,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal
2123,2525,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,8.1,15.0,1.84,11.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,2527,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,1.1,1.0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,2528,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,16.0,58.0,3.62,46.0,0.0,3.0,6.0,2.0,1.0,4.0,0.25,3.0,0.0,0.0,1.0,0.0,0.0
2126,2529,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,9.4,4.0,0.42,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.21,0.0,0.0,0.0,0.0,2.0,0.0
2127,2530,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,24.7,7.0,0.28,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,2531,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,2002,0.4,1.0,2.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,2532,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,27,1993,15.2,52.0,3.42,37.0,3.0,5.0,3.0,4.0,0.0,4.0,0.26,3.0,0.0,1.0,0.0,0.0,0.0
2130,2533,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,1994,25.6,34.0,1.37,26.0,0.0,2.0,1.0,2.0,3.0,4.0,0.16,2.0,0.0,1.0,0.0,0.0,1.0
2131,2534,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,5.4,3.0,0.55,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,2535,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,1995,30.0,26.0,0.87,21.0,0.0,0.0,1.0,2.0,2.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0
2133,2536,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,29.5,31.0,1.05,29.0,1.0,0.0,1.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
2134,2537,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,37.8,82.0,2.17,58.0,19.0,0.0,0.0,3.0,2.0,9.0,0.24,6.0,2.0,0.0,0.0,1.0,0.0
2135,2538,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36.0,29.0,0.81,20.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,2540,Percy Tau,za RSA,FW,Brighton,eng Premier League,26,1994,1.1,5.0,4.37,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0
2137,2541,Niklas Tauer,de GER,"MF,DF",Mainz 05,de Bundesliga,19,2001,0.8,1.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,2542,Heriberto Tavares,pt POR,"FW,MF",Brest,fr Ligue 1,23,1997,0.5,1.0,2.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,2543,Sidnei Tavares,pt POR,MF,Leicester City,eng Premier League,18,2001,0.9,1.0,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,2544,Tomás Tavares,pt POR,"MF,DF",Alavés,es La Liga,19,2001,0.7,2.0,2.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2545,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,1993,27.0,31.0,1.15,21.0,0.0,2.0,2.0,6.0,0.0,3.0,0.11,2.0,0.0,0.0,0.0,1.0,0.0
2142,2546,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,31,1989,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,2547,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,2548,Warren Tchimbembé,cg CGO,"MF,FW",Metz,fr Ligue 1,22,1998,5.5,11.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,0.36,1.0,0.0,0.0,1.0,0.0,0.0
2145,2549,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,20,2000,34.0,56.0,1.65,41.0,0.0,1.0,9.0,4.0,1.0,9.0,0.26,8.0,0.0,0.0,0.0,1.0,0.0
2146,2550,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1996,1.2,4.0,3.27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,2551,Nathan Tella,eng ENG,"FW,MF",Southampton,eng Premier League,21,1999,8.3,21.0,2.54,11.0,0.0,3.0,1.0,6.0,0.0,2.0,0.24,1.0,0.0,0.0,0.0,1.0,0.0
2148,2552,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,1992,7.7,24.0,3.13,10.0,10.0,0.0,2.0,1.0,1.0,3.0,0.39,2.0,1.0,0.0,0.0,0.0,0.0
2149,2553,Andrés Tello,co COL,"DF,MF",Benevento,it Serie A,23,1996,4.6,3.0,0.65,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,2554,Cristian Tello,es ESP,"FW,MF",Betis,es La Liga,28,1991,14.3,44.0,3.09,31.0,3.0,5.0,4.0,1.0,0.0,5.0,0.35,3.0,1.0,1.0,0.0,0.0,0.0
2151,2555,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,21,1999,3.0,4.0,1.33,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,2556,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,23,1997,3.9,4.0,1.03,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,2559,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,1997,27.1,88.0,3.25,62.0,0.0,6.0,8.0,7.0,5.0,9.0,0.33,7.0,0.0,1.0,0.0,1.0,0.0
2154,2560,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,1984,20.8,13.0,0.63,10.0,1.0,1.0,1.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
2155,2563,Cedric Teuchert,de GER,"FW,MF",Union Berlin,de Bundesliga,23,1997,8.4,20.0,2.39,11.0,2.0,1.0,4.0,2.0,0.0,2.0,0.24,0.0,2.0,0.0,0.0,0.0,0.0
2156,2564,Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,27,1993,30.4,100.0,3.29,61.0,24.0,3.0,3.0,8.0,1.0,13.0,0.43,7.0,4.0,1.0,1.0,0.0,0.0
2157,2565,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,2001,16.1,6.0,0.37,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,2566,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,18,2002,11.4,19.0,1.66,16.0,0.0,0.0,2.0,1.0,0.0,3.0,0.26,2.0,0.0,0.0,1.0,0.0,0.0
2159,2567,Sada Thioub,sn SEN,"FW,MF",Angers,fr Ligue 1,25,1995,14.0,56.0,4.01,40.0,0.0,7.0,5.0,4.0,0.0,3.0,0.21,2.0,0.0,0.0,1.0,0.0,0.0
2160,2568,William Thomas Fish,eng ENG,FW,Manchester Utd,eng Premier League,17,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,2569,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,19,2001,10.8,17.0,1.58,13.0,0.0,0.0,1.0,1.0,2.0,3.0,0.28,3.0,0.0,0.0,0.0,0.0,0.0
2162,2570,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,32,1988,33.6,18.0,0.54,14.0,2.0,0.0,2.0,0.0,0.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0
2163,2571,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,26,1993,29.2,89.0,3.05,63.0,1.0,8.0,9.0,6.0,2.0,10.0,0.34,5.0,0.0,3.0,1.0,1.0,0.0
2164,2572,Erik Thommy,de GER,"MF,DF",Stuttgart,de Bundesliga,25,1994,3.5,11.0,3.16,5.0,2.0,0.0,2.0,2.0,0.0,2.0,0.58,2.0,0.0,0.0,0.0,0.0,0.0
2165,2573,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,24,1996,29.4,45.0,1.53,37.0,0.0,0.0,3.0,0.0,5.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
2166,2574,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,19,2001,16.6,23.0,1.39,17.0,0.0,2.0,1.0,2.0,1.0,9.0,0.54,6.0,0.0,1.0,1.0,1.0,0.0
2167,2575,Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,de Bundesliga,22,1997,19.2,55.0,2.86,27.0,0.0,8.0,10.0,9.0,1.0,13.0,0.68,5.0,0.0,1.0,3.0,4.0,0.0
2168,2576,Cheikh Tidiane Sabaly,sn SEN,FW,Metz,fr Ligue 1,21,1999,0.1,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,2577,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,23,1997,37.3,126.0,3.38,96.0,15.0,4.0,5.0,3.0,3.0,16.0,0.43,14.0,0.0,1.0,0.0,0.0,1.0
2170,2578,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,23,1997,25.5,57.0,2.23,45.0,2.0,5.0,1.0,4.0,0.0,8.0,0.31,3.0,0.0,4.0,0.0,1.0,0.0
2171,2579,Steffen Tigges,de GER,"FW,DF",Dortmund,de Bundesliga,22,1998,0.6,1.0,1.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2172,2580,Guus Til,nl NED,FW,Freiburg,de Bundesliga,22,1997,1.4,1.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,2581,David Timor,es ESP,"MF,DF",Getafe,es La Liga,30,1989,15.5,19.0,1.23,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,2582,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,20,1999,14.8,9.0,0.61,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,2583,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,27,1992,31.2,97.0,3.11,67.0,0.0,15.0,11.0,2.0,2.0,15.0,0.48,10.0,0.0,2.0,1.0,2.0,0.0
2176,2584,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,25,1994,8.7,21.0,2.42,16.0,2.0,1.0,1.0,1.0,0.0,3.0,0.35,3.0,0.0,0.0,0.0,0.0,0.0
2177,2585,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,25,1994,16.6,28.0,1.69,26.0,0.0,1.0,1.0,0.0,0.0,2.0,0.12,1.0,0.0,0.0,1.0,0.0,0.0
2178,2586,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,29,1990,28.2,45.0,1.6,37.0,1.0,1.0,2.0,2.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
2179,2587,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,21,1998,30.2,38.0,1.26,32.0,4.0,0.0,0.0,2.0,0.0,5.0,0.17,4.0,1.0,0.0,0.0,0.0,0.0
2180,2588,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,31,1989,6.1,3.0,0.49,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,2591,Sandro Tonali,it ITA,MF,Milan,it Serie A,20,2000,14.8,36.0,2.44,26.0,7.0,1.0,0.0,2.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0
2182,2592,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,30,1990,19.8,5.0,0.25,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.15,2.0,0.0,0.0,1.0,0.0,0.0
2183,2593,Toño,es ESP,"DF,FW",Levante,es La Liga,30,1989,8.1,12.0,1.49,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
2184,2594,Ömer Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,31,1989,21.6,13.0,0.6,9.0,0.0,0.0,0.0,3.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
2185,2595,Tyron Tormin,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,2001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,2596,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,28,1992,1.9,6.0,3.18,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,2597,Lucas Torreira,uy URU,MF,Atlético Madrid,es La Liga,24,1996,5.8,11.0,1.91,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
2188,2598,Ferrán Torres,es ESP,"FW,MF",Manchester City,eng Premier League,20,2000,14.5,40.0,2.76,25.0,2.0,7.0,1.0,5.0,0.0,6.0,0.41,3.0,0.0,1.0,0.0,2.0,0.0
2189,2599,Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,25,1994,15.6,57.0,3.66,44.0,7.0,5.0,0.0,0.0,1.0,6.0,0.39,4.0,0.0,2.0,0.0,0.0,0.0
2190,2600,Pau Torres,es ESP,DF,Villarreal,es La Liga,23,1997,33.0,20.0,0.61,19.0,0.0,0.0,1.0,0.0,0.0,4.0,0.12,3.0,0.0,0.0,1.0,0.0,0.0
2191,2601,Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,31,1989,21.0,52.0,2.47,27.0,13.0,4.0,7.0,1.0,0.0,3.0,0.14,2.0,0.0,0.0,0.0,1.0,0.0
2192,2602,Lucas Torró,es ESP,MF,Osasuna,es La Liga,26,1994,17.2,23.0,1.34,16.0,0.0,2.0,4.0,1.0,0.0,4.0,0.23,3.0,0.0,0.0,1.0,0.0,0.0
2193,2603,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,22,1997,10.8,8.0,0.74,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0
2194,2604,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,29,1991,0.5,2.0,3.75,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.87,1.0,0.0,0.0,0.0,0.0,0.0
2195,2605,Abdoulaye Touré,fr FRA,MF,Nantes,fr Ligue 1,26,1994,18.7,41.0,2.2,34.0,0.0,3.0,2.0,2.0,0.0,5.0,0.27,5.0,0.0,0.0,0.0,0.0,0.0
2196,2606,Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,24,1996,7.8,29.0,3.7,24.0,1.0,3.0,0.0,0.0,1.0,3.0,0.38,3.0,0.0,0.0,0.0,0.0,0.0
2197,2607,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,23,1997,23.2,33.0,1.42,27.0,0.0,0.0,4.0,2.0,0.0,6.0,0.26,5.0,0.0,0.0,0.0,1.0,0.0
2198,2608,Andros Townsend,eng ENG,"MF,FW",Crystal Palace,eng Premier League,29,1991,25.1,76.0,3.03,42.0,19.0,6.0,1.0,5.0,3.0,9.0,0.36,7.0,2.0,0.0,0.0,0.0,0.0
2199,2609,Conor Townsend,eng ENG,DF,West Brom,eng Premier League,27,1993,24.8,46.0,1.85,36.0,4.0,0.0,3.0,2.0,1.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0
2200,2610,Mattéo Tramoni,fr FRA,"MF,FW",Cagliari,it Serie A,20,2000,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,2611,Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,24,1996,29.4,115.0,3.91,74.0,0.0,25.0,3.0,13.0,0.0,5.0,0.17,3.0,0.0,1.0,0.0,1.0,0.0
2202,2612,Amadou Traore,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,3.4,10.0,2.96,5.0,0.0,2.0,0.0,3.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0
2203,2613,Bertrand Traoré,bf BFA,FW,Aston Villa,eng Premier League,24,1995,25.7,83.0,3.22,43.0,12.0,12.0,7.0,8.0,1.0,9.0,0.35,6.0,1.0,0.0,0.0,1.0,1.0
2204,2614,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,18,2001,0.6,4.0,6.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,2615,Chaka Traorè,ci CIV,"FW,DF",Parma,it Serie A,15,2004,0.2,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,2616,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,28,1992,18.9,14.0,0.74,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
2207,2617,Cheick Traoré,ml MLI,DF,Lens,fr Ligue 1,25,1995,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,2618,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,28,1992,33.3,92.0,2.76,79.0,6.0,2.0,2.0,2.0,1.0,10.0,0.3,6.0,2.0,1.0,0.0,1.0,0.0
2209,2619,Ibrahima Traoré,gn GUI,"FW,DF",M'Gladbach,de Bundesliga,32,1988,1.1,1.0,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,2620,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,33,1986,33.3,27.0,0.81,26.0,0.0,0.0,0.0,0.0,1.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0
2211,2622,Miguel Trauco,pe PER,DF,Saint-Étienne,fr Ligue 1,27,1992,22.6,48.0,2.12,36.0,9.0,1.0,2.0,0.0,0.0,5.0,0.22,5.0,0.0,0.0,0.0,0.0,0.0
2212,2623,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,25,1994,13.0,34.0,2.63,24.0,0.0,2.0,3.0,5.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
2213,2624,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,28,1991,28.1,74.0,2.64,71.0,1.0,0.0,0.0,2.0,0.0,12.0,0.43,11.0,0.0,0.0,0.0,1.0,0.0
2214,2625,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,de Bundesliga,33,1987,28.6,93.0,3.25,56.0,33.0,0.0,0.0,3.0,1.0,11.0,0.38,6.0,4.0,0.0,0.0,1.0,0.0
2215,2626,Francisco Trincão,pt POR,"FW,MF",Barcelona,es La Liga,20,1999,7.8,24.0,3.06,16.0,0.0,4.0,2.0,2.0,0.0,4.0,0.51,3.0,0.0,1.0,0.0,0.0,0.0
2216,2627,Alessandro Tripaldelli,it ITA,DF,Cagliari,it Serie A,21,1999,3.3,2.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,2628,Kieran Trippier,eng ENG,DF,Atlético Madrid,es La Liga,29,1990,27.5,75.0,2.73,56.0,17.0,0.0,0.0,1.0,1.0,9.0,0.33,9.0,0.0,0.0,0.0,0.0,0.0
2218,2629,Leandro Trossard,be BEL,"MF,FW",Brighton,eng Premier League,25,1994,29.0,110.0,3.79,80.0,13.0,3.0,8.0,3.0,3.0,11.0,0.38,6.0,3.0,1.0,1.0,0.0,0.0
2219,2630,Alexis Trouillet,fr FRA,"MF,FW",Nice,fr Ligue 1,19,2000,1.2,5.0,4.13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,2631,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,18,2001,21.7,37.0,1.71,32.0,0.0,1.0,2.0,2.0,0.0,6.0,0.28,5.0,0.0,0.0,0.0,1.0,0.0
2221,2632,Marvin Tshibuabua,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,2633,Kostas Tsimikas,gr GRE,"DF,FW",Liverpool,eng Premier League,24,1996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,2634,Axel Tuanzebe,eng ENG,DF,Manchester Utd,eng Premier League,22,1997,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2635,Alessandro Tuia,it ITA,DF,Benevento,it Serie A,30,1990,19.6,7.0,0.36,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2636,Ľubomír Tupta,sk SVK,FW,Hellas Verona,it Serie A,22,1998,0.6,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2637,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,21,1999,16.2,13.0,0.8,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0
2227,2638,Iyenoma Udogie,it ITA,"DF,MF",Hellas Verona,it Serie A,17,2002,1.9,2.0,1.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2639,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,24,1996,19.2,39.0,2.03,34.0,3.0,0.0,2.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
2229,2640,Naomichi Ueda,jp JPN,DF,Nîmes,fr Ligue 1,25,1994,7.9,8.0,1.01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2641,Chimuanya Ugochukwu,fr FRA,MF,Rennes,fr Ligue 1,16,2004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,2642,Hwang Ui-jo,kr KOR,"FW,MF",Bordeaux,fr Ligue 1,27,1992,27.8,46.0,1.65,23.0,0.0,9.0,10.0,3.0,1.0,2.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0
2232,2644,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,26,1993,7.2,6.0,0.84,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,2645,Enes Ünal,tr TUR,FW,Getafe,es La Liga,23,1997,14.6,26.0,1.77,17.0,0.0,0.0,5.0,4.0,0.0,4.0,0.27,2.0,0.0,0.0,0.0,2.0,0.0
2234,2646,Cengiz Ünder,tr TUR,"FW,MF",Leicester City,eng Premier League,23,1997,3.1,15.0,4.82,11.0,0.0,3.0,1.0,0.0,0.0,2.0,0.64,2.0,0.0,0.0,0.0,0.0,0.0
2235,2647,Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,21,1998,25.9,27.0,1.04,25.0,0.0,0.0,2.0,0.0,0.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0
2236,2648,Kacper Urbanski,pl POL,FW,Bologna,it Serie A,15,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,2649,Mark Uth,de GER,"FW,MF",Schalke 04,de Bundesliga,28,1991,16.6,46.0,2.77,23.0,14.0,1.0,4.0,3.0,1.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0
2238,2651,Eugeni Valderrama,es ESP,"MF,FW",Huesca,es La Liga,26,1994,1.3,4.0,3.13,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,2652,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,21,1999,5.5,2.0,0.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,2653,Antoine Valerio,fr FRA,MF,Nîmes,fr Ligue 1,20,1999,0.8,2.0,2.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,2654,Borja Valero,es ESP,"MF,FW",Fiorentina,it Serie A,35,1985,5.5,12.0,2.2,9.0,1.0,0.0,0.0,2.0,0.0,1.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0
2242,2655,Yan Valery,tn TUN,"DF,MF",Southampton,eng Premier League,21,1999,1.1,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,2656,Jesús Vallejo,es ESP,DF,Granada,es La Liga,23,1997,15.0,6.0,0.4,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.13,1.0,0.0,0.0,0.0,0.0,1.0
2244,2657,Manu Vallejo,es ESP,"FW,MF",Valencia,es La Liga,23,1997,10.6,22.0,2.09,13.0,0.0,3.0,0.0,5.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
2245,2658,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,22,1998,14.8,50.0,3.38,42.0,0.0,2.0,4.0,1.0,1.0,4.0,0.27,4.0,0.0,0.0,0.0,0.0,0.0
