,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked
1255,1496,Tom Lockyer,wls WAL,DF,Luton Town,eng Premier League,28.0,1994.0,13.0,422.0,401.0,20.0,17.0,1.0,5.0,1,2.0,0.0,0.0,0.0,0.0,301.0,1.0,7.0
1256,1497,Renan Lodi,br BRA,DF,Marseille,fr Ligue 1,25.0,1998.0,13.7,748.0,603.0,141.0,32.0,0.0,2.0,70,94.0,15.0,1.0,14.0,0.0,579.0,4.0,18.0
1257,1498,Ruben Loftus-Cheek,eng ENG,MF,Milan,it Serie A,27.0,1996.0,23.0,733.0,724.0,7.0,1.0,1.0,1.0,13,1.0,0.0,0.0,0.0,0.0,619.0,2.0,8.0
1258,1499,Andy Logbo,fr FRA,FW,Le Havre,fr Ligue 1,19.0,2004.0,2.8,40.0,38.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
1259,1500,Enzo Loiodice,fr FRA,MF,Las Palmas,es La Liga,22.0,2000.0,19.9,1129.0,1096.0,29.0,9.0,8.0,6.0,23,2.0,13.0,7.0,4.0,0.0,935.0,4.0,29.0
1260,1501,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,25.0,1997.0,30.5,1241.0,1193.0,46.0,19.0,8.0,8.0,25,5.0,2.0,0.0,1.0,1.0,991.0,2.0,30.0
1261,1502,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,25.0,1997.0,21.0,838.0,759.0,79.0,6.0,6.0,4.0,69,8.0,52.0,20.0,17.0,0.0,635.0,0.0,28.0
1262,1503,Noah Loosli,ch SUI,DF,Bochum,de Bundesliga,26.0,1997.0,3.8,127.0,120.0,6.0,1.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,81.0,1.0,4.0
1263,1505,David López,es ESP,DF,Girona,es La Liga,33.0,1989.0,21.8,1582.0,1499.0,81.0,33.0,0.0,3.0,0,2.0,0.0,0.0,0.0,0.0,1468.0,2.0,4.0
1264,1506,Diego López,es ESP,"MF,FW",Valencia,es La Liga,21.0,2002.0,29.5,791.0,761.0,27.0,2.0,4.0,3.0,65,17.0,0.0,0.0,0.0,0.0,512.0,3.0,42.0
1265,1507,Fermin López,es ESP,"MF,FW",Barcelona,es La Liga,20.0,2003.0,16.1,631.0,614.0,12.0,1.0,3.0,10.0,17,3.0,0.0,0.0,0.0,0.0,522.0,5.0,20.0
1266,1508,Javi López,es ESP,DF,Alavés,es La Liga,21.0,2002.0,26.5,1129.0,865.0,258.0,14.0,2.0,12.0,105,244.0,0.0,0.0,0.0,0.0,775.0,6.0,47.0
1267,1512,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1995.0,23.4,1462.0,1340.0,109.0,53.0,3.0,18.0,73,10.0,43.0,22.0,8.0,1.0,1184.0,13.0,19.0
1268,1513,Dion Lopy,sn SEN,MF,Almería,es La Liga,21.0,2002.0,21.3,882.0,855.0,25.0,18.0,2.0,15.0,7,7.0,0.0,0.0,0.0,0.0,745.0,2.0,11.0
1269,1514,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,37.0,1986.0,28.6,896.0,881.0,13.0,4.0,2.0,3.0,6,2.0,0.0,0.0,0.0,0.0,649.0,2.0,21.0
1270,1515,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,24.0,1998.0,20.0,994.0,799.0,193.0,36.0,0.0,2.0,20,156.0,1.0,0.0,0.0,0.0,834.0,2.0,22.0
1271,1516,Tom Louchet,fr FRA,"MF,DF",Nice,fr Ligue 1,20.0,2003.0,4.5,257.0,211.0,46.0,12.0,0.0,0.0,33,21.0,13.0,6.0,7.0,0.0,195.0,0.0,5.0
1272,1517,Imran Louza,ma MAR,MF,Lorient,fr Ligue 1,24.0,1999.0,9.6,583.0,493.0,87.0,37.0,1.0,4.0,53,6.0,37.0,19.0,13.0,0.0,465.0,3.0,4.0
1273,1520,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,34.0,1989.0,8.0,440.0,418.0,22.0,10.0,0.0,2.0,3,1.0,0.0,0.0,0.0,0.0,371.0,0.0,5.0
1274,1521,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,25.0,1998.0,22.1,718.0,621.0,92.0,37.0,2.0,7.0,82,10.0,43.0,15.0,22.0,0.0,543.0,5.0,17.0
1275,1522,Max Lowe,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,26.0,1997.0,5.6,130.0,113.0,17.0,0.0,0.0,0.0,8,15.0,2.0,2.0,0.0,0.0,84.0,0.0,6.0
1276,1525,Lucas,br BRA,DF,Cádiz,es La Liga,22.0,2001.0,17.1,807.0,632.0,169.0,14.0,2.0,4.0,72,145.0,10.0,6.0,2.0,0.0,595.0,6.0,14.0
1277,1526,Lorenzo Lucca,it ITA,FW,Udinese,it Serie A,22.0,2000.0,28.8,454.0,432.0,18.0,0.0,0.0,3.0,8,2.0,0.0,0.0,0.0,0.0,271.0,4.0,15.0
1278,1527,Jhon Lucumí,co COL,DF,Bologna,it Serie A,25.0,1998.0,24.6,1857.0,1771.0,84.0,57.0,0.0,13.0,1,16.0,0.0,0.0,0.0,0.0,1734.0,2.0,8.0
1279,1528,José Luis Gayà,es ESP,DF,Valencia,es La Liga,28.0,1995.0,19.9,1062.0,851.0,206.0,24.0,1.0,11.0,82,182.0,0.0,0.0,0.0,0.0,801.0,5.0,28.0
1280,1529,José Luis Morales,es ESP,"FW,MF",Villarreal,es La Liga,36.0,1987.0,11.6,214.0,204.0,7.0,0.0,1.0,2.0,10,0.0,0.0,0.0,0.0,0.0,154.0,3.0,9.0
1281,1530,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,33.0,1990.0,0.3,32.0,31.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
1282,1531,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,25.0,1998.0,33.3,2101.0,1857.0,237.0,129.0,11.0,13.0,115,6.0,100.0,61.0,7.0,2.0,1800.0,7.0,21.0
1283,1532,Romelu Lukaku,be BEL,FW,Roma,it Serie A,30.0,1993.0,29.3,621.0,574.0,40.0,0.0,0.0,1.0,13,0.0,0.0,0.0,0.0,0.0,438.0,7.0,26.0
1284,1533,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,20.0,2002.0,24.3,1885.0,1839.0,45.0,34.0,1.0,10.0,5,5.0,0.0,0.0,0.0,0.0,1726.0,1.0,12.0
1285,1534,Dodi Lukebakio,be BEL,"FW,MF",Sevilla,es La Liga,25.0,1997.0,12.5,351.0,337.0,11.0,4.0,1.0,4.0,36,2.0,2.0,1.0,1.0,0.0,269.0,3.0,16.0
1286,1535,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,26.0,1996.0,12.5,496.0,472.0,21.0,15.0,4.0,1.0,4,0.0,0.0,0.0,0.0,0.0,428.0,3.0,7.0
1287,1536,Karlo Lulić,hr CRO,MF,Frosinone,it Serie A,27.0,1996.0,0.2,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1288,1538,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,26.0,1996.0,37.8,1785.0,1657.0,122.0,71.0,2.0,8.0,12,33.0,0.0,0.0,0.0,0.0,1455.0,6.0,10.0
1289,1539,Mateus Lusuardi,br BRA,DF,Frosinone,it Serie A,19.0,2004.0,2.4,154.0,134.0,19.0,4.0,0.0,0.0,1,15.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0
1290,1541,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,it Serie A,21.0,2002.0,21.6,388.0,354.0,29.0,3.0,2.0,2.0,82,10.0,8.0,0.0,3.0,0.0,246.0,5.0,23.0
1291,1542,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,29.0,1993.0,10.0,594.0,496.0,96.0,9.0,0.0,8.0,59,84.0,3.0,2.0,1.0,0.0,451.0,2.0,16.0
1292,1543,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,24.0,1999.0,20.0,903.0,863.0,39.0,24.0,2.0,6.0,4,1.0,0.0,0.0,0.0,0.0,746.0,1.0,13.0
1293,1544,Joshua M'Bahia,ci CIV,MF,Clermont Foot,fr Ligue 1,18.0,2005.0,0.2,15.0,14.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1294,1545,Othmane Maamma,fr FRA,FW,Montpellier,fr Ligue 1,17.0,2005.0,1.0,32.0,32.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0
1295,1548,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,24.0,1998.0,28.9,1967.0,1900.0,61.0,38.0,14.0,11.0,32,2.0,11.0,2.0,9.0,0.0,1704.0,6.0,32.0
1296,1549,Deiver Machado,co COL,DF,Lens,fr Ligue 1,29.0,1993.0,12.5,488.0,396.0,91.0,3.0,0.0,0.0,29,87.0,0.0,0.0,0.0,0.0,383.0,1.0,17.0
1297,1550,Darwin Machís,ve VEN,MF,Cádiz,es La Liga,30.0,1993.0,8.7,290.0,253.0,36.0,10.0,0.0,6.0,64,6.0,20.0,12.0,3.0,0.0,177.0,1.0,16.0
1298,1551,James Maddison,eng ENG,MF,Tottenham,eng Premier League,26.0,1996.0,23.7,1500.0,1322.0,167.0,59.0,14.0,6.0,133,10.0,96.0,45.0,34.0,0.0,1210.0,11.0,30.0
1299,1552,Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,21.0,2002.0,11.7,486.0,472.0,10.0,2.0,2.0,0.0,22,6.0,2.0,1.0,0.0,0.0,412.0,4.0,6.0
1300,1553,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,26.0,1997.0,16.2,603.0,482.0,119.0,2.0,2.0,2.0,67,116.0,1.0,0.0,0.0,0.0,374.0,2.0,20.0
1301,1554,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,25.0,1997.0,33.8,2157.0,2030.0,122.0,53.0,2.0,4.0,4,4.0,0.0,0.0,0.0,0.0,1914.0,5.0,22.0
1302,1555,Soungoutou Magassa,fr FRA,"DF,MF",Monaco,fr Ligue 1,19.0,2003.0,15.0,998.0,977.0,21.0,18.0,1.0,21.0,3,3.0,0.0,0.0,0.0,0.0,871.0,0.0,14.0
1303,1556,Giulio Maggiore,it ITA,MF,Salernitana,it Serie A,25.0,1998.0,20.0,797.0,777.0,13.0,12.0,1.0,4.0,3,0.0,0.0,0.0,0.0,0.0,619.0,7.0,23.0
1304,1557,Matej Maglica,hr CRO,DF,Darmstadt 98,de Bundesliga,24.0,1998.0,18.9,999.0,955.0,41.0,37.0,1.0,8.0,7,4.0,0.0,0.0,0.0,0.0,759.0,3.0,14.0
1305,1558,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,27.0,1995.0,27.2,994.0,939.0,49.0,48.0,0.0,21.0,12,1.0,0.0,0.0,0.0,0.0,785.0,6.0,6.0
1306,1559,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,25.0,1998.0,26.0,1143.0,1105.0,36.0,13.0,1.0,7.0,20,10.0,2.0,0.0,0.0,0.0,1008.0,2.0,17.0
1307,1560,Yohann Magnin,fr FRA,MF,Clermont Foot,fr Ligue 1,26.0,1997.0,18.7,836.0,810.0,25.0,13.0,1.0,4.0,14,9.0,3.0,3.0,0.0,0.0,698.0,1.0,12.0
1308,1561,Frank Magri,cm CMR,"FW,MF",Toulouse,fr Ligue 1,23.0,1999.0,16.0,333.0,323.0,9.0,0.0,3.0,1.0,17,4.0,0.0,0.0,0.0,0.0,231.0,1.0,11.0
1309,1562,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,30.0,1993.0,18.4,1103.0,1018.0,83.0,36.0,0.0,13.0,3,2.0,0.0,0.0,0.0,0.0,917.0,2.0,3.0
1310,1563,Jon Magunacelaya,es ESP,"FW,MF",Real Sociedad,es La Liga,23.0,2000.0,1.3,45.0,45.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0
1311,1564,Adel Mahamoud,km COM,FW,Nantes,fr Ligue 1,20.0,2003.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1312,1565,Arne Maier,de GER,MF,Augsburg,de Bundesliga,24.0,1999.0,11.1,593.0,498.0,92.0,21.0,0.0,2.0,85,8.0,61.0,17.0,34.0,0.0,449.0,3.0,12.0
1313,1566,Habib Maïga,ci CIV,"MF,FW",Metz,fr Ligue 1,27.0,1996.0,1.6,63.0,62.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0
1314,1568,Linton Maina,de GER,"FW,MF",Köln,de Bundesliga,24.0,1999.0,21.1,661.0,613.0,47.0,3.0,0.0,1.0,74,40.0,3.0,1.0,1.0,0.0,484.0,1.0,43.0
1315,1569,Patrick Mainka,de GER,DF,Heidenheim,de Bundesliga,28.0,1994.0,34.0,1555.0,1523.0,29.0,25.0,0.0,3.0,0,4.0,0.0,0.0,0.0,0.0,1289.0,3.0,16.0
1316,1570,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,18.0,2005.0,21.4,868.0,863.0,5.0,4.0,8.0,3.0,6,0.0,0.0,0.0,0.0,0.0,748.0,0.0,17.0
1317,1571,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,fr Ligue 1,25.0,1997.0,15.9,796.0,694.0,98.0,9.0,1.0,5.0,21,86.0,3.0,1.0,0.0,0.0,663.0,4.0,12.0
1318,1575,Jean-Victor Makengo,fr FRA,"MF,FW",Lorient,fr Ligue 1,25.0,1998.0,5.3,277.0,271.0,6.0,4.0,0.0,2.0,5,1.0,1.0,0.0,0.0,0.0,244.0,0.0,6.0
1319,1576,Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,21.0,2001.0,11.4,545.0,479.0,66.0,9.0,0.0,1.0,23,57.0,0.0,0.0,0.0,0.0,449.0,0.0,10.0
1320,1577,Antoine Makoumbou,cg CGO,MF,Cagliari,it Serie A,25.0,1998.0,30.0,1210.0,1171.0,33.0,23.0,4.0,19.0,11,8.0,0.0,0.0,0.0,0.0,1065.0,6.0,11.0
1321,1578,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,28.0,1995.0,36.3,1036.0,969.0,63.0,19.0,1.0,3.0,5,5.0,0.0,0.0,0.0,0.0,844.0,4.0,16.0
1322,1579,Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,22.0,2001.0,6.7,364.0,346.0,16.0,14.0,0.0,1.0,6,2.0,0.0,0.0,0.0,0.0,295.0,2.0,8.0
1323,1582,Youssef Maleh,ma MAR,MF,Empoli,it Serie A,24.0,1998.0,28.9,1028.0,975.0,44.0,18.0,4.0,5.0,47,7.0,9.0,4.0,4.0,0.0,790.0,9.0,27.0
1324,1583,Donyell Malen,nl NED,"FW,MF",Dortmund,de Bundesliga,24.0,1999.0,19.8,546.0,525.0,18.0,4.0,6.0,4.0,39,9.0,4.0,0.0,0.0,0.0,410.0,3.0,23.0
1325,1584,Ruslan Malinovskyi,ua UKR,MF,Genoa,it Serie A,30.0,1993.0,17.2,719.0,688.0,26.0,15.0,5.0,9.0,19,5.0,5.0,4.0,0.0,1.0,573.0,5.0,13.0
1326,1585,Lennard Maloney,us USA,MF,Heidenheim,de Bundesliga,23.0,1999.0,25.4,942.0,921.0,19.0,15.0,0.0,15.0,4,3.0,0.0,0.0,0.0,0.0,698.0,2.0,21.0
1327,1586,Aaron Malouda,fr FRA,FW,Lille,fr Ligue 1,17.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,1588,David Mamutovic,de GER,"FW,DF",Mainz 05,de Bundesliga,22.0,2000.0,0.1,10.0,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1329,1589,Wilson Manafá,pt POR,"DF,MF",Granada,es La Liga,29.0,1994.0,2.7,135.0,106.0,29.0,0.0,1.0,1.0,8,29.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0
1330,1590,Hianga Mananga Mbock,fr FRA,"MF,FW",Brest,fr Ligue 1,23.0,1999.0,0.1,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1331,1591,Gianluca Mancini,it ITA,DF,Roma,it Serie A,27.0,1996.0,31.9,2011.0,1909.0,98.0,72.0,2.0,7.0,24,5.0,0.0,0.0,0.0,0.0,1744.0,4.0,6.0
1332,1592,Marco Mancosu,it ITA,"MF,FW",Cagliari,it Serie A,34.0,1988.0,1.7,62.0,54.0,7.0,2.0,1.0,0.0,4,0.0,1.0,0.0,1.0,0.0,39.0,1.0,2.0
1333,1595,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,29.0,1994.0,8.1,414.0,360.0,53.0,7.0,0.0,2.0,6,46.0,0.0,0.0,0.0,0.0,353.0,1.0,6.0
1334,1596,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,31.0,1991.0,12.4,734.0,688.0,45.0,24.0,2.0,3.0,0,4.0,0.0,0.0,0.0,0.0,671.0,1.0,4.0
1335,1597,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,26.0,1997.0,17.6,761.0,701.0,60.0,32.0,0.0,8.0,34,5.0,19.0,4.0,7.0,0.0,606.0,0.0,16.0
1336,1601,Kostas Manolas,gr GRE,DF,Salernitana,it Serie A,32.0,1991.0,5.4,303.0,295.0,8.0,8.0,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0
1337,1602,Javier Manquillo,es ESP,"DF,MF",Celta Vigo,es La Liga,29.0,1994.0,8.3,436.0,360.0,76.0,6.0,1.0,0.0,5,70.0,0.0,0.0,0.0,0.0,357.0,0.0,9.0
1338,1603,Braydon Manu,gh GHA,MF,Darmstadt 98,de Bundesliga,26.0,1997.0,1.9,33.0,29.0,3.0,0.0,0.0,0.0,4,3.0,0.0,0.0,0.0,0.0,24.0,1.0,4.0
1339,1604,Benson Manuel,ao ANG,"MF,FW",Burnley,eng Premier League,26.0,1997.0,1.3,59.0,52.0,6.0,0.0,0.0,0.0,9,2.0,4.0,0.0,1.0,0.0,48.0,1.0,3.0
1340,1607,Marcão,br BRA,DF,Sevilla,es La Liga,27.0,1996.0,3.9,199.0,190.0,6.0,5.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,176.0,3.0,1.0
1341,1608,Solly March,eng ENG,"FW,DF",Brighton,eng Premier League,29.0,1994.0,6.2,261.0,222.0,39.0,8.0,1.0,1.0,21,19.0,12.0,6.0,2.0,0.0,203.0,0.0,7.0
1342,1609,Riccardo Marchizza,it ITA,DF,Frosinone,it Serie A,25.0,1998.0,12.8,558.0,444.0,112.0,10.0,0.0,2.0,22,102.0,0.0,0.0,0.0,0.0,423.0,2.0,16.0
1343,1610,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,31.0,1992.0,25.2,1300.0,1193.0,104.0,69.0,0.0,10.0,14,7.0,0.0,0.0,0.0,0.0,1073.0,3.0,6.0
1344,1611,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,34.0,1989.0,25.1,1566.0,1262.0,298.0,30.0,1.0,3.0,121,267.0,1.0,1.0,0.0,0.0,1243.0,6.0,33.0
1345,1612,Alberto Marí,es ESP,FW,Valencia,es La Liga,22.0,2001.0,3.1,61.0,56.0,5.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,38.0,0.0,6.0
1346,1613,José Mari,es ESP,"MF,FW",Cádiz,es La Liga,35.0,1987.0,0.2,21.0,18.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0
1347,1614,Pablo Marí,es ESP,DF,Monza,it Serie A,29.0,1993.0,29.1,1737.0,1670.0,66.0,31.0,0.0,5.0,4,12.0,0.0,0.0,0.0,0.0,1581.0,1.0,6.0
1348,1615,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,28.0,1995.0,14.7,653.0,626.0,25.0,21.0,0.0,12.0,1,0.0,0.0,0.0,0.0,0.0,562.0,2.0,6.0
1349,1616,Mariano,do DOM,"FW,MF",Sevilla,es La Liga,29.0,1993.0,2.7,53.0,46.0,7.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0
1350,1617,Mirko Marić,hr CRO,FW,Monza,it Serie A,28.0,1995.0,3.2,91.0,87.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,66.0,0.0,4.0
1351,1618,Rafa Marín ,es ESP,DF,Alavés,es La Liga,21.0,2002.0,27.1,1025.0,962.0,60.0,54.0,0.0,23.0,1,3.0,0.0,0.0,0.0,0.0,846.0,3.0,7.0
1352,1619,Răzvan Marin,ro ROU,MF,Empoli,it Serie A,27.0,1996.0,20.2,907.0,747.0,154.0,90.0,8.0,2.0,98,3.0,57.0,20.0,33.0,0.0,671.0,6.0,11.0
1353,1621,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,29.0,1994.0,19.6,1054.0,1010.0,42.0,36.0,0.0,2.0,0,4.0,0.0,0.0,0.0,0.0,934.0,2.0,9.0
1354,1622,Mika Màrmol,es ESP,DF,Las Palmas,es La Liga,21.0,2002.0,35.3,2586.0,2368.0,211.0,95.0,1.0,7.0,5,36.0,0.0,0.0,0.0,0.0,2282.0,7.0,20.0
1355,1623,Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,de Bundesliga,24.0,1999.0,25.6,574.0,494.0,78.0,7.0,7.0,5.0,33,5.0,16.0,5.0,10.0,0.0,407.0,2.0,27.0
1356,1624,Marquinhos,br BRA,"FW,MF",Nantes,fr Ligue 1,20.0,2003.0,1.7,67.0,62.0,5.0,1.0,0.0,0.0,5,3.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0
1357,1625,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,29.0,1994.0,17.1,1807.0,1757.0,47.0,22.0,4.0,3.0,0,21.0,0.0,0.0,0.0,0.0,1706.0,3.0,6.0
1358,1627,Agustín Martegani,ar ARG,MF,Salernitana,it Serie A,23.0,2000.0,8.1,297.0,280.0,12.0,8.0,1.0,1.0,1,2.0,2.0,0.0,0.0,0.0,248.0,5.0,4.0
1359,1628,Eric Martel,de GER,MF,Köln,de Bundesliga,21.0,2002.0,27.3,1126.0,1109.0,14.0,10.0,0.0,0.0,19,4.0,0.0,0.0,0.0,0.0,913.0,3.0,26.0
1360,1629,Roger Martí,es ESP,FW,Cádiz,es La Liga,32.0,1991.0,15.1,344.0,313.0,28.0,1.0,3.0,2.0,9,0.0,0.0,0.0,0.0,0.0,225.0,3.0,15.0
1361,1630,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,27.0,1995.0,5.0,139.0,131.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,109.0,2.0,3.0
1362,1631,Aarón Martín,es ESP,DF,Genoa,it Serie A,26.0,1997.0,15.3,619.0,495.0,119.0,16.0,0.0,2.0,106,71.0,32.0,7.0,21.0,0.0,431.0,5.0,22.0
1363,1632,Iván Martín,es ESP,MF,Girona,es La Liga,24.0,1999.0,30.3,1628.0,1583.0,37.0,20.0,2.0,4.0,10,6.0,0.0,0.0,0.0,0.0,1487.0,8.0,19.0
1364,1633,Jon Martin,es ESP,DF,Real Sociedad,es La Liga,17.0,2006.0,0.3,7.0,7.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1365,1634,Jonas Martin,fr FRA,MF,Brest,fr Ligue 1,33.0,1990.0,13.4,962.0,927.0,33.0,21.0,0.0,9.0,7,8.0,2.0,1.0,0.0,0.0,839.0,2.0,12.0
1366,1635,Mario Martín,es ESP,MF,Real Madrid,es La Liga,19.0,2004.0,0.2,15.0,14.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1367,1636,Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,22.0,2001.0,22.4,929.0,878.0,49.0,3.0,3.0,3.0,109,11.0,35.0,30.0,0.0,0.0,724.0,2.0,29.0
1368,1638,Arnau Martinez,es ESP,DF,Girona,es La Liga,20.0,2003.0,13.8,834.0,731.0,101.0,25.0,2.0,3.0,7,76.0,0.0,0.0,0.0,0.0,751.0,2.0,8.0
1369,1640,Iñigo Martínez,es ESP,DF,Barcelona,es La Liga,32.0,1991.0,14.4,1132.0,1092.0,37.0,22.0,3.0,22.0,3,8.0,0.0,0.0,0.0,0.0,1001.0,3.0,4.0
1370,1642,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,25.0,1997.0,29.5,782.0,734.0,42.0,4.0,12.0,3.0,15,1.0,0.0,0.0,0.0,0.0,604.0,6.0,28.0
1371,1643,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,25.0,1998.0,7.2,446.0,414.0,30.0,10.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,411.0,2.0,1.0
1372,1645,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,27.0,1996.0,25.5,1668.0,1609.0,50.0,47.0,2.0,28.0,5,3.0,0.0,0.0,0.0,0.0,1362.0,9.0,14.0
1373,1646,Adam Marušić,me MNE,DF,Lazio,it Serie A,30.0,1992.0,34.4,1880.0,1575.0,304.0,20.0,0.0,4.0,44,284.0,0.0,0.0,0.0,0.0,1560.0,1.0,27.0
1374,1647,Marvin,es ESP,"FW,DF",Las Palmas,es La Liga,23.0,2000.0,20.6,774.0,723.0,49.0,5.0,0.0,1.0,91,43.0,1.0,0.0,1.0,0.0,557.0,2.0,36.0
1375,1648,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,30.0,1993.0,17.5,779.0,766.0,13.0,12.0,2.0,12.0,4,1.0,0.0,0.0,0.0,0.0,638.0,0.0,13.0
1376,1651,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,24.0,1998.0,24.7,732.0,692.0,39.0,20.0,2.0,4.0,5,18.0,0.0,0.0,0.0,0.0,570.0,1.0,9.0
1377,1652,Han-Noah Massengo,fr FRA,"MF,DF",Burnley,eng Premier League,22.0,2001.0,0.2,12.0,11.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
1378,1653,Roberto Massimo,de GER,"FW,DF",Stuttgart,de Bundesliga,22.0,2000.0,0.9,39.0,34.0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0
1379,1654,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,30.0,1992.0,24.7,1514.0,1332.0,181.0,32.0,0.0,2.0,52,149.0,0.0,0.0,0.0,0.0,1286.0,1.0,26.0
1380,1655,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,34.0,1988.0,19.9,521.0,502.0,17.0,1.0,0.0,1.0,39,8.0,1.0,0.0,0.0,0.0,340.0,2.0,21.0
