,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
2212,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,21,1999,28,"1,672",60,48.9,18.6,18,77,4,10,29,8,1.79,35,29,+6,+0.32,+0.22,29.0,26.3,+2.7,+0.14,+0.13,Matches
2213,Florian Müller,de GER,GK,Freiburg,de Bundesliga,22,1997,31,"2,790",90,91.2,31.0,31,90,31,0,,0,1.32,45,46,-1,-0.03,-0.37,41.2,45.6,-4.3,-0.14,+0.72,Matches
2214,Sebastian Müller,de GER,"MF,DF",Arminia,de Bundesliga,19,2001,2,4,2,0.1,0.0,0,,0,2,2,1,0.00,0,1,-1,-22.50,-21.76,0.0,0.3,-0.3,-6.03,-5.33,Matches
2215,Thomas Müller,de GER,MF,Bayern Munich,de Bundesliga,30,1989,32,"2,674",84,87.4,29.7,31,85,20,1,27,0,2.41,90,37,+53,+1.78,+1.32,65.4,34.5,+30.9,+1.04,-0.08,Matches
2216,Joel Mumbongo,se SWE,FW,Burnley,eng Premier League,21,1999,4,40,10,1.2,0.4,0,,0,4,10,5,0.25,0,1,-1,-2.25,-1.69,0.4,0.3,+0.2,+0.36,+0.77,Matches
2217,Marshall Munetsi,zw ZIM,"MF,DF",Reims,fr Ligue 1,24,1996,27,"1,928",71,56.4,21.4,21,83,17,6,30,3,1.19,26,31,-5,-0.23,-0.05,19.7,34.6,-14.9,-0.70,-0.01,Matches
2218,Iker Muniain,es ESP,"MF,FW",Athletic Club,es La Liga,27,1992,28,"1,943",69,56.8,21.6,23,78,5,5,28,1,1.18,28,26,+2,+0.09,-0.03,23.9,21.0,+2.9,+0.13,-0.02,Matches
2219,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,22,1997,16,"1,210",76,35.4,13.4,14,85,12,2,9,11,1.44,19,13,+6,+0.45,-0.16,21.6,15.0,+6.6,+0.49,-0.12,Matches
2220,Joaquín Muñoz,es ESP,FW,Huesca,es La Liga,21,1999,3,41,14,1.2,0.5,0,,0,3,14,2,0.67,0,1,-1,-2.20,-1.72,0.3,1.7,-1.4,-3.12,-2.91,Matches
2221,Louis Munteanu,ro ROU,FW,Fiorentina,it Serie A,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2222,Luis Muriel,co COL,FW,Atalanta,it Serie A,29,1991,36,"1,436",40,42.0,16.0,16,61,0,20,23,1,2.14,48,20,+28,+1.75,+1.07,35.2,14.1,+21.1,+1.32,+0.75,Matches
2223,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,28,1992,31,"2,699",87,78.9,30.0,31,87,27,0,,1,1.29,39,45,-6,-0.20,-0.70,40.6,36.6,+3.9,+0.13,+0.70,Matches
2224,Vedat Muriqi,xk KVX,FW,Lazio,it Serie A,26,1994,27,832,31,24.3,9.2,7,67,2,20,18,4,1.78,9,11,-2,-0.22,-0.49,13.8,14.1,-0.3,-0.03,-0.42,Matches
2225,Jacob Murphy,eng ENG,"DF,MF",Newcastle Utd,eng Premier League,25,1995,26,"1,626",63,47.5,18.1,17,86,13,9,19,7,1.08,27,33,-6,-0.33,+0.17,24.9,31.2,-6.3,-0.35,+0.08,Matches
2226,Nicola Murru,it ITA,DF,Torino,it Serie A,25,1994,14,569,41,16.6,6.3,7,65,1,7,16,14,0.93,8,11,-3,-0.47,+0.03,6.8,8.2,-1.4,-0.22,+0.11,Matches
2227,Petar Musa,hr CRO,FW,Union Berlin,de Bundesliga,22,1998,14,715,51,23.4,7.9,8,68,0,6,29,1,1.50,8,10,-2,-0.25,-0.60,10.5,11.4,-0.9,-0.11,-0.31,Matches
2228,Mateo Musacchio,ar ARG,DF,Lazio,it Serie A,29,1990,4,229,57,6.7,2.5,2,86,1,2,29,11,3.00,4,1,+3,+1.18,+1.09,4.0,3.2,+0.8,+0.32,+0.03,Matches
2229,Mateo Musacchio,ar ARG,DF,Milan,it Serie A,29,1990,1,34,34,1.0,0.4,0,,0,1,34,7,0.00,0,1,-1,-2.65,-3.55,0.9,0.7,+0.1,+0.38,-0.25,Matches
2230,Yunus Musah,us USA,MF,Valencia,es La Liga,17,2002,32,"1,530",48,44.7,17.0,17,72,1,15,21,5,0.97,22,25,-3,-0.18,-0.18,16.3,22.6,-6.3,-0.37,-0.21,Matches
2231,Torben Müsel,de GER,"FW,MF",Gladbach,de Bundesliga,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2232,Jamal Musiala,de GER,"FW,MF",Bayern Munich,de Bundesliga,17,2003,26,881,34,28.8,9.8,7,67,0,19,22,8,2.35,26,14,+12,+1.23,-0.55,18.5,12.2,+6.3,+0.64,-0.57,Matches
2233,Juan Musso,ar ARG,GK,Udinese,it Serie A,26,1994,35,"3,147",90,92.0,35.0,35,90,34,0,,0,1.06,36,51,-15,-0.43,-0.10,41.4,48.5,-7.0,-0.20,-0.27,Matches
2234,Mattia Mustacchio,it ITA,"DF,FW",Crotone,it Serie A,31,1989,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2235,Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,28,1992,3,47,16,1.4,0.5,0,,0,3,16,6,2.00,0,1,-1,-1.91,-2.37,0.1,0.9,-0.8,-1.57,-1.82,Matches
2236,Shkodran Mustafi,de GER,DF,Schalke 04,de Bundesliga,28,1992,13,"1,037",80,33.9,11.5,11,90,11,2,24,1,0.62,8,28,-20,-1.74,+0.09,8.6,22.1,-13.5,-1.17,+0.03,Matches
2237,Yoshinori Mutō,jp JPN,"FW,MF",Eibar,es La Liga,28,1992,26,"1,122",43,32.8,12.5,13,70,3,13,16,4,0.85,10,18,-8,-0.64,-0.05,15.9,15.2,+0.7,+0.06,+0.10,Matches
2238,Phillipp Mwene,at AUT,"DF,MF",Mainz 05,de Bundesliga,26,1994,20,"1,674",84,54.7,18.6,19,88,16,1,10,8,1.65,23,27,-4,-0.22,+0.63,26.2,26.7,-0.5,-0.03,+0.08,Matches
2239,Joakim Mæhle,dk DEN,DF,Atalanta,it Serie A,23,1997,20,"1,216",61,35.6,13.5,12,87,9,8,21,3,2.25,31,14,+17,+1.26,+0.20,27.2,13.2,+14.0,+1.04,+0.23,Matches
2240,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,de Bundesliga,20,1999,23,"2,044",89,66.8,22.7,23,89,22,0,,4,1.96,51,35,+16,+0.70,+0.70,36.5,31.4,+5.1,+0.23,-0.35,Matches
2241,Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,24,1996,6,307,51,9.0,3.4,4,65,1,2,25,0,0.67,3,7,-4,-1.17,-1.17,2.3,6.7,-4.4,-1.28,-1.26,Matches
2242,Ferris N'Goma,fr FRA,"FW,MF",Brest,fr Ligue 1,27,1993,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
2243,Stanley N'Soki,fr FRA,DF,Nice,fr Ligue 1,21,1999,18,"1,246",69,36.4,13.8,13,89,11,5,19,13,0.89,14,24,-10,-0.72,-1.01,19.4,18.7,+0.7,+0.05,+0.40,Matches
2244,Nacho,es ESP,DF,Valladolid,es La Liga,31,1989,23,"1,813",79,53.0,20.1,21,86,19,2,6,14,0.87,22,34,-12,-0.60,+0.02,21.9,26.0,-4.1,-0.20,+0.28,Matches
2245,Nacho,es ESP,DF,Real Madrid,es La Liga,30,1990,24,"2,000",83,58.5,22.2,22,88,21,2,34,9,2.33,40,14,+26,+1.17,+0.35,35.4,21.7,+13.7,+0.62,-0.03,Matches
2246,Yuto Nagatomo,jp JPN,DF,Marseille,fr Ligue 1,33,1986,25,"1,594",64,46.6,17.7,20,74,8,5,22,8,1.48,16,20,-4,-0.23,-0.77,16.8,18.9,-2.1,-0.12,-0.20,Matches
2247,Kenny Nagera,fr FRA,FW,Paris S-G,fr Ligue 1,18,2002,1,2,2,0.1,0.0,0,,0,1,2,0,3.00,0,0,0,0.00,-1.53,0.1,0.0,+0.1,+3.77,+2.73,Matches
2248,Radja Nainggolan,be BEL,MF,Cagliari,it Serie A,32,1988,22,"1,841",84,53.8,20.5,22,84,15,0,,0,0.91,18,24,-6,-0.29,+0.28,24.1,24.9,-0.8,-0.04,+0.74,Matches
2249,Radja Nainggolan,be BEL,MF,Inter,it Serie A,32,1988,4,46,12,1.3,0.5,0,,0,4,12,1,2.50,4,0,+4,+7.83,+6.49,2.7,0.6,+2.1,+4.21,+3.35,Matches
2250,Marvelous Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,26,1994,13,749,58,21.9,8.3,9,81,5,4,4,25,2.15,10,6,+4,+0.48,+0.31,10.8,10.1,+0.6,+0.08,+0.05,Matches
2251,Nahitan Nández,uy URU,"MF,DF",Cagliari,it Serie A,24,1995,32,"2,737",86,80.0,30.4,31,88,26,1,23,0,1.06,36,49,-13,-0.43,-0.03,36.4,45.5,-9.1,-0.30,+0.42,Matches
2252,Nano,es ESP,FW,Cádiz,es La Liga,25,1995,1,9,9,0.3,0.1,0,,0,1,9,7,1.00,0,0,0,0.00,+0.58,0.0,0.1,-0.1,-1.50,-0.96,Matches
2253,Paul Nardi,fr FRA,GK,Lorient,fr Ligue 1,26,1994,23,"2,070",90,60.5,23.0,23,90,23,0,,7,0.96,29,43,-14,-0.61,-0.34,29.5,31.5,-2.0,-0.09,+0.04,Matches
2254,Richard Nartey,eng ENG,DF,Burnley,eng Premier League,21,1998,0,,,,,0,,,0,,9,,,,,,,,,,,,Matches
2255,Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,27,1993,15,"1,221",81,39.9,13.6,14,87,12,1,2,3,0.53,12,33,-21,-1.55,+0.41,10.9,31.5,-20.6,-1.52,-0.54,Matches
2256,Roberto Navarro,es ESP,MF,Real Sociedad,es La Liga,18,2002,1,35,35,1.0,0.4,0,,0,1,35,5,0.00,0,0,0,0.00,-0.56,1.0,0.1,+1.0,+2.52,+1.97,Matches
2257,Ximo Navarro,es ESP,DF,Alavés,es La Liga,30,1990,31,"2,375",77,69.4,26.4,28,83,21,3,18,4,1.16,21,34,-13,-0.49,+0.20,30.0,31.7,-1.7,-0.06,+0.42,Matches
2258,Jesús Navas,es ESP,DF,Sevilla,es La Liga,34,1985,34,"2,827",83,82.7,31.4,34,83,25,0,,1,1.91,42,31,+11,+0.35,-1.02,43.0,29.7,+13.3,+0.42,-0.54,Matches
2259,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,33,1986,29,"2,520",87,73.7,28.0,29,87,27,0,,1,2.28,64,18,+46,+1.64,+0.44,57.0,27.8,+29.1,+1.04,+0.01,Matches
2260,Raúl Navas,es ESP,DF,Osasuna,es La Liga,32,1988,2,168,84,4.9,1.9,2,84,1,0,,17,0.00,1,6,-5,-2.68,-2.51,2.2,6.1,-3.9,-2.09,-1.95,Matches
2261,Amjhad Nazih,fr FRA,GK,Nîmes,fr Ligue 1,18,2002,0,,,,,0,,,0,,22,,,,,,,,,,,,Matches
2262,Papa Ndiaga Yade,mr MTN,"FW,MF",Metz,fr Ligue 1,20,2000,28,"1,001",36,29.3,11.1,9,65,1,19,22,10,1.18,15,11,+4,+0.36,+0.66,13.7,13.8,-0.1,-0.01,+0.17,Matches
2263,Iliman Ndiaye,sn SEN,MF,Sheffield Utd,eng Premier League,20,2000,1,12,12,0.4,0.1,0,,0,1,12,6,0.00,0,1,-1,-7.50,-6.39,0.0,1.4,-1.4,-10.82,-10.07,Matches
2264,Wilfred Ndidi,ng NGA,"MF,DF",Leicester City,eng Premier League,23,1996,26,"2,176",84,63.6,24.2,25,86,21,1,22,1,1.88,48,31,+17,+0.70,+0.63,34.6,27.2,+7.4,+0.31,+0.13,Matches
2265,Bridge Ndilu,fr FRA,"FW,MF",Nantes,fr Ligue 1,20,2000,6,42,7,1.2,0.5,0,,0,6,7,7,0.33,1,1,0,0.00,+0.21,0.6,0.8,-0.2,-0.44,-0.32,Matches
2266,Tanguy Ndombele,fr FRA,MF,Tottenham,eng Premier League,23,1996,33,"2,091",63,61.1,23.2,28,72,6,5,13,3,1.52,38,24,+14,+0.60,-0.01,27.1,31.9,-4.8,-0.21,-0.80,Matches
2267,Dan Ndoye,ch SUI,"FW,MF",Nice,fr Ligue 1,19,2000,28,551,20,16.1,6.1,3,54,0,25,16,9,1.36,9,8,+1,+0.16,+0.29,7.0,12.1,-5.2,-0.84,-0.76,Matches
2268,Angelo Ndrecka,al ALB,DF,Lazio,it Serie A,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2269,Paul Nebel,de GER,"MF,FW",Mainz 05,de Bundesliga,17,2002,4,51,13,1.7,0.6,0,,0,4,13,3,0.00,0,3,-3,-5.29,-4.88,0.3,1.7,-1.3,-2.36,-2.33,Matches
2270,Álvaro Negredo,es ESP,FW,Cádiz,es La Liga,34,1985,35,"2,198",63,64.3,24.4,29,73,4,6,15,0,1.20,21,41,-20,-0.82,-0.67,20.9,37.2,-16.3,-0.67,-0.35,Matches
2271,Reiss Nelson,eng ENG,"FW,MF",Arsenal,eng Premier League,20,1999,2,71,36,2.1,0.8,0,,0,2,36,4,0.50,0,0,0,0.00,-0.43,1.2,0.8,+0.4,+0.56,+0.34,Matches
2272,Ilija Nestorovski,mk MKD,"FW,MF",Udinese,it Serie A,30,1990,22,701,32,20.5,7.8,4,78,2,18,22,8,0.95,12,10,+2,+0.26,+0.85,11.4,8.5,+3.0,+0.38,+0.70,Matches
2273,Neto,br BRA,GK,Barcelona,es La Liga,31,1989,7,630,90,18.4,7.0,7,90,7,0,,28,1.57,11,6,+5,+0.71,-0.64,9.1,9.8,-0.7,-0.10,-1.18,Matches
2274,Pedro Neto,pt POR,"FW,MF",Wolves,eng Premier League,20,2000,31,"2,550",82,74.6,28.3,30,84,19,1,21,0,1.23,29,38,-9,-0.32,+0.41,28.2,36.3,-8.0,-0.28,+0.23,Matches
2275,Luca Netz,de GER,"DF,FW",Hertha BSC,de Bundesliga,17,2003,11,309,28,10.1,3.4,2,68,1,9,19,3,1.00,4,9,-5,-1.46,-1.26,7.2,4.5,+2.7,+0.79,+1.06,Matches
2276,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,34,1986,33,"2,970",90,97.1,33.0,33,90,33,0,,1,2.33,97,42,+55,+1.67,+1.67,73.0,38.9,+34.1,+1.03,-0.60,Matches
2277,Florian Neuhaus,de GER,MF,Gladbach,de Bundesliga,23,1997,33,"2,622",79,85.7,29.1,30,84,18,3,31,0,1.45,55,46,+9,+0.31,+0.51,47.1,37.7,+9.4,+0.32,+0.37,Matches
2278,Carlos Neva,es ESP,DF,Granada,es La Liga,24,1996,22,"1,797",82,52.5,20.0,21,85,16,1,10,4,1.45,23,26,-3,-0.15,+0.68,19.9,25.1,-5.2,-0.26,+0.29,Matches
2279,Rúben Neves,pt POR,MF,Wolves,eng Premier League,23,1997,36,"2,675",74,78.2,29.7,31,84,21,5,15,1,1.17,26,42,-16,-0.54,-0.54,25.3,39.4,-14.1,-0.47,-0.60,Matches
2280,Neymar,br BRA,"MF,FW",Paris S-G,fr Ligue 1,28,1992,18,"1,415",79,41.4,15.7,15,89,11,3,26,0,1.94,32,15,+17,+1.08,-0.76,36.2,17.1,+19.1,+1.22,+0.30,Matches
2281,Yvan Neyou,cm CMR,MF,Saint-Étienne,fr Ligue 1,23,1997,31,"2,438",79,71.3,27.1,29,82,14,2,33,0,1.26,29,37,-8,-0.30,+0.07,35.8,33.6,+2.2,+0.08,+0.40,Matches
2282,Jessic Ngankam,de GER,FW,Hertha BSC,de Bundesliga,20,2000,15,296,20,9.7,3.3,2,67,0,13,13,7,0.87,4,5,-1,-0.30,+0.02,3.2,7.2,-4.1,-1.23,-1.18,Matches
2283,Simon Ngapandouetnbu,cm CMR,GK,Marseille,fr Ligue 1,17,2003,0,,,,,0,,,0,,8,,,,,,,,,,,,Matches
2284,Muzinga Ngonda,cd COD,DF,Dijon,fr Ligue 1,25,1994,30,"2,307",77,67.5,25.6,25,86,20,5,33,3,0.50,16,48,-32,-1.25,+0.05,23.2,44.5,-21.3,-0.83,+0.59,Matches
2285,Ahmad Ngouyamsa,cm CMR,DF,Dijon,fr Ligue 1,19,2000,3,157,52,4.6,1.7,2,72,1,1,13,9,1.00,1,4,-3,-1.72,-0.48,1.2,4.8,-3.6,-2.05,-1.07,Matches
2286,Opa Nguette,sn SEN,"FW,MF",Metz,fr Ligue 1,26,1994,16,"1,132",71,33.1,12.6,13,81,3,3,27,0,1.44,15,14,+1,+0.08,+0.28,14.7,14.9,-0.2,-0.02,+0.18,Matches
2287,Moussa Niakhate,sn SEN,DF,Mainz 05,de Bundesliga,24,1996,32,"2,866",90,93.7,31.8,32,90,31,0,,0,1.22,37,45,-8,-0.25,+3.92,48.2,44.2,+4.0,+0.13,+3.01,Matches
2288,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Lyon,fr Ligue 1,18,2002,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
2289,Ibrahima Niane,sn SEN,FW,Metz,fr Ligue 1,21,1999,10,663,66,19.4,7.4,9,71,2,1,23,0,1.00,8,7,+1,+0.14,+0.30,7.5,9.8,-2.3,-0.31,-0.22,Matches
2290,M'Baye Niang,sn SEN,FW,Rennes,fr Ligue 1,25,1994,9,422,47,12.3,4.7,4,76,0,5,24,2,1.67,4,3,+1,+0.21,-0.12,4.5,4.6,-0.1,-0.02,-0.32,Matches
2291,Mamor Niang,sn SEN,"MF,FW",Getafe,es La Liga,18,2002,1,22,22,0.6,0.2,0,,0,1,22,10,0.00,0,2,-2,-8.18,-7.84,0.1,1.0,-0.9,-3.77,-3.64,Matches
2292,Tanguy Nianzou,fr FRA,"DF,FW",Bayern Munich,de Bundesliga,18,2002,6,118,20,3.9,1.3,0,,0,6,20,3,2.17,2,1,+1,+0.76,-0.89,1.4,1.5,-0.2,-0.14,-1.23,Matches
2293,Cheikh Niasse,sn SEN,MF,Lille,fr Ligue 1,20,2000,0,,,,,0,,,0,,14,,,,,,,,,,,,Matches
2294,Hans Nicolussi Caviglia,it ITA,MF,Juventus,it Serie A,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2295,Hans Nicolussi Caviglia,it ITA,MF,Parma,it Serie A,20,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
2296,Florian Niederlechner,de GER,FW,Augsburg,de Bundesliga,29,1990,28,"1,737",62,56.8,19.3,21,75,4,7,23,3,0.82,19,30,-11,-0.57,-0.09,20.9,31.8,-10.9,-0.56,+0.05,Matches
2297,Nieto,es ESP,"FW,DF",Cádiz,es La Liga,22,1998,2,14,7,0.4,0.2,0,,0,2,7,2,0.00,0,1,-1,-6.43,-5.87,0.3,0.9,-0.6,-3.76,-3.23,Matches
2298,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,es La Liga,25,1994,33,"2,033",62,59.4,22.6,22,79,12,11,27,1,2.24,39,15,+24,+1.06,-0.11,31.1,24.6,+6.5,+0.29,-0.31,Matches
2299,Joakim Nilsson,se SWE,DF,Arminia,de Bundesliga,26,1994,25,"2,162",86,70.7,24.0,24,89,23,1,16,8,1.12,20,33,-13,-0.54,+0.76,25.7,38.9,-13.3,-0.55,+0.51,Matches
2300,Casimir Ninga,td CHA,FW,Angers,fr Ligue 1,27,1993,1,23,23,0.7,0.3,0,,0,1,23,0,3.00,0,0,0,0.00,+0.48,0.5,0.0,+0.5,+1.78,+2.07,Matches
2301,Nino,es ESP,"FW,MF",Elche,es La Liga,40,1980,16,284,18,8.3,3.2,0,,0,16,18,17,0.50,2,9,-7,-2.22,-1.82,4.7,9.2,-4.5,-1.41,-0.65,Matches
2302,Fernando Niño,es ESP,FW,Villarreal,es La Liga,19,2000,17,593,35,17.3,6.6,8,63,0,9,10,19,1.18,11,10,+1,+0.15,-0.33,11.5,8.3,+3.3,+0.50,+0.16,Matches
2303,Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,21,1999,17,423,25,12.4,4.7,4,67,0,13,12,11,1.12,4,6,-2,-0.43,-0.97,5.2,3.9,+1.3,+0.27,+0.05,Matches
2304,Nicolas Nkoulou,cm CMR,DF,Torino,it Serie A,30,1990,18,"1,358",75,39.7,15.1,16,83,13,2,19,14,0.83,20,30,-10,-0.66,-0.27,20.1,25.6,-5.5,-0.37,-0.09,Matches
2305,Niels Nkounkou,fr FRA,"DF,FW",Everton,eng Premier League,19,2000,2,81,41,2.4,0.9,1,68,0,1,13,24,0.00,0,1,-1,-1.11,-1.11,0.5,2.4,-2.0,-2.17,-2.10,Matches
2306,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,de Bundesliga,22,1997,28,"1,892",68,61.8,21.0,19,85,10,9,30,0,1.96,40,17,+23,+1.09,+0.71,41.6,14.5,+27.1,+1.29,+0.68,Matches
2307,Dan Nlundulu,eng ENG,"FW,MF",Southampton,eng Premier League,21,1999,13,111,9,3.2,1.2,0,,0,13,9,16,0.92,0,1,-1,-0.81,-0.27,1.2,2.8,-1.6,-1.29,-1.01,Matches
2308,Felix Nmecha,de GER,MF,Manchester City,eng Premier League,19,2000,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
2309,Mark Noble,eng ENG,MF,West Ham,eng Premier League,33,1987,21,712,34,20.8,7.9,8,72,2,13,11,11,1.86,11,15,-4,-0.51,-1.14,7.7,14.2,-6.5,-0.82,-1.26,Matches
2310,Ryan Nolan,ie IRL,DF,Getafe,es La Liga,21,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2311,Peru Nolaskoain,es ESP,"DF,MF",Athletic Club,es La Liga,21,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2312,Nolito,es ESP,"MF,FW",Celta Vigo,es La Liga,33,1986,36,"2,597",72,75.9,28.9,35,73,4,1,31,1,1.44,45,38,+7,+0.24,+1.23,40.9,36.4,+4.5,+0.16,+0.72,Matches
2313,Nahuel Noll,de GER,GK,Hoffenheim,de Bundesliga,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2314,Arnaud Nordin,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,22,1998,32,"1,771",55,51.8,19.7,20,69,1,12,32,0,1.34,20,24,-4,-0.20,+0.23,26.4,23.5,+2.9,+0.15,+0.38,Matches
2315,Håvard Nordtveit,no NOR,DF,Hoffenheim,de Bundesliga,30,1990,12,700,58,22.9,7.8,6,90,6,6,27,4,1.67,15,14,+1,+0.13,+0.24,13.1,13.3,-0.2,-0.02,+0.02,Matches
2316,Will Norris,eng ENG,GK,Burnley,eng Premier League,26,1993,2,180,90,5.3,2.0,2,90,2,0,,15,0.00,0,4,-4,-2.00,-1.50,1.8,3.1,-1.3,-0.64,-0.25,Matches
2317,Oliver Norwood,nir NIR,MF,Sheffield Utd,eng Premier League,29,1991,32,"2,220",69,64.9,24.7,26,79,15,6,29,5,0.69,12,43,-31,-1.26,-0.36,20.8,40.5,-19.7,-0.80,-0.06,Matches
2318,Mattia Novella,it ITA,DF,Lazio,it Serie A,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2319,Hugo Novoa,es ESP,FW,RB Leipzig,de Bundesliga,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2320,Olivier Ntcham,cm CMR,MF,Marseille,fr Ligue 1,24,1996,4,120,30,3.5,1.3,2,45,0,2,15,9,0.50,0,2,-2,-1.50,-1.75,0.4,2.1,-1.7,-1.29,-1.33,Matches
2321,Kahamba Ntumba,fr FRA,GK,Dijon,fr Ligue 1,19,2001,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
2322,Alexander Nübel,de GER,GK,Bayern Munich,de Bundesliga,23,1996,1,90,90,2.9,1.0,1,90,1,0,,26,1.00,2,2,0,0.00,-1.67,2.9,1.3,+1.6,+1.63,+0.60,Matches
2323,Kasim Nuhu,gh GHA,DF,Hoffenheim,de Bundesliga,25,1995,12,987,82,32.3,11.0,11,87,10,1,30,12,1.42,18,15,+3,+0.27,+0.49,16.5,16.7,-0.2,-0.02,+0.02,Matches
2324,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,23,1997,25,"2,109",84,61.7,23.4,23,88,22,2,42,12,1.32,28,23,+5,+0.21,+0.28,24.4,21.4,+2.9,+0.12,-0.04,Matches
2325,Bram Nuytinck,nl NED,DF,Udinese,it Serie A,30,1990,20,"1,641",82,48.0,18.2,19,86,15,1,13,4,1.65,24,19,+5,+0.27,+1.34,17.2,26.7,-9.5,-0.52,-0.65,Matches
2326,Kelechi Nwakali,ng NGA,"MF,FW",Huesca,es La Liga,22,1998,5,141,28,4.1,1.6,1,56,0,4,21,11,0.60,0,6,-6,-3.83,-3.47,0.9,3.6,-2.7,-1.74,-1.56,Matches
2327,Simeon Nwankwo,ng NGA,FW,Crotone,it Serie A,28,1992,38,"2,943",77,86.1,32.7,31,89,26,7,26,0,0.61,38,73,-35,-1.07,+1.19,35.9,59.1,-23.2,-0.71,+0.67,Matches
2328,Gerzino Nyamsi,fr FRA,DF,Rennes,fr Ligue 1,23,1997,14,871,62,25.5,9.7,10,83,8,4,9,16,1.14,13,9,+4,+0.41,+0.13,12.4,10.0,+2.4,+0.25,-0.01,Matches
2329,Allan Nyom,cm CMR,"MF,DF",Getafe,es La Liga,32,1988,31,"2,323",75,67.9,25.8,28,81,15,3,14,3,1.16,17,27,-10,-0.39,+0.02,20.7,26.6,-5.9,-0.23,-0.23,Matches
2330,M'Bala Nzola,ao ANG,FW,Spezia,it Serie A,23,1996,25,"1,896",76,55.4,21.1,21,85,14,4,26,0,1.08,31,38,-7,-0.33,+0.44,26.3,37.2,-10.9,-0.52,-0.07,Matches
2331,Steven Nzonzi,fr FRA,MF,Rennes,fr Ligue 1,31,1988,34,"2,908",86,85.0,32.3,33,87,30,1,33,1,1.62,49,35,+14,+0.43,+0.78,40.8,32.8,+8.0,+0.25,-0.05,Matches
2332,Jack O'Connell,eng ENG,DF,Sheffield Utd,eng Premier League,26,1994,2,180,90,5.3,2.0,2,90,2,0,,0,0.00,0,3,-3,-1.50,-0.39,2.0,2.4,-0.4,-0.22,+0.59,Matches
2333,Dara O'Shea,ie IRL,DF,West Brom,eng Premier League,21,1999,28,"2,102",75,61.5,23.4,25,81,21,3,25,8,0.71,17,51,-34,-1.46,-0.98,20.9,43.2,-22.3,-0.95,-0.29,Matches
2334,Michael Obafemi,ie IRL,FW,Southampton,eng Premier League,20,2000,4,61,15,1.8,0.7,0,,0,4,15,10,1.50,0,2,-2,-2.95,-2.44,0.5,0.6,-0.1,-0.17,+0.15,Matches
2335,Dimitri Oberlin,ch SUI,"FW,MF",Bayern Munich,de Bundesliga,22,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2336,Pedro Obiang,gq EQG,MF,Sassuolo,it Serie A,28,1992,33,"1,469",45,43.0,16.3,16,73,5,17,17,4,1.61,24,27,-3,-0.18,-0.69,25.9,23.6,+2.4,+0.15,+0.12,Matches
2337,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,27,1993,38,"3,420",90,100.0,38.0,38,90,38,0,,0,2.26,67,25,+42,+1.11,,52.8,37.1,+15.7,+0.41,,Matches
2338,Marvin Obuz,de GER,MF,Köln,de Bundesliga,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
