,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
175,Shavy Babicka,ga GAB,"FW,MF",Toulouse,fr Ligue 1,23,2000,4.1,127,122,3,0,0,0,13,3,0,0,0,0,77,2,10,Matches
176,Aliou Badara Baldé,sn SEN,"FW,DF",Nice,fr Ligue 1,20,2002,0.8,30,29,1,0,1,0,4,0,1,0,0,0,15,0,2,Matches
177,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,23,2000,25.3,1346,1308,34,30,1,18,2,4,0,0,0,0,1113,4,12,Matches
178,Milan Badelj,hr CRO,MF,Genoa,it Serie A,34,1989,28.2,1407,1344,59,39,5,14,14,9,0,0,0,0,1136,4,20,Matches
179,Matthias Bader,de GER,"DF,MF",Darmstadt 98,de Bundesliga,26,1997,20.0,912,747,160,5,1,10,32,155,0,0,0,0,687,5,31,Matches
180,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,22,2001,14.9,1173,1137,36,27,1,2,2,6,0,0,0,0,1065,0,6,Matches
181,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,22,2001,28.7,1255,1087,153,38,28,15,175,15,95,44,37,1,893,15,32,Matches
182,Jaime Báez,uy URU,"FW,MF",Frosinone,it Serie A,28,1995,5.6,202,182,20,4,0,1,24,2,14,2,10,0,141,0,7,Matches
183,Nicola Bagnolini,it ITA,GK,Bologna,it Serie A,19,2004,0.1,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,Matches
184,Leon Bailey,jm JAM,"MF,FW",Aston Villa,eng Premier League,25,1997,23.0,790,745,40,2,11,7,75,9,29,20,0,0,573,5,38,Matches
185,Eric Bailly,ci CIV,DF,Villarreal,es La Liga,29,1994,9.3,385,359,24,12,0,1,0,0,0,0,0,0,337,2,2,Matches
186,Stefan Bajcetic,es ESP,MF,Liverpool,eng Premier League,18,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1,Matches
187,Nedim Bajrami,al ALB,"MF,FW",Sassuolo,it Serie A,24,1999,14.6,460,376,83,20,2,1,78,10,44,17,22,0,330,1,12,Matches
188,Cédric Bakambu,cd COD,FW,Betis,es La Liga,32,1991,2.2,39,35,4,0,0,0,0,0,0,0,0,0,26,0,2,Matches
189,Tiemoué Bakayoko,fr FRA,MF,Lorient,fr Ligue 1,28,1994,14.6,637,619,17,16,1,3,1,1,0,0,0,0,550,1,11,Matches
190,Mitchel Bakker,nl NED,DF,Atalanta,it Serie A,23,2000,4.2,212,168,42,3,0,0,13,36,3,0,3,0,167,2,8,Matches
191,Ridle Baku,de GER,"DF,MF",Wolfsburg,de Bundesliga,25,1998,22.4,1048,896,150,16,5,4,54,124,10,9,0,0,789,2,20,Matches
192,Dilane Bakwa,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,20,2002,24.2,862,705,154,49,9,5,155,33,72,43,22,1,587,3,28,Matches
193,Tommaso Baldanzi,it ITA,"MF,FW",Empoli,it Serie A,20,2003,8.3,257,223,29,6,0,0,16,9,10,4,3,0,201,5,8,Matches
194,Tommaso Baldanzi,it ITA,"FW,MF",Roma,it Serie A,20,2003,5.8,205,201,4,0,1,0,7,4,0,0,0,0,175,0,2,Matches
195,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,19,2003,15.3,817,694,122,12,1,3,37,110,0,0,0,0,694,1,16,Matches
196,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,30,1993,10.8,397,335,60,2,0,0,18,58,0,0,0,0,291,2,18,Matches
197,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,19,2004,14.7,775,767,6,6,0,5,0,0,0,0,0,0,713,2,10,Matches
198,Carlos Baleba,cm CMR,MF,Lille,fr Ligue 1,19,2004,0.7,45,45,0,0,0,0,0,0,0,0,0,0,39,0,0,Matches
199,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,24,1999,25.2,1628,1560,64,51,0,14,2,4,1,0,0,0,1402,4,12,Matches
200,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,31,1992,31.9,1487,1082,395,24,2,6,68,371,0,0,0,0,1116,10,43,Matches
201,Fodé Ballo-Touré,sn SEN,"DF,MF",Fulham,eng Premier League,26,1997,0.8,78,57,20,2,0,0,4,18,0,0,0,0,56,1,3,Matches
202,Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,22,2001,18.8,365,333,25,1,3,1,7,0,0,0,0,0,263,7,15,Matches
203,Jonathan Bamba,ci CIV,"MF,FW",Celta Vigo,es La Liga,27,1996,22.0,769,745,19,4,8,2,50,11,1,1,0,0,590,5,31,Matches
204,Mohamed Bamba,ci CIV,FW,Lorient,fr Ligue 1,21,2001,12.6,256,228,25,0,0,0,2,1,0,0,0,0,185,3,14,Matches
205,Samuel Bamba,de GER,FW,Dortmund,de Bundesliga,19,2004,0.5,20,19,1,0,0,0,4,1,0,0,0,0,14,0,1,Matches
206,Lameck Banda,zm ZAM,FW,Lecce,it Serie A,22,2001,15.0,342,325,15,2,1,2,51,4,9,5,2,0,250,2,14,Matches
207,Daniel Bandeira,pt POR,MF,Hellas Verona,it Serie A,23,2000,5.0,233,224,7,2,3,4,7,3,2,0,1,0,187,2,2,Matches
208,Mamady Bangré,bf BFA,"FW,MF",Toulouse,fr Ligue 1,22,2001,1.1,74,74,0,0,0,0,4,0,0,0,0,0,59,0,3,Matches
209,Mattia Bani,it ITA,DF,Genoa,it Serie A,29,1993,25.6,1152,1059,88,45,0,1,1,6,0,0,0,0,962,5,8,Matches
210,Léo Baptistão,br BRA,FW,Almería,es La Liga,30,1992,20.4,568,534,31,0,1,3,27,8,0,0,0,0,366,3,30,Matches
211,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,25,1998,2.5,90,87,3,0,0,0,3,1,0,0,0,0,66,0,5,Matches
212,Antonín Barák,cz CZE,"MF,FW",Fiorentina,it Serie A,28,1994,9.0,392,372,20,3,0,1,4,4,1,0,0,0,338,0,13,Matches
213,Valentín Barco,ar ARG,"DF,FW",Brighton,eng Premier League,19,2004,3.4,233,204,28,5,2,1,30,15,8,3,2,2,179,1,5,Matches
214,Bradley Barcola,fr FRA,FW,Lyon,fr Ligue 1,20,2002,3.0,90,90,0,0,0,1,0,0,0,0,0,0,70,0,2,Matches
215,Bradley Barcola,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,20,2002,15.2,562,553,5,2,4,1,18,3,0,0,0,0,436,4,16,Matches
216,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,22,2000,29.5,1784,1509,266,32,0,2,70,233,1,1,0,0,1457,9,41,Matches
217,Nicolò Barella,it ITA,MF,Inter,it Serie A,26,1997,31.6,2168,2120,37,17,12,25,51,19,1,0,0,0,1835,11,37,Matches
218,Kike Barja,es ESP,"FW,MF",Osasuna,es La Liga,26,1997,3.4,114,110,4,1,0,0,23,1,2,2,0,0,83,0,3,Matches
219,Ross Barkley,eng ENG,MF,Luton Town,eng Premier League,29,1993,29.1,1474,1329,139,94,4,24,45,14,16,8,8,0,1218,6,31,Matches
220,Aymen Barkok,ma MAR,"MF,FW",Mainz 05,de Bundesliga,25,1998,3.6,184,171,13,0,1,0,13,8,4,2,2,0,118,0,4,Matches
221,Harvey Barnes,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,25,1997,8.9,272,262,8,2,1,2,12,4,0,0,0,0,208,2,13,Matches
222,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,23,2000,29.0,925,900,20,18,0,3,5,2,0,0,0,0,679,5,24,Matches
223,Enzo Barrenechea,ar ARG,MF,Frosinone,it Serie A,22,2001,31.2,1903,1795,104,88,1,13,1,3,0,0,0,0,1624,4,21,Matches
224,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,21,2001,15.9,555,545,5,0,1,9,47,4,1,0,0,0,372,5,27,Matches
225,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,20,2003,17.3,873,847,16,11,3,3,16,4,1,0,0,0,728,10,10,Matches
226,Davide Bartesaghi,it ITA,"DF,MF",Milan,it Serie A,17,2005,0.9,35,28,7,0,0,0,0,7,0,0,0,0,28,0,2,Matches
227,Marc Bartra,es ESP,DF,Betis,es La Liga,32,1991,2.5,118,107,9,9,0,1,0,0,0,0,0,0,101,2,0,Matches
228,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,26,1996,36.6,1808,1668,136,66,0,10,3,9,0,0,0,0,1516,4,10,Matches
229,Steven Baseya,fr FRA,DF,Strasbourg,fr Ligue 1,18,2005,0.1,12,11,1,1,0,0,0,0,0,0,0,0,11,0,0,Matches
230,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,35,1988,3.6,138,125,13,1,0,1,4,12,0,0,0,0,103,0,2,Matches
231,Toma Bašić,hr CRO,MF,Salernitana,it Serie A,26,1996,12.9,540,503,35,22,1,6,25,7,6,1,4,0,442,2,11,Matches
232,Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,23,1999,25.6,1674,1582,91,34,0,12,3,3,0,0,0,0,1440,1,20,Matches
233,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,24,1999,25.2,1935,1787,139,58,1,29,76,71,0,0,0,0,1671,9,30,Matches
234,Simone Bastoni,it ITA,"MF,DF",Empoli,it Serie A,26,1996,8.3,360,281,76,17,2,2,36,41,16,4,9,0,246,3,12,Matches
235,Augusto Batalla,ar ARG,GK,Granada,es La Liga,27,1996,17.0,689,483,205,83,0,1,0,0,0,0,0,0,445,1,1,Matches
236,Daniel Batz,de GER,GK,Mainz 05,de Bundesliga,32,1991,4.0,153,120,33,12,0,0,0,0,0,0,0,0,104,0,0,Matches
237,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,23,2000,9.0,491,452,39,17,0,0,1,15,0,0,0,0,423,0,3,Matches
238,Elias Baum,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,17,2005,0.3,17,13,4,0,0,0,0,4,0,0,0,0,13,0,0,Matches
239,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,33,1990,34.0,1412,1072,336,87,0,1,0,0,0,0,0,0,1055,4,0,Matches
240,Christoph Baumgartner,at AUT,"MF,FW",RB Leipzig,de Bundesliga,23,1999,12.9,456,443,8,5,4,1,8,3,0,0,0,0,340,5,15,Matches
241,Bebé,cv CPV,"MF,FW",Rayo Vallecano,es La Liga,33,1990,2.4,104,83,21,3,0,2,28,8,10,6,3,0,63,0,4,Matches
242,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,29,1994,18.2,514,462,49,0,2,2,35,40,0,0,0,0,360,3,25,Matches
243,Mohamed Bechikh,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,18,2005,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
244,Adrian Beck,de GER,"MF,FW",Heidenheim,de Bundesliga,26,1997,10.8,431,411,18,3,2,5,6,1,0,0,0,0,311,2,17,Matches
245,Owen Beck,wls WAL,DF,Liverpool,eng Premier League,20,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
246,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,es La Liga,28,1995,8.6,243,236,6,0,0,0,46,1,2,0,1,0,154,1,17,Matches
247,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,28,1995,7.2,280,261,18,0,0,1,57,13,1,0,0,1,183,1,13,Matches
248,Chris Bedia,ci CIV,"FW,MF",Union Berlin,de Bundesliga,27,1996,1.6,20,19,1,0,0,0,0,0,0,0,0,0,14,0,1,Matches
249,Donny van de Beek,nl NED,DF,Manchester Utd,eng Premier League,26,1997,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
250,Donny van de Beek,nl NED,"MF,FW",Eint Frankfurt,de Bundesliga,26,1997,4.0,139,134,5,1,1,0,7,0,4,0,4,0,109,0,5,Matches
251,Yanis Begraoui,ma MAR,"FW,MF",Toulouse,fr Ligue 1,22,2001,3.3,97,89,6,1,0,0,5,1,2,0,1,0,70,2,1,Matches
252,Kevin Behrens,de GER,FW,Wolfsburg,de Bundesliga,32,1991,6.8,175,171,3,0,1,0,4,0,0,0,0,0,112,1,4,Matches
253,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,32,1991,14.0,336,323,11,0,2,0,6,3,0,0,0,0,215,2,15,Matches
254,Maximilian Beier,de GER,"FW,MF",Hoffenheim,de Bundesliga,20,2002,26.9,550,498,50,0,4,1,38,8,1,1,0,0,384,2,26,Matches
255,Jérémie Bela,ao ANG,"MF,FW",Clermont Foot,fr Ligue 1,30,1993,2.3,100,94,6,1,0,0,14,2,3,2,0,0,70,0,5,Matches
256,Reda Belahyane,fr FRA,MF,Hellas Verona,it Serie A,19,2004,1.0,25,24,1,1,0,0,0,0,0,0,0,0,23,0,0,Matches
257,Reda Belahyane,fr FRA,MF,Nice,fr Ligue 1,19,2004,0.3,15,15,0,0,0,0,0,0,0,0,0,0,13,0,1,Matches
258,Amari'i Bell,jm JAM,DF,Luton Town,eng Premier League,29,1994,19.1,835,783,48,15,2,3,13,29,0,0,0,0,645,4,23,Matches
259,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,31,1991,7.4,370,364,6,6,0,0,1,0,0,0,0,0,297,0,4,Matches
260,Alaa Bellaarouch,ma MAR,GK,Strasbourg,fr Ligue 1,21,2002,15.0,504,404,97,36,0,1,0,0,0,0,0,0,352,3,1,Matches
261,Raoul Bellanova,it ITA,DF,Torino,it Serie A,23,2000,33.8,1579,1285,288,14,0,4,178,274,0,0,0,0,1232,6,44,Matches
262,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Wolves,eng Premier League,25,1998,10.6,314,297,15,4,1,0,30,1,6,3,3,0,241,2,11,Matches
263,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,25,1998,3.0,96,88,6,1,0,0,8,0,5,3,2,0,67,2,1,Matches
264,Héctor Bellerín,es ESP,DF,Betis,es La Liga,28,1995,19.0,979,791,185,17,0,8,40,168,0,0,0,0,756,3,20,Matches
265,Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,20,2003,25.7,1543,1490,43,18,18,14,21,12,1,1,0,0,1363,10,25,Matches
266,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,18,2005,16.1,862,807,55,9,0,5,13,43,0,0,0,0,759,0,8,Matches
267,Andrea Belotti,it ITA,FW,Fiorentina,it Serie A,29,1993,10.5,201,181,20,1,1,0,4,0,0,0,0,0,133,0,6,Matches
268,Andrea Belotti,it ITA,FW,Roma,it Serie A,29,1993,7.5,155,141,13,0,1,0,4,2,0,0,0,0,115,1,10,Matches
269,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,24,1999,27.0,1364,1309,53,46,4,4,19,1,6,2,3,0,1180,2,19,Matches
270,Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,it Serie A,22,2001,18.8,459,438,19,2,4,3,7,4,0,0,0,0,360,2,15,Matches
271,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,fr Ligue 1,18,2005,4.8,215,206,8,2,2,2,13,4,1,0,1,0,174,1,4,Matches
272,Anis Ben Slimane,tn TUN,MF,Sheffield Utd,eng Premier League,22,2001,4.7,139,129,7,1,1,0,0,0,0,0,0,0,92,3,7,Matches
273,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,32,1990,25.7,752,698,51,3,12,2,9,3,0,0,0,0,555,3,25,Matches
274,Carlos Benavídez,uy URU,MF,Alavés,es La Liga,25,1998,12.6,459,447,11,7,1,6,4,3,1,0,0,0,321,1,3,Matches
275,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,25,1997,12.8,818,772,43,21,7,3,32,5,17,4,8,0,711,3,11,Matches
276,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,27,1995,6.9,257,253,2,2,5,0,17,0,0,0,0,0,193,2,9,Matches
277,Saïd Benrahma,dz ALG,"FW,MF",Lyon,fr Ligue 1,27,1995,8.6,349,313,34,7,2,1,67,2,25,20,4,0,238,2,12,Matches
278,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,28,1995,11.5,851,746,105,22,1,4,21,83,0,0,0,0,702,0,26,Matches
279,Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,28,1994,21.9,1454,1405,45,42,4,18,6,2,1,1,0,0,1248,4,15,Matches
280,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,26,1997,11.2,800,786,10,9,4,0,9,0,0,0,0,0,674,4,26,Matches
281,Daniel Bentley,eng ENG,GK,Wolves,eng Premier League,30,1993,4.3,144,98,46,13,0,0,0,0,0,0,0,0,96,0,0,Matches
282,Lucas Beraldo,br BRA,DF,Paris S-G,fr Ligue 1,19,2003,11.2,968,912,56,22,1,3,2,33,0,0,0,0,867,0,10,Matches
283,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,28,1994,15.9,641,583,55,19,8,24,72,7,29,19,0,0,409,3,15,Matches
284,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,33,1990,21.4,1304,1050,249,43,0,8,44,206,0,0,0,0,1078,5,26,Matches
285,Álex Berenguer,es ESP,FW,Athletic Club,es La Liga,28,1995,17.7,596,478,117,38,4,5,138,13,65,22,30,0,373,1,23,Matches
286,Bartosz Bereszyński,pl POL,DF,Empoli,it Serie A,31,1992,19.6,867,685,177,31,0,2,16,146,0,0,0,0,673,5,27,Matches
287,Jóhann Berg Guðmundsson,is ISL,"MF,FW",Burnley,eng Premier League,32,1990,13.2,544,465,77,28,4,5,70,7,39,18,12,5,396,2,14,Matches
288,Sander Berge,no NOR,MF,Burnley,eng Premier League,25,1998,33.4,1562,1529,31,21,7,10,12,1,0,0,0,0,1376,2,14,Matches
289,Etrit Berisha,al ALB,GK,Empoli,it Serie A,34,1989,14.0,494,356,134,44,0,1,0,0,0,0,0,0,339,4,0,Matches
290,Medon Berisha,al ALB,"FW,MF",Lecce,it Serie A,19,2003,2.3,98,91,7,3,0,2,3,0,3,2,1,0,84,0,1,Matches
291,Mergim Berisha,de GER,FW,Hoffenheim,de Bundesliga,25,1998,1.6,33,30,2,0,1,1,2,0,0,0,0,0,22,1,2,Matches
292,Mergim Berisha,de GER,FW,Augsburg,de Bundesliga,25,1998,1.4,14,13,1,0,0,0,1,0,0,0,0,0,10,0,1,Matches
293,Isaac Bernal,es ESP,FW,Sevilla,es La Liga,23,2000,11.5,209,187,17,0,1,1,12,0,0,0,0,0,146,5,11,Matches
294,Bernardo,br BRA,DF,Bochum,de Bundesliga,28,1995,32.5,1622,1356,259,12,0,4,30,233,0,0,0,0,1167,7,34,Matches
295,Victor Bernth Kristiansen,dk DEN,DF,Bologna,it Serie A,20,2002,25.6,1688,1452,231,24,0,4,35,207,0,0,0,0,1422,5,22,Matches
296,Matúš Bero,sk SVK,"MF,FW",Bochum,de Bundesliga,27,1995,18.5,535,502,28,3,7,1,16,23,0,0,0,0,355,5,20,Matches
297,Luke Berry,eng ENG,"MF,DF",Luton Town,eng Premier League,31,1992,3.6,99,83,16,4,0,0,8,2,6,5,1,0,64,0,3,Matches
298,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,25,1998,4.0,142,103,38,15,0,0,0,0,0,0,0,0,91,1,0,Matches
299,Jan-Niklas Beste,de GER,"FW,MF",Heidenheim,de Bundesliga,24,1999,28.9,947,675,269,85,0,13,279,34,145,75,61,0,543,3,49,Matches
300,Beto,gw GNB,FW,Everton,eng Premier League,25,1998,10.6,180,179,1,0,1,1,5,1,0,0,0,0,108,0,6,Matches
301,Beto,gw GNB,FW,Udinese,it Serie A,25,1998,0.8,11,9,2,0,0,0,0,0,0,0,0,0,10,0,0,Matches
302,Davide Bettella,it ITA,MF,Monza,it Serie A,23,2000,0.0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
303,Sam Beukema,nl NED,DF,Bologna,it Serie A,24,1998,28.3,2055,1971,81,47,1,12,2,18,0,0,0,0,1842,3,13,Matches
304,Jordan Beyer,de GER,DF,Burnley,eng Premier League,23,2000,13.7,861,840,19,14,1,5,0,4,0,0,0,0,766,2,9,Matches
305,Pep Biel,es ESP,"MF,FW",Augsburg,de Bundesliga,26,1996,3.2,123,113,10,3,0,1,14,0,6,1,4,0,99,0,2,Matches
306,Jaka Bijol,si SVN,DF,Udinese,it Serie A,24,1999,23.2,822,790,29,22,1,5,1,2,0,0,0,0,645,3,4,Matches
307,El Bilal Touré,ml MLI,FW,Atalanta,it Serie A,21,2001,4.4,126,124,2,0,1,1,2,0,0,0,0,0,92,0,6,Matches
308,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,27,1996,15.5,537,518,17,4,0,6,29,5,6,3,1,0,404,2,17,Matches
309,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,30,1992,26.2,1842,1329,510,103,0,14,226,298,109,28,53,0,1388,3,33,Matches
310,Davide Biraschi,it ITA,DF,Genoa,it Serie A,29,1994,1.0,37,28,9,2,0,0,0,7,0,0,0,0,31,0,0,Matches
311,Samuele Birindelli,it ITA,DF,Monza,it Serie A,24,1999,22.4,1104,939,160,11,1,14,54,148,1,0,0,0,902,5,31,Matches
312,Tom Bischof,de GER,"MF,FW",Hoffenheim,de Bundesliga,18,2005,2.0,112,106,6,1,0,1,11,0,5,1,3,0,90,0,4,Matches
313,Yves Bissouma,ml MLI,MF,Tottenham,eng Premier League,26,1996,23.0,1842,1787,51,48,3,4,1,3,0,0,0,0,1689,4,19,Matches
314,Leonardo Bittencourt,de GER,MF,Werder Bremen,de Bundesliga,29,1993,17.5,829,802,22,10,7,3,40,7,5,2,2,0,665,5,16,Matches
315,Marco Bizot,nl NED,GK,Brest,fr Ligue 1,32,1991,32.0,1100,845,251,63,0,1,0,0,0,0,0,0,826,4,0,Matches
316,Antonio Blanco,es ESP,MF,Alavés,es La Liga,23,2000,27.0,1053,1018,30,25,4,21,15,2,3,1,0,0,811,5,27,Matches
317,Rubén Blanco,es ESP,GK,Marseille,fr Ligue 1,28,1995,1.3,51,36,15,5,0,0,0,0,0,0,0,0,43,0,0,Matches
318,Hendry Blank,de GER,DF,Dortmund,de Bundesliga,18,2004,0.5,59,56,3,1,0,1,0,0,0,0,0,0,58,0,0,Matches
319,Ludovic Blas,fr FRA,"FW,MF",Rennes,fr Ligue 1,25,1997,17.4,506,468,36,14,1,4,53,4,18,6,5,0,395,2,12,Matches
320,Janis Blaswich,de GER,GK,RB Leipzig,de Bundesliga,32,1991,21.0,957,786,170,36,0,0,0,0,0,0,0,0,836,1,1,Matches
321,Alexis Blin,fr FRA,MF,Lecce,it Serie A,26,1996,18.2,779,744,30,18,1,2,11,8,0,0,0,0,671,5,9,Matches
322,Daley Blind,nl NED,DF,Girona,es La Liga,33,1990,33.0,2585,2465,97,69,0,18,17,21,2,0,1,0,2304,23,27,Matches
323,Myron Boadu,nl NED,FW,Monaco,fr Ligue 1,22,2001,0.9,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
324,Benicio Boaitey,eng ENG,"FW,DF",Brighton,eng Premier League,19,2004,0.4,20,19,1,0,0,0,0,1,0,0,0,0,13,0,0,Matches
325,Jérôme Boateng,de GER,DF,Salernitana,it Serie A,34,1988,2.6,126,124,2,2,0,0,1,0,0,0,0,0,106,0,0,Matches
326,Oscar Bobb,no NOR,"FW,MF",Manchester City,eng Premier League,20,2003,3.4,177,169,8,3,3,0,5,4,1,0,0,0,155,0,5,Matches
327,Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,22,2000,1.2,69,52,17,2,0,0,0,15,0,0,0,0,58,0,2,Matches
328,Jeremie Boga,ci CIV,FW,Nice,fr Ligue 1,26,1997,22.2,753,676,73,7,3,1,88,5,61,30,24,1,583,4,18,Matches
329,Jayden Bogle,eng ENG,DF,Sheffield Utd,eng Premier League,23,2000,31.0,968,802,164,8,1,3,40,155,0,0,0,0,684,2,32,Matches
330,Emil Bohinen,no NOR,MF,Genoa,it Serie A,24,1999,0.6,34,33,1,1,0,1,2,0,0,0,0,0,26,0,0,Matches
331,Emil Bohinen,no NOR,MF,Salernitana,it Serie A,24,1999,5.9,333,321,12,11,0,1,2,0,0,0,0,0,262,0,16,Matches
332,Adama Bojang,gm GAM,FW,Reims,fr Ligue 1,19,2004,0.9,27,23,4,0,0,0,1,0,0,0,0,0,17,0,3,Matches
333,Daniel Boloca,ro ROU,MF,Sassuolo,it Serie A,24,1998,22.5,1064,1048,15,13,1,3,8,0,0,0,0,0,956,1,15,Matches
334,Willy Boly,ci CIV,DF,Nott'ham Forest,eng Premier League,32,1991,16.0,671,597,71,15,1,1,1,56,0,0,0,0,503,3,10,Matches
335,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,33,1989,25.3,1126,1078,46,13,15,5,54,6,5,1,3,0,928,2,27,Matches
336,Federico Bonazzoli,it ITA,"FW,MF",Hellas Verona,it Serie A,26,1997,11.3,314,294,17,0,3,5,7,1,0,0,0,0,242,3,11,Matches
337,Warren Bondo,fr FRA,MF,Monza,it Serie A,19,2003,16.4,621,602,16,6,0,3,2,3,1,0,0,0,557,3,11,Matches
338,Giovanni Bonfanti,it ITA,DF,Atalanta,it Serie A,20,2003,1.0,57,52,5,2,0,0,2,3,0,0,0,0,46,0,2,Matches
339,Victor Boniface,ng NGA,FW,Leverkusen,de Bundesliga,22,2000,17.2,385,367,15,1,4,3,3,5,0,0,0,0,278,3,17,Matches
340,Kevin Bonifazi,it ITA,DF,Bologna,it Serie A,27,1996,1.0,82,80,2,2,0,0,0,0,0,0,0,0,72,0,1,Matches
341,Kevin Bonifazi,it ITA,DF,Frosinone,it Serie A,27,1996,3.4,145,133,12,8,0,1,0,4,0,0,0,0,123,0,4,Matches
342,Leonardo Bonucci,it ITA,DF,Union Berlin,de Bundesliga,36,1987,5.1,248,236,11,7,0,1,6,4,0,0,0,0,190,1,0,Matches
343,Ângelo Borges,br BRA,"FW,MF",Strasbourg,fr Ligue 1,18,2004,12.2,426,410,15,3,4,1,42,4,5,3,1,0,300,1,13,Matches
344,Neto Borges,br BRA,DF,Clermont Foot,fr Ligue 1,26,1996,28.0,1422,1213,209,9,3,3,79,195,1,0,0,0,1148,0,27,Matches
345,Yvandro Borges Sanches,lu LUX,"MF,FW",Gladbach,de Bundesliga,19,2004,0.2,11,11,0,0,0,0,3,0,0,0,0,0,7,0,2,Matches
346,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,de Bundesliga,24,1999,15.9,842,800,42,26,0,0,1,0,0,0,0,0,737,0,3,Matches
347,Rafael Borré,co COL,FW,Werder Bremen,de Bundesliga,27,1995,11.0,301,284,15,0,2,4,12,6,0,0,0,0,223,2,9,Matches
348,Gennaro Borrelli,it ITA,FW,Frosinone,it Serie A,23,2000,0.3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Matches
349,Adri Bosch,es ESP,DF,Granada,es La Liga,22,2001,0.3,14,13,1,1,0,0,0,0,0,0,0,0,11,0,0,Matches
350,Erik Botheim,no NOR,"FW,MF",Salernitana,it Serie A,23,2000,3.5,65,61,4,0,0,1,1,0,0,0,0,0,48,0,1,Matches
351,Sven Botman,nl NED,DF,Newcastle Utd,eng Premier League,23,2000,15.3,1017,981,36,32,0,5,0,2,0,0,0,0,921,0,3,Matches
