,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%,Seasons at top 5,Seasons in PL,Seasons in Liga,Seasons in Serie A,Seasons in Ligue 1,Seasons in Bundesliga
2673,2848.0,Florian Wirtz,de GER,"MF,FW",Leverkusen,de Bundesliga,18.0,2003.0,24.0,22.0,1851,20.6,0.34,0.83,0.34,0.83,0.26,0.64,0.26,0.64,85.0,55.0,64.7,30.0,35.3,55.15,0.39,5.24,27.52,23.74,3.69,55.15,4.13,2.67,1.46,32.62,197.33,113.01,3.64,3.01,0.92,3.64,1.65,38.93,6.5,5.69,1.12,4.13,0.49,0.63,0.24,0.15,0.05,0.73,0.15,0.24,0.0,0.0,0.0,664.0,895.0,74.2,10797.0,3238.0,317.0,391.0,81.1,255.0,323.0,78.9,53.0,101.0,52.5,0.0,0.37,0.36,0.11,2.86,3.16,2.43,0.1,6.6,43.45,38.25,4.85,0.87,0.78,0.15,3.06,0.68,1.7,0.83,0.78,0.0,32.23,0.34,0.73,1.75,0.63,0.19,0.54,0.15,1.6,1.6,23.3,0.1,0.0,0.0,0.73,1.21,0.49,0.63,0.49,0.05,0.0,5.15,0.34,1.12,1.21,0.29,0.78,0.15,0.49,1.36,0.87,0.58,0.05,1.84,0.19,0.0,35.7,1,0,0,0,0,1
2674,2849.0,Yoane Wissa,cd COD,FW,Brentford,eng Premier League,24.0,1996.0,30.0,12.0,1284,14.3,0.49,0.56,0.49,0.56,0.22,0.28,0.22,0.28,30.0,19.0,63.3,11.0,36.7,29.3,0.84,3.99,12.24,13.64,3.29,29.3,2.1,1.33,0.77,16.85,85.1,38.95,1.33,0.84,0.42,2.38,0.42,19.86,5.87,1.89,0.28,1.12,0.0,0.14,0.28,0.28,0.07,0.21,0.0,0.0,0.07,0.0,0.0,188.0,286.0,65.7,2465.0,593.0,121.0,164.0,73.8,50.0,70.0,71.4,7.0,17.0,41.2,0.0,0.06,0.07,0.01,0.63,0.91,0.7,0.07,2.03,20.0,19.65,0.28,0.14,0.14,0.0,0.77,0.07,0.0,0.0,0.0,0.0,13.15,0.07,0.7,2.24,0.91,0.22,0.54,0.1,3.9,3.9,39.2,0.0,0.0,0.0,0.56,1.54,0.49,0.56,0.42,0.0,0.0,4.06,1.4,2.17,0.84,0.35,0.28,0.21,0.07,1.12,1.05,0.84,0.35,1.4,0.42,0.0,6.3,1,1,0,0,0,0
2675,2850.0,Axel Witsel,be BEL,"MF,DF",Dortmund,de Bundesliga,32.0,1989.0,29.0,22.0,1941,21.6,0.09,0.09,0.09,0.09,0.04,0.07,0.04,0.07,7.0,5.0,71.4,2.0,28.6,69.03,3.8,19.58,44.35,5.37,0.51,69.03,0.32,0.23,0.09,43.24,184.77,74.95,0.46,0.51,0.09,0.79,0.65,48.56,0.37,1.16,0.05,1.06,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1217.0,1305.0,93.3,19643.0,5320.0,571.0,610.0,93.6,541.0,562.0,96.3,62.0,71.0,87.3,0.0,0.03,0.04,-0.03,0.28,4.03,0.19,0.0,3.98,60.42,58.01,2.41,2.22,0.05,0.14,0.0,0.19,0.0,0.0,0.0,0.0,56.34,0.0,0.42,0.37,0.09,0.25,1.0,0.1,1.2,1.2,67.4,0.19,0.0,0.0,1.2,1.39,0.05,1.25,1.25,0.0,0.09,7.04,1.44,0.69,1.94,0.56,1.06,0.32,0.83,1.39,0.56,1.11,0.42,3.19,1.76,0.0,60.0,1,0,0,0,0,1
2676,2861.0,Granit Xhaka,ch SUI,"MF,DF",Arsenal,eng Premier League,28.0,1992.0,27.0,27.0,2327,25.9,0.04,0.12,0.04,0.12,0.05,0.14,0.05,0.14,26.0,19.0,73.1,7.0,26.9,68.96,2.36,12.01,39.69,17.8,1.39,68.96,1.0,0.73,0.27,39.77,183.24,91.66,1.51,1.12,0.15,0.89,0.89,50.08,2.59,3.36,0.19,3.09,0.08,0.04,0.08,0.04,0.04,0.19,0.0,0.0,0.0,0.0,0.0,1367.0,1589.0,86.0,23204.0,6399.0,634.0,713.0,88.9,594.0,667.0,89.1,109.0,150.0,72.7,0.0,0.09,0.08,-0.01,1.24,7.49,1.58,0.27,8.88,61.35,58.65,2.7,1.66,0.31,0.58,0.97,0.81,0.0,0.0,0.0,0.0,52.78,0.0,0.77,1.04,0.19,0.04,0.2,0.05,-0.4,-0.4,48.2,0.39,0.04,0.0,1.12,0.73,0.08,0.81,0.69,0.0,0.04,5.64,1.04,1.12,1.24,0.62,0.46,0.15,0.62,1.58,0.97,0.81,0.23,2.05,1.2,0.0,39.0,1,1,0,0,0,0
2677,2872.0,Ashley Young,eng ENG,"DF,FW",Aston Villa,eng Premier League,36.0,1985.0,24.0,10.0,1250,13.9,0.0,0.14,0.0,0.14,0.03,0.1,0.03,0.1,16.0,9.0,56.3,7.0,43.8,54.39,2.66,14.89,25.11,15.4,1.01,54.39,1.15,0.65,0.5,30.79,151.44,77.7,1.94,1.15,0.5,0.79,0.22,33.88,4.1,2.24,0.29,1.44,0.43,0.14,0.07,0.14,0.0,0.14,0.07,0.07,0.0,0.0,0.0,492.0,645.0,76.3,7689.0,2712.0,282.0,314.0,89.8,155.0,204.0,76.0,38.0,78.0,48.7,0.0,0.07,0.03,0.07,0.94,3.45,0.72,0.22,3.24,46.4,38.49,7.63,1.15,0.0,0.5,3.17,5.61,0.36,0.14,0.14,0.0,35.4,0.29,1.15,0.72,0.22,0.0,0.0,0.04,-0.4,-0.4,28.6,0.14,0.0,0.0,1.15,2.3,0.07,0.94,0.43,0.0,0.0,4.75,0.43,1.08,1.29,0.65,0.43,0.22,0.79,1.15,0.36,0.72,0.29,2.23,1.8,0.07,68.8,1,1,0,0,0,0
2679,2883.0,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,it Serie A,25.0,1995.0,25.0,21.0,1926,21.4,0.0,0.05,0.0,0.05,0.05,0.11,0.05,0.11,66.0,46.0,69.7,20.0,30.3,69.63,2.2,12.66,41.73,15.79,2.1,69.63,3.08,2.15,0.93,41.4,198.93,91.03,2.1,1.45,0.42,2.15,1.07,50.98,2.8,2.94,0.33,2.43,0.05,0.19,0.05,0.09,0.14,0.28,0.0,0.0,0.0,0.0,0.05,1086.0,1216.0,89.3,15273.0,4206.0,640.0,678.0,94.4,340.0,376.0,90.4,50.0,70.0,71.4,0.0,0.05,0.07,-0.0,1.07,5.33,0.79,0.19,5.89,56.82,55.47,1.17,0.79,0.05,0.14,0.42,0.0,0.0,0.0,0.0,0.0,50.75,0.19,1.07,0.93,0.14,0.0,0.0,0.06,-1.1,-1.1,58.0,0.23,0.0,0.0,1.78,1.31,0.0,1.12,1.21,0.0,0.0,6.5,1.36,0.98,2.34,1.12,0.79,0.42,1.17,2.38,1.21,1.45,0.23,3.46,1.54,0.05,49.0,1,0,0,1,0,0
2680,2887.0,Duván Zapata,co COL,FW,Atalanta,it Serie A,30.0,1991.0,24.0,20.0,1722,19.1,0.52,0.73,0.37,0.57,0.71,0.94,0.58,0.81,61.0,28.0,45.9,33.0,54.1,42.62,0.42,1.15,13.56,28.22,10.05,42.46,3.19,1.47,1.73,28.43,163.04,77.38,3.46,2.09,1.99,4.55,2.25,35.34,11.15,4.49,0.42,2.98,0.05,0.63,0.68,0.1,0.05,0.31,0.0,0.05,0.05,0.0,0.0,407.0,548.0,74.3,5607.0,892.0,244.0,298.0,81.9,114.0,148.0,77.0,19.0,35.0,54.3,0.0,0.23,0.19,-0.02,2.04,0.94,1.15,0.21,2.46,28.69,25.86,2.67,0.0,0.16,0.26,1.31,0.26,0.0,0.0,0.0,0.0,21.31,0.16,0.73,4.08,1.62,0.09,0.23,0.14,-3.5,-4.2,51.1,0.16,0.0,0.0,1.52,1.41,0.52,0.16,0.1,0.0,0.0,1.83,2.41,2.3,0.31,0.0,0.21,0.1,0.21,0.42,0.21,0.42,0.05,0.47,0.26,0.0,50.0,1,0,0,1,0,0
2682,2889.0,Davide Zappacosta,it ITA,DF,Atalanta,it Serie A,29.0,1992.0,34.0,29.0,2345,26.1,0.04,0.23,0.04,0.23,0.08,0.23,0.08,0.23,52.0,24.0,46.2,28.0,53.8,66.82,1.72,13.49,27.62,26.25,3.33,66.82,1.99,0.92,1.07,38.31,208.54,118.58,3.6,2.34,0.96,1.11,0.88,46.21,6.82,2.76,0.31,1.95,0.11,0.15,0.31,0.11,0.11,0.23,0.0,0.0,0.04,0.04,0.0,1238.0,1503.0,82.4,17825.0,6203.0,759.0,819.0,92.7,402.0,488.0,82.4,51.0,105.0,48.6,0.0,0.15,0.13,0.04,1.26,2.3,1.38,0.69,3.79,57.59,48.35,9.04,0.8,0.04,0.08,3.37,8.08,0.15,0.04,0.0,0.0,47.43,0.19,1.53,1.42,0.19,0.03,0.2,0.06,-1.1,-1.1,29.4,0.23,0.0,0.0,1.19,1.19,0.27,0.46,0.84,0.08,0.0,4.75,0.19,0.46,1.23,0.46,0.5,0.27,0.73,1.42,0.69,1.23,0.08,1.69,0.84,0.0,51.4,1,0,0,1,0,0
2683,2901.0,Piotr Zieliński,pl POL,MF,Napoli,it Serie A,27.0,1994.0,35.0,26.0,2086,23.2,0.26,0.47,0.26,0.47,0.15,0.31,0.15,0.31,36.0,17.0,47.2,19.0,52.8,57.59,0.47,5.78,30.56,21.47,2.97,57.59,1.55,0.73,0.82,34.27,168.49,78.66,2.16,2.03,0.13,1.68,0.73,44.74,4.09,3.96,0.6,3.15,0.3,0.09,0.17,0.13,0.13,0.47,0.09,0.0,0.04,0.0,0.0,954.0,1150.0,83.0,13218.0,3854.0,530.0,595.0,89.1,288.0,349.0,82.5,52.0,74.0,70.3,0.0,0.17,0.18,0.05,2.16,3.75,1.72,0.26,5.52,49.57,46.08,3.23,0.39,0.17,0.04,1.51,0.13,1.21,0.3,0.3,0.0,41.12,0.26,1.03,1.86,0.65,0.14,0.4,0.08,2.6,2.6,17.6,0.04,0.0,0.0,0.82,1.21,0.04,0.34,0.52,0.0,0.0,3.28,0.13,0.6,0.82,0.22,0.39,0.22,0.26,0.91,0.65,0.56,0.09,1.16,0.17,0.0,28.6,1,0,0,1,0,0
2684,2904.0,Oleksandr Zinchenko,ua UKR,DF,Manchester City,eng Premier League,24.0,1996.0,15.0,10.0,1047,11.6,0.0,0.34,0.0,0.34,0.04,0.27,0.04,0.27,12.0,7.0,58.3,5.0,41.7,100.78,2.07,16.29,53.62,31.38,1.81,100.78,1.03,0.6,0.43,62.07,272.67,158.97,2.76,3.1,0.17,0.86,0.52,75.78,7.59,3.95,0.95,3.28,0.26,0.26,0.09,0.0,0.09,0.69,0.0,0.09,0.09,0.0,0.09,953.0,1073.0,88.8,14439.0,4109.0,529.0,562.0,94.1,354.0,387.0,91.5,46.0,75.0,61.3,0.0,0.23,0.22,0.11,1.38,8.97,1.9,0.43,9.74,92.5,85.09,7.24,0.86,0.17,0.43,2.67,5.95,0.43,0.0,0.17,0.0,82.16,0.17,1.29,1.03,0.34,0.0,0.0,0.04,-0.5,-0.5,48.4,0.0,0.0,0.0,0.95,0.17,0.09,1.21,1.21,0.0,0.0,5.6,1.29,1.38,1.72,0.6,0.86,0.26,0.95,1.72,0.78,0.95,0.26,2.93,1.29,0.09,55.0,1,1,0,0,0,0
2685,2910.0,Kurt Zouma,fr FRA,DF,West Ham,eng Premier League,26.0,1994.0,24.0,24.0,2078,23.1,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,3.0,1.0,33.3,2.0,66.7,53.98,10.61,30.39,22.51,1.47,0.65,53.98,0.13,0.04,0.09,30.82,141.56,76.49,0.48,0.26,0.0,0.26,0.0,33.51,0.09,0.39,0.0,0.26,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,999.0,87.6,16585.0,5514.0,300.0,323.0,92.9,502.0,541.0,92.8,64.0,121.0,52.9,0.0,0.0,0.0,-0.0,0.09,1.04,0.09,0.0,1.43,43.25,41.77,1.47,1.21,0.0,0.3,0.04,0.09,0.0,0.0,0.0,0.0,37.88,0.0,0.17,0.26,0.09,0.17,0.5,0.19,-0.1,-0.1,61.7,0.04,0.0,0.0,0.48,0.26,0.0,1.47,0.26,0.0,0.0,3.98,2.16,1.34,0.48,0.35,0.13,0.0,0.17,0.3,0.13,1.34,1.13,1.95,5.71,0.0,57.1,1,1,0,0,0,0
2686,2912.0,Igor Zubeldia,es ESP,DF,Real Sociedad,es La Liga,24.0,1997.0,26.0,19.0,1648,18.3,0.0,0.05,0.0,0.05,0.03,0.09,0.03,0.09,6.0,3.0,50.0,3.0,50.0,65.63,6.28,31.64,31.91,2.24,0.66,65.63,0.33,0.16,0.16,41.15,226.89,128.47,0.44,0.33,0.0,0.38,0.05,44.32,0.16,0.38,0.05,0.22,0.0,0.0,0.05,0.0,0.11,0.05,0.0,0.0,0.0,0.0,0.0,908.0,1045.0,86.9,17954.0,6031.0,272.0,298.0,91.3,534.0,576.0,92.7,96.0,151.0,63.6,0.0,0.05,0.02,0.0,0.11,3.01,0.22,0.05,3.44,57.1,55.14,1.91,1.53,0.11,0.16,0.22,0.38,0.0,0.0,0.0,0.0,49.62,0.05,0.33,0.49,0.11,0.0,0.0,0.07,-0.6,-0.6,54.7,0.38,0.0,0.0,1.37,0.22,0.05,1.48,0.55,0.0,0.05,4.92,2.24,1.86,1.09,0.66,0.44,0.0,0.66,0.98,0.33,0.87,0.33,2.57,2.9,0.0,66.7,1,0,1,0,0,0
2687,2913.0,Martín Zubimendi,es ESP,MF,Real Sociedad,es La Liga,22.0,1999.0,36.0,26.0,2591,28.8,0.07,0.1,0.07,0.1,0.08,0.1,0.08,0.1,24.0,17.0,70.8,7.0,29.2,60.56,3.72,15.28,38.92,6.77,1.08,60.56,0.83,0.59,0.24,34.41,173.89,92.85,0.83,1.04,0.07,0.94,0.42,41.32,0.8,1.32,0.03,1.04,0.0,0.03,0.03,0.14,0.07,0.03,0.0,0.0,0.0,0.0,0.0,1245.0,1459.0,85.3,21021.0,6372.0,581.0,641.0,90.6,511.0,577.0,88.6,114.0,166.0,68.7,0.0,0.02,0.03,0.01,0.52,4.55,0.31,0.0,4.48,50.66,49.65,0.87,0.83,0.07,0.38,0.07,0.03,0.0,0.0,0.0,0.0,43.23,0.14,0.49,0.69,0.31,0.1,0.22,0.11,-0.2,-0.2,72.4,0.14,0.0,0.0,1.18,0.73,0.1,1.7,0.87,0.0,0.0,4.83,2.19,0.83,1.81,0.66,1.04,0.1,0.76,1.53,0.76,1.04,0.45,3.51,1.67,0.03,50.0,1,0,1,0,0,0
2688,2915.0,Martin Ødegaard,no NOR,"MF,FW",Arsenal,eng Premier League,22.0,1998.0,36.0,32.0,2785,30.9,0.23,0.36,0.23,0.36,0.15,0.36,0.15,0.36,46.0,25.0,54.3,21.0,45.7,60.42,0.52,6.38,28.67,25.76,1.91,60.42,1.49,0.81,0.68,36.67,185.76,79.61,1.84,1.88,0.32,1.26,1.55,44.5,4.72,5.14,0.48,4.17,0.39,0.19,0.29,0.06,0.03,0.49,0.0,0.0,0.0,0.0,0.0,1368.0,1633.0,83.8,21846.0,5049.0,681.0,763.0,89.3,541.0,612.0,88.4,90.0,145.0,62.1,0.0,0.2,0.17,-0.07,2.49,3.66,2.3,0.1,7.25,52.85,48.22,4.4,1.1,0.61,0.29,1.91,0.26,1.0,0.55,0.19,0.13,44.27,0.23,1.0,1.71,0.68,0.13,0.33,0.09,2.2,2.2,37.8,0.13,0.0,0.0,0.87,0.65,0.1,0.36,0.68,0.0,0.06,5.24,0.45,0.74,1.59,0.19,0.78,0.61,0.71,1.97,1.26,0.58,0.03,1.94,0.36,0.03,36.1,1,1,0,0,0,0
2690,2919.0,Hugo Guillamón,0,"DF,MF",Valencia,es La Liga,21.0,2000.0,31.0,28.0,2361,26.2,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.08,0.14,0.5,0.0,0.0,0.0,0.0,0.42,0.08,0.04,2.71,2.4,0.08,1.11,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
2693,13.0,Dan Burn,eng ENG,DF,Newcastle Utd+Brighton,eng Premier League,29.0,1992.0,29.0,28.0,14401022,27.4,0.04,0.07,0.04,0.07,0.08,0.08,0.08,0.08,3.0,0.0,0.0,3.0,100.0,57.63,8.07,29.01,25.69,3.18,1.24,57.63,0.11,0.0,0.11,29.01,135.29,64.53,0.55,0.4,0.07,0.4,0.15,32.48,0.18,6.416058394160585,0.5839416058394161,0.44,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,982.0,1232.0,80.0,18844.0,5992.0,325.0,391.0,83.0,561.0,635.0,88.0,84.0,172.0,49.0,0.04,0.03,0.01,0.0,0.22,2.74,0.04,0.0,2.96,44.96,44.2,0.69,0.36,0.0,0.26,0.04,0.33,0.0,0.0,0.0,0.0,35.84,0.07,0.33,9.335766423357663,1.832116788321168,0.06,0.25,0.12,-1.2999999999999998,-1.2,66.0,0.29,0.0,0.0,0.95,0.22,0.18,1.61,0.84,0.0,0.0,4.71,3.65,1.9,1.39,0.88,0.44,0.07,0.47,0.95,0.47,1.31,0.88,2.99,5.55,0.0,50.0,1,1,0,0,0,0
2695,17.0,Eduardo Camavinga,fr FRA,MF,Real Madrid+Rennes,es La Liga+fr Ligue 1,18.0,2002.0,30.0,14.0,1236143,15.3,0.13,0.2,0.13,0.2,0.08,0.0999999999999999,0.08,0.0999999999999999,34.0,22.0,65.0,12.0,35.0,72.03,2.42,16.08,41.05,15.69,1.5,72.03,2.22,1.44,0.78,47.65,243.86,127.52,2.16,1.83,0.2,1.24,0.72,54.38,2.55,30.862745098039213,1.8954248366013076,2.16,0.0,0.0,0.0,0.2,0.13,0.2,0.0,0.0,0.0,0.0,0.0,827.0,921.0,90.0,14772.0,3695.0,364.0,394.0,92.0,349.0,373.0,94.0,91.0,108.0,84.0,0.07,0.07,0.09,0.0,0.98,5.29,0.46,0.07,5.69,60.2,58.69,1.44,1.18,0.39,0.46,0.2,0.2,0.0,0.0,0.0,0.0,54.05,0.07,0.65,10.745098039215684,4.477124183006536,0.17,0.4,0.1,0.8,0.8,70.0,0.52,0.0,0.0,2.42,2.29,0.07,1.18,2.35,0.0,0.0,6.08,1.96,0.85,3.66,1.57,1.37,0.72,1.44,2.81,1.37,1.37,0.2,4.84,1.11,0.07,51.0,1,0,1,0,1,0
2696,18.0,Francesco Caputo,it ITA,FW,Sampdoria+Sassuolo,it Serie A,33.0,1987.0,38.0,33.0,2790156,32.7,0.34,0.46,0.34,0.46,0.34,0.54,0.31,0.51,28.0,13.0,46.0,15.0,54.0,25.57,0.34,1.68,11.77,12.23,4.59,25.54,0.86,0.4,0.46,14.8,63.12,22.42,0.95,0.49,0.7,1.8,0.55,20.21,6.3,70.46483180428133,7.688073394495412,1.99,0.0,0.06,0.12,0.24,0.03,0.18,0.0,0.0,0.03,0.09,0.0,470.0,623.0,75.0,6187.0,795.0,285.0,362.0,79.0,137.0,170.0,81.0,16.0,27.0,59.0,0.12,0.11,0.09,0.01,1.28,0.61,0.52,0.06,1.04,19.05,17.4,1.65,0.03,0.06,0.21,0.37,0.0,0.03,0.03,0.0,0.0,14.37,0.0,0.4,50.4525993883792,26.544342507645258,0.19,0.39,0.18,-0.2,0.7999999999999999,43.0,0.03,0.0,0.0,0.7,1.25,1.1,0.06,0.06,0.09,0.0,1.93,0.8,1.04,0.15,0.03,0.09,0.03,0.03,0.18,0.15,0.15,0.0,0.21,0.31,0.0,17.0,1,0,0,1,0,0
2697,19.0,Julian Chabot,de GER,DF,Sampdoria+Köln,it Serie A+de Bundesliga,23.0,1998.0,15.0,6.0,490209,7.7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,4.0,1.0,25.0,3.0,75.0,67.01,6.88,34.68,31.17,1.43,0.78,67.01,0.52,0.13,0.39,32.08,142.73,78.05,0.0,0.13,0.0,0.91,0.26,36.36,0.13,1.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,416.0,79.0,6929.0,2486.0,98.0,117.0,84.0,180.0,200.0,90.0,50.0,89.0,56.00000000000001,0.0,0.0,0.01,0.0,0.0,2.47,0.13,0.0,3.51,54.03,49.22,4.42,3.25,0.0,0.65,0.13,1.04,0.0,0.0,0.0,0.0,42.86,0.39,0.0,2.1038961038961044,0.7012987012987013,0.0,0.0,0.0,0.0,0.0,57.99999999999999,0.78,0.0,0.0,1.95,2.34,0.0,1.56,1.69,0.0,0.0,5.97,3.77,2.73,2.6,1.56,1.04,0.0,1.3,1.95,0.65,1.43,0.78,4.16,4.29,0.26,67.0,1,0,0,1,0,1
2698,28.0,Matheus Cunha,br BRA,FW,Atlético Madrid+Hertha BSC,es La Liga+de Bundesliga,22.0,1999.0,30.0,9.0,106364,12.5,0.48,0.88,0.48,0.88,0.49,1.73,0.49,1.73,14.0,8.0,56.99999999999999,6.0,43.0,32.24,1.04,3.36,14.08,15.12,5.12,32.24,1.12,0.64,0.48,17.12,85.68,44.08,1.44,0.88,0.64,2.88,1.12,20.56,4.96,26.600000000000005,6.7200000000000015,1.52,0.0,0.0,0.32,0.4,0.24,0.4,0.0,0.0,0.16,0.16,0.0,162.0,229.0,71.0,2159.0,487.0,95.0,115.0,83.0,43.0,61.0,70.0,9.0,13.0,69.0,0.4,0.25,0.2,0.15,0.72,0.64,0.64,0.0,1.68,18.32,16.96,1.28,0.0,0.4,0.08,0.56,0.16,0.0,0.0,0.0,0.0,12.96,0.08,0.64,35.04,13.272,0.15,0.4,0.16,-0.0999999999999999,-0.0999999999999999,22.0,0.24,0.0,0.0,1.84,2.32,0.08,0.48,0.96,0.16,0.08,3.6,1.68,6.0,1.52,0.24,0.88,0.4,0.4,1.6,1.2,1.44,0.16,2.0,0.72,0.0,25.0,1,0,1,0,0,1
2700,34.0,Lucas Digne,fr FRA,DF,Aston Villa+Everton,eng Premier League,28.0,1993.0,29.0,29.0,12691170,27.1,0.0,0.15,0.0,0.15,0.03,0.15,0.03,0.15,30.0,11.0,37.0,19.0,63.0,66.68,3.95,20.74,23.51,23.14,1.33,66.68,1.11,0.41,0.7,31.4,157.12,76.9,2.18,1.62,0.15,0.81,0.7,34.43,6.2,44.365313653136525,4.162361623616236,2.21,0.85,0.11,0.0,0.07,0.0,0.18,0.07,0.0,0.0,0.04,0.0,1126.0,1540.0,73.0,16883.0,7655.0,660.0,748.0,88.0,360.0,486.0,74.0,75.0,201.0,37.0,0.15,0.13,0.11,0.01,1.92,2.73,1.22,0.66,3.58,56.83,43.69,13.03,1.37,0.04,0.26,6.35,9.45,2.21,0.7,0.89,0.04,41.55,0.11,1.59,8.999999999999998,1.5202952029520296,0.0,0.0,0.04,-0.8,-0.8,56.99999999999999,0.22,0.0,0.0,1.22,0.92,0.11,1.37,1.07,0.0,0.0,5.9,1.73,1.33,1.7,1.25,0.26,0.18,1.11,1.73,0.63,1.14,0.48,3.06,2.58,0.0,64.0,1,1,0,0,0,0
