Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
1743.0,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,24.0,1995.0,34.0,29.0,2412,26.8,0.45,0.56,0.41,0.52,0.34,0.41,0.31,0.38,25.0,10.0,40.0,15.0,60.0,33.02,0.71,2.84,18.06,12.39,2.61,32.99,0.93,0.37,0.56,16.72,61.08,25.52,0.63,0.67,0.26,2.61,1.12,25.15,5.04,1.42,0.22,0.9,0.0,0.04,0.19,0.3,0.0,0.07,0.0,0.0,0.0,0.15,0.0,438.0,617.0,71.0,5351.0,921.0,284.0,366.0,77.6,89.0,134.0,66.4,20.0,32.0,62.5,0.0,0.07,0.06,0.04,0.56,0.78,0.22,0.0,1.49,23.02,22.13,0.82,0.04,0.0,0.22,0.34,0.22,0.0,0.0,0.0,0.0,16.34,0.07,0.41,1.64,0.78,0.25,0.52,0.19,2.8,2.6,47.2,0.15,0.0,0.0,2.35,2.31,0.41,0.22,0.49,0.11,0.0,3.06,3.73,4.18,1.16,0.34,0.45,0.37,0.22,1.38,1.16,0.56,0.11,1.38,0.63,0.0,16.2
1744.0,Yerry Mina,co COL,DF,Everton,eng Premier League,25.0,1994.0,24.0,23.0,1937,21.5,0.09,0.09,0.09,0.09,0.07,0.08,0.07,0.08,3.0,1.0,33.3,2.0,66.7,68.88,9.67,38.0,29.86,1.53,1.21,68.88,0.14,0.05,0.09,43.72,257.3,163.95,0.42,0.23,0.05,0.14,0.05,48.79,0.09,0.28,0.0,0.23,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,1259.0,90.1,20517.0,7002.0,395.0,415.0,95.2,630.0,663.0,95.0,75.0,128.0,58.6,0.0,0.0,0.0,0.0,0.05,1.86,0.0,0.0,2.23,58.56,57.02,1.49,1.3,0.0,0.28,0.0,0.05,0.0,0.0,0.0,0.0,52.74,0.05,0.28,0.79,0.19,0.12,0.5,0.09,0.4,0.4,67.7,0.09,0.0,0.0,1.02,0.51,0.0,1.12,0.65,0.0,0.0,4.33,3.02,1.44,0.98,0.79,0.19,0.0,0.37,0.56,0.19,1.4,1.07,2.09,5.12,0.05,66.7
1747.0,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27.0,1993.0,36.0,36.0,3194,35.5,0.06,0.11,0.06,0.11,0.05,0.07,0.05,0.07,8.0,6.0,75.0,2.0,25.0,58.45,9.63,33.86,22.65,2.39,1.04,58.45,0.23,0.17,0.06,30.56,170.73,85.83,0.34,0.28,0.03,0.54,0.11,34.08,0.14,0.65,0.06,0.48,0.06,0.03,0.06,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,1314.0,1696.0,77.5,27322.0,12308.0,380.0,439.0,86.6,745.0,816.0,91.3,165.0,379.0,43.5,0.0,0.01,0.01,0.05,0.2,2.73,0.11,0.03,2.93,47.77,45.92,1.66,1.49,0.0,0.59,0.14,0.14,0.0,0.0,0.0,0.0,37.01,0.2,0.34,0.54,0.2,0.11,0.29,0.1,0.1,0.1,72.0,0.17,0.03,0.03,0.59,0.51,0.08,1.15,0.45,0.0,0.0,5.89,2.54,0.99,0.9,0.65,0.2,0.06,0.45,0.68,0.23,1.66,1.13,2.06,4.85,0.08,66.7
1748.0,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21.0,1999.0,27.0,23.0,1901,21.1,0.09,0.19,0.09,0.19,0.05,0.09,0.05,0.09,10.0,8.0,80.0,2.0,20.0,87.96,5.36,27.63,48.1,12.56,0.81,87.96,0.47,0.38,0.09,60.24,247.96,138.96,1.09,1.52,0.05,0.43,0.33,67.3,1.56,0.99,0.19,0.76,0.0,0.05,0.05,0.05,0.09,0.19,0.0,0.0,0.0,0.0,0.0,1545.0,1683.0,91.8,23355.0,7049.0,805.0,842.0,95.6,623.0,650.0,95.8,66.0,105.0,62.9,0.0,0.04,0.07,0.05,0.38,5.07,0.43,0.09,4.69,79.76,74.45,5.17,1.85,0.0,0.24,0.71,3.32,0.0,0.0,0.0,0.0,73.22,0.14,1.04,0.57,0.28,0.17,0.33,0.08,1.0,1.0,38.9,0.19,0.0,0.0,0.95,0.76,0.05,0.95,1.56,0.0,0.0,5.64,0.66,1.04,2.46,1.33,0.81,0.33,1.42,2.51,1.09,0.9,0.28,3.41,2.27,0.09,56.6
1749.0,Rafa Mir,es ESP,FW,Huesca,es La Liga,23.0,1997.0,38.0,32.0,2877,32.0,0.41,0.44,0.34,0.38,0.48,0.51,0.41,0.44,27.0,15.0,55.6,12.0,44.4,25.06,1.03,2.69,10.75,12.16,4.44,24.97,0.84,0.47,0.38,11.88,71.19,34.56,1.31,0.84,0.59,2.56,0.59,16.97,3.66,0.97,0.13,0.69,0.06,0.09,0.09,0.03,0.0,0.06,0.03,0.0,0.0,0.03,0.0,249.0,457.0,54.5,3664.0,1017.0,139.0,204.0,68.1,80.0,140.0,57.1,14.0,40.0,35.0,0.0,0.03,0.03,0.0,0.28,0.72,0.12,0.0,1.22,14.28,13.16,0.81,0.0,0.0,0.16,0.66,0.09,0.0,0.0,0.0,0.0,7.78,0.31,0.66,3.66,1.38,0.09,0.25,0.11,-2.3,-2.0,46.4,0.06,0.0,0.0,1.94,0.62,1.12,0.47,0.28,0.03,0.0,2.5,3.22,3.72,0.47,0.12,0.12,0.22,0.22,0.69,0.47,0.44,0.06,0.94,0.78,0.0,31.8
1750.0,Jorge Miramón,es ESP,DF,Levante,es La Liga,31.0,1989.0,26.0,19.0,1732,19.2,0.0,0.16,0.0,0.16,0.03,0.11,0.03,0.11,23.0,16.0,69.6,7.0,30.4,64.64,4.69,23.85,23.59,17.86,0.99,64.64,1.2,0.83,0.36,32.66,163.02,89.84,2.5,1.67,0.1,0.36,0.31,35.05,4.84,2.34,0.31,2.14,0.0,0.1,0.05,0.05,0.0,0.26,0.0,0.0,0.0,0.05,0.0,807.0,1055.0,76.5,13640.0,5476.0,408.0,459.0,88.9,326.0,407.0,80.1,65.0,144.0,45.1,0.0,0.09,0.11,0.07,0.83,2.4,1.67,0.62,4.32,54.95,44.84,10.0,0.31,0.0,0.31,3.65,9.69,0.0,0.0,0.0,0.0,42.03,0.1,1.09,0.52,0.0,0.0,0.0,0.05,-0.5,-0.5,50.0,0.05,0.0,0.0,0.78,0.57,0.05,1.41,1.15,0.05,0.0,6.46,1.09,1.09,1.67,1.35,0.31,0.0,1.09,1.82,0.73,1.15,0.1,3.07,2.81,0.0,60.0
1752.0,Juan Miranda,es ESP,DF,Betis,es La Liga,20.0,2000.0,22.0,18.0,1652,18.4,0.05,0.16,0.05,0.16,0.04,0.12,0.04,0.12,10.0,4.0,40.0,6.0,60.0,63.04,2.99,17.93,29.89,15.33,1.03,63.04,0.54,0.22,0.33,24.95,95.49,49.73,1.14,0.98,0.0,0.98,0.43,34.84,4.84,1.36,0.22,1.09,0.16,0.0,0.05,0.05,0.0,0.16,0.05,0.0,0.0,0.0,0.0,691.0,952.0,72.6,10444.0,4399.0,391.0,453.0,86.3,218.0,315.0,69.2,51.0,114.0,44.7,0.0,0.08,0.08,0.03,0.65,3.1,0.87,0.49,3.7,51.74,41.14,10.27,0.76,0.0,0.11,3.04,9.51,0.0,0.0,0.0,0.0,37.55,0.33,1.03,0.54,0.16,0.1,0.33,0.07,0.3,0.3,37.5,0.22,0.0,0.0,1.3,1.14,0.05,1.58,0.6,0.0,0.0,3.15,1.47,2.45,1.47,0.87,0.49,0.11,0.87,1.74,0.87,0.98,0.11,3.04,3.15,0.05,50.0
1754.0,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20.0,1999.0,19.0,19.0,1710,19.0,0.05,0.11,0.05,0.11,0.04,0.06,0.04,0.06,18.0,11.0,61.1,7.0,38.9,53.74,4.05,21.11,22.05,10.79,0.37,53.74,0.95,0.58,0.37,22.74,99.42,49.84,0.79,0.58,0.0,0.84,0.63,25.05,1.58,0.63,0.16,0.58,0.0,0.0,0.0,0.0,0.05,0.16,0.0,0.0,0.0,0.0,0.0,556.0,809.0,68.7,8181.0,5063.0,320.0,396.0,80.8,194.0,277.0,70.0,27.0,76.0,35.5,0.0,0.01,0.03,0.04,0.16,2.68,0.58,0.26,4.05,42.58,32.63,9.84,0.32,0.0,0.0,1.42,9.53,0.0,0.0,0.0,0.0,29.26,0.11,1.95,0.11,0.11,0.5,0.5,0.42,0.2,0.2,42.3,0.05,0.0,0.0,0.42,0.58,0.0,1.11,1.84,0.0,0.05,5.0,0.58,0.79,3.37,2.53,0.47,0.37,1.21,2.11,0.89,1.53,0.53,4.47,3.26,0.05,57.5
1755.0,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,25.0,1994.0,27.0,13.0,1402,15.6,0.19,0.39,0.13,0.32,0.4,0.57,0.29,0.47,12.0,7.0,58.3,5.0,41.7,37.44,0.77,2.37,15.58,19.68,6.54,37.31,0.77,0.45,0.32,17.63,67.95,24.49,0.64,0.58,0.32,3.85,1.09,29.29,5.64,2.82,0.32,2.18,0.06,0.19,0.06,0.32,0.0,0.19,0.0,0.06,0.06,0.0,0.0,284.0,388.0,73.2,3630.0,573.0,176.0,224.0,78.6,62.0,83.0,74.7,13.0,18.0,72.2,0.0,0.17,0.13,0.02,1.47,0.58,0.71,0.13,1.73,24.87,23.33,1.41,0.06,0.13,0.06,0.26,0.26,0.06,0.0,0.0,0.0,18.21,0.13,0.71,3.66,1.22,0.04,0.11,0.08,-3.2,-2.6,49.3,0.19,0.0,0.0,1.41,1.47,0.19,0.19,0.26,0.0,0.06,1.99,4.55,4.68,0.45,0.0,0.19,0.26,0.13,0.51,0.38,0.77,0.19,0.64,0.51,0.0,25.0
1756.0,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,30.0,1990.0,32.0,31.0,2784,30.9,0.06,0.06,0.06,0.06,0.04,0.05,0.04,0.05,2.0,2.0,100.0,0.0,0.0,48.64,6.57,27.64,20.32,0.87,0.61,48.64,0.06,0.06,0.0,27.93,150.91,88.03,0.23,0.03,0.0,0.19,0.06,29.84,0.0,0.55,0.03,0.32,0.1,0.0,0.06,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1112.0,1275.0,87.2,24066.0,9066.0,274.0,300.0,91.3,652.0,701.0,93.0,175.0,250.0,70.0,0.0,0.01,0.01,-0.01,0.16,1.36,0.1,0.0,1.55,41.26,39.51,1.72,1.59,0.0,0.39,0.0,0.13,0.0,0.0,0.0,0.0,35.99,0.03,0.06,0.39,0.13,0.17,0.5,0.11,0.7,0.7,56.3,0.1,0.03,0.0,0.68,0.45,0.0,1.0,0.87,0.0,0.03,4.47,1.59,1.23,1.17,0.94,0.23,0.0,0.78,1.2,0.42,0.74,0.42,2.17,3.5,0.16,64.9
1757.0,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,de Bundesliga,23.0,1997.0,27.0,22.0,1797,20.0,0.0,0.1,0.0,0.1,0.03,0.13,0.03,0.13,35.0,19.0,54.3,16.0,45.7,71.35,3.55,23.35,34.15,14.6,0.95,71.35,1.75,0.95,0.8,34.35,197.35,102.55,2.45,1.9,0.35,1.2,0.6,37.25,3.7,2.2,0.1,1.75,0.15,0.1,0.15,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,840.0,1146.0,73.3,15236.0,5407.0,379.0,444.0,85.4,338.0,430.0,78.6,110.0,209.0,52.6,0.0,0.1,0.16,0.0,1.15,3.35,1.5,0.85,4.45,57.3,47.1,10.0,1.2,0.0,1.05,3.95,8.7,0.1,0.05,0.0,0.0,42.0,0.2,1.65,0.8,0.25,0.0,0.0,0.03,-0.5,-0.5,62.8,0.15,0.0,0.0,1.2,0.95,0.0,2.75,1.95,0.0,0.1,7.35,1.35,0.8,3.3,2.1,1.05,0.15,1.75,3.6,1.85,1.7,0.25,6.05,3.05,0.05,48.6
1758.0,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,it Serie A,31.0,1989.0,34.0,30.0,2745,30.5,0.43,0.75,0.39,0.72,0.37,0.63,0.34,0.6,85.0,48.0,56.5,37.0,43.5,49.67,0.46,5.05,22.85,22.79,4.59,49.64,2.79,1.57,1.21,26.59,184.52,109.61,3.38,2.59,1.34,1.61,0.75,36.3,7.38,3.97,0.58,3.05,0.03,0.33,0.26,0.16,0.0,0.46,0.0,0.03,0.03,0.03,0.0,893.0,1180.0,75.7,13683.0,3609.0,479.0,575.0,83.3,322.0,395.0,81.5,56.0,95.0,58.9,0.0,0.25,0.18,0.08,1.57,2.03,1.51,0.2,4.52,38.69,37.57,0.89,0.23,0.43,0.23,1.74,0.52,0.13,0.07,0.03,0.0,29.28,0.23,1.61,2.66,1.08,0.15,0.36,0.13,2.1,1.9,32.5,0.07,0.0,0.0,1.18,1.51,0.33,1.28,0.79,0.03,0.0,4.92,0.43,0.89,1.9,0.43,0.89,0.59,0.43,2.03,1.61,1.11,0.0,3.18,0.33,0.0,21.0
1762.0,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,34.0,1985.0,35.0,32.0,2733,30.4,0.16,0.26,0.16,0.26,0.08,0.23,0.08,0.23,74.0,55.0,74.3,19.0,25.7,84.01,1.09,14.14,45.03,25.72,1.68,84.01,2.43,1.81,0.62,57.8,302.4,134.87,2.2,2.47,0.43,1.38,1.09,66.64,3.55,3.42,0.26,2.66,0.39,0.16,0.07,0.07,0.07,0.23,0.0,0.03,0.0,0.0,0.0,1979.0,2312.0,85.6,33585.0,10175.0,967.0,1049.0,92.2,655.0,746.0,87.8,243.0,325.0,74.8,0.0,0.15,0.18,-0.05,1.64,6.97,1.91,0.2,9.31,76.05,71.12,4.7,2.73,0.26,1.91,2.6,0.53,1.45,0.43,0.59,0.0,65.1,0.23,1.15,1.48,0.49,0.11,0.33,0.05,2.7,2.7,47.5,0.13,0.0,0.0,0.99,1.09,0.03,1.58,0.76,0.0,0.0,6.09,0.62,0.69,1.22,0.59,0.53,0.1,0.43,1.18,0.76,0.46,0.07,2.8,0.46,0.03,36.1
1763.0,Terem Moffi,ng NGA,FW,Lorient,fr Ligue 1,21.0,1999.0,32.0,26.0,2073,23.0,0.61,0.69,0.56,0.65,0.45,0.59,0.41,0.55,58.0,24.0,41.4,34.0,58.6,28.91,0.35,0.96,13.35,15.26,4.35,28.87,2.52,1.04,1.48,15.61,82.61,34.91,1.52,1.52,0.78,4.09,1.87,20.43,5.7,2.43,0.35,1.7,0.0,0.3,0.22,0.17,0.04,0.13,0.0,0.09,0.09,0.04,0.0,264.0,387.0,68.2,3608.0,678.0,159.0,222.0,71.6,69.0,96.0,71.9,14.0,23.0,60.9,0.0,0.14,0.07,-0.05,1.13,0.61,0.61,0.04,1.48,16.83,14.91,1.83,0.0,0.04,0.04,0.22,0.0,0.0,0.0,0.0,0.0,11.48,0.09,0.13,2.39,1.04,0.24,0.54,0.17,3.7,3.5,32.8,0.09,0.0,0.0,1.3,0.78,0.48,0.17,0.35,0.04,0.0,2.48,1.65,3.39,0.57,0.0,0.35,0.22,0.17,0.83,0.65,0.22,0.09,0.74,0.35,0.0,21.1
1764.0,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,27.0,1993.0,27.0,17.0,1555,17.3,0.29,0.35,0.29,0.35,0.1,0.14,0.1,0.14,13.0,7.0,53.8,6.0,46.2,65.43,1.73,16.3,40.06,9.65,0.75,65.43,0.75,0.4,0.35,33.01,143.64,67.69,0.69,1.16,0.17,1.04,1.21,45.61,1.39,1.85,0.17,1.45,0.23,0.0,0.12,0.06,0.0,0.17,0.0,0.0,0.0,0.0,0.0,825.0,986.0,83.7,12846.0,3304.0,455.0,500.0,91.0,277.0,308.0,89.9,62.0,110.0,56.4,0.0,0.05,0.06,0.01,0.58,3.41,0.52,0.12,4.39,56.99,52.95,3.82,3.01,0.06,0.69,1.73,0.17,0.64,0.06,0.35,0.0,47.69,0.23,1.16,1.33,0.46,0.22,0.63,0.07,3.3,3.3,84.0,0.23,0.06,0.06,1.16,1.91,0.0,1.85,0.52,0.0,0.06,6.13,1.21,0.23,0.87,0.52,0.29,0.06,0.23,1.04,0.81,0.58,0.17,2.72,1.1,0.12,22.2
1765.0,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,34.0,1985.0,18.0,12.0,1222,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,1.0,50.0,78.53,9.04,40.0,38.53,0.81,0.0,78.53,0.15,0.07,0.07,48.9,290.29,164.71,1.03,0.29,0.0,0.37,0.29,52.06,0.0,0.52,0.15,0.51,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,808.0,933.0,86.6,16038.0,6293.0,263.0,295.0,89.2,448.0,492.0,91.1,94.0,137.0,68.6,0.0,0.01,0.01,-0.01,0.15,3.6,0.15,0.0,4.19,68.6,66.4,2.21,2.21,0.0,0.74,0.07,0.0,0.0,0.0,0.0,0.0,59.41,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,0.22,0.0,0.0,1.25,0.59,0.0,1.62,0.81,0.0,0.0,6.69,1.62,1.03,1.03,0.81,0.22,0.0,0.59,1.03,0.44,1.1,0.59,2.65,4.49,0.0,57.1
1770.0,Jorge Molina,es ESP,FW,Granada,es La Liga,38.0,1982.0,33.0,17.0,1615,17.9,0.45,0.56,0.45,0.56,0.33,0.46,0.29,0.42,11.0,5.0,45.5,6.0,54.5,34.8,1.12,2.57,16.87,15.47,3.24,34.75,0.61,0.28,0.34,16.65,58.77,25.14,0.39,0.56,0.06,2.51,1.28,26.2,5.31,2.56,0.28,2.23,0.0,0.0,0.06,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,289.0,476.0,60.7,3929.0,1194.0,173.0,245.0,70.6,71.0,121.0,58.7,18.0,29.0,62.1,0.0,0.13,0.11,-0.02,1.17,1.96,1.06,0.0,3.13,26.59,24.19,2.07,0.06,0.11,0.28,0.22,0.11,0.0,0.0,0.0,0.0,16.15,0.34,1.12,1.28,0.67,0.35,0.67,0.23,2.0,2.8,48.8,0.17,0.0,0.0,1.56,1.51,0.56,0.17,0.22,0.06,0.0,2.46,4.64,4.86,0.61,0.17,0.28,0.17,0.45,1.23,0.78,0.28,0.06,0.78,1.06,0.0,36.4
1771.0,Nahuel Molina,ar ARG,DF,Udinese,it Serie A,22.0,1998.0,29.0,18.0,1828,20.3,0.1,0.34,0.1,0.34,0.07,0.2,0.07,0.2,21.0,15.0,71.4,6.0,28.6,59.16,3.3,15.91,22.61,21.08,1.77,59.16,1.03,0.74,0.3,28.42,126.85,69.51,1.67,1.13,0.34,1.43,0.34,33.6,7.68,2.46,0.59,1.97,0.2,0.15,0.1,0.0,0.05,0.49,0.0,0.1,0.0,0.0,0.0,769.0,1009.0,76.2,10986.0,3944.0,468.0,531.0,88.1,224.0,305.0,73.4,43.0,94.0,45.7,0.0,0.13,0.08,0.12,1.08,2.12,1.03,0.59,3.45,49.7,40.39,9.21,0.25,0.05,0.05,4.19,8.97,0.0,0.0,0.0,0.0,37.88,0.1,1.48,0.79,0.3,0.13,0.33,0.09,0.6,0.6,45.8,0.05,0.0,0.0,0.79,0.54,0.2,1.03,0.89,0.0,0.1,5.22,0.54,0.64,1.33,0.64,0.49,0.2,0.79,2.07,1.28,1.28,0.2,2.36,2.41,0.05,38.1
1772.0,Salvatore Molina,it ITA,"MF,DF",Crotone,it Serie A,28.0,1992.0,29.0,28.0,2315,25.7,0.04,0.19,0.04,0.19,0.03,0.12,0.03,0.12,44.0,25.0,56.8,19.0,43.2,51.6,3.27,15.64,23.54,13.0,0.82,51.6,1.71,0.97,0.74,29.49,161.21,69.65,1.32,1.05,0.19,1.4,1.17,33.81,3.39,1.79,0.23,1.44,0.12,0.12,0.04,0.08,0.0,0.23,0.0,0.0,0.0,0.0,0.0,842.0,1082.0,77.8,14821.0,4433.0,405.0,448.0,90.4,329.0,401.0,82.0,93.0,172.0,54.1,0.0,0.09,0.08,0.07,0.89,2.3,1.25,0.66,3.77,42.1,38.64,3.27,0.39,0.0,0.31,2.76,2.61,0.27,0.19,0.0,0.0,32.76,0.19,0.97,0.58,0.19,0.07,0.2,0.05,0.3,0.3,53.8,0.04,0.0,0.0,0.89,1.52,0.08,0.66,0.86,0.0,0.0,6.26,0.82,0.7,1.52,0.7,0.54,0.27,1.13,1.75,0.62,1.17,0.31,2.18,1.6,0.0,64.4
1774.0,Florent Mollet,fr FRA,MF,Montpellier,fr Ligue 1,28.0,1991.0,34.0,30.0,2355,26.2,0.11,0.31,0.11,0.31,0.16,0.29,0.16,0.29,36.0,14.0,38.9,22.0,61.1,56.34,0.76,8.51,29.5,18.78,1.76,56.34,1.37,0.53,0.84,36.76,200.5,80.27,1.83,1.26,0.27,1.18,1.03,40.15,4.85,2.83,0.34,1.68,0.73,0.0,0.04,0.34,0.04,0.19,0.11,0.0,0.0,0.04,0.0,1041.0,1256.0,82.9,18097.0,4580.0,489.0,540.0,90.6,380.0,436.0,87.2,126.0,201.0,62.7,0.0,0.13,0.13,0.06,1.6,3.85,0.8,0.11,5.46,47.94,43.17,4.66,2.02,0.0,0.69,4.47,0.34,2.18,0.84,1.3,0.0,39.73,0.11,0.53,1.95,0.61,0.06,0.19,0.08,-1.2,-1.2,27.5,0.19,0.08,0.0,1.3,1.07,0.19,1.22,0.57,0.0,0.0,4.89,0.42,1.11,0.76,0.27,0.42,0.08,0.46,1.79,1.34,0.69,0.15,1.98,0.34,0.04,25.5
1777.0,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,22.0,1998.0,36.0,28.0,2660,29.6,0.07,0.07,0.07,0.07,0.05,0.09,0.05,0.09,15.0,8.0,53.3,7.0,46.7,48.65,2.13,11.79,28.82,8.55,0.71,48.65,0.51,0.27,0.24,22.5,101.39,48.61,0.91,0.84,0.1,1.08,0.44,27.8,1.52,1.52,0.1,1.42,0.0,0.07,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,934.0,1165.0,80.2,18043.0,4945.0,372.0,438.0,84.9,391.0,461.0,84.8,148.0,209.0,70.8,0.0,0.05,0.07,-0.05,0.61,3.11,0.54,0.1,3.75,39.36,38.58,0.78,0.54,0.0,0.81,0.98,0.2,0.0,0.0,0.0,0.0,31.55,0.0,0.41,1.29,0.34,0.05,0.2,0.04,0.6,0.6,51.5,0.24,0.03,0.03,1.32,0.34,0.0,0.78,1.22,0.0,0.03,6.93,1.18,1.11,2.06,0.91,0.78,0.37,0.81,2.26,1.45,0.91,0.3,2.84,1.28,0.0,35.8
1779.0,Thomas Monconduit,fr FRA,MF,Lorient,fr Ligue 1,29.0,1991.0,27.0,12.0,1153,12.8,0.16,0.16,0.16,0.16,0.09,0.16,0.09,0.16,22.0,14.0,63.6,8.0,36.4,62.66,2.5,14.61,40.47,8.67,0.55,62.66,1.72,1.09,0.62,34.69,164.22,95.0,1.09,1.02,0.16,1.25,1.02,42.11,0.86,2.42,0.08,1.56,0.23,0.23,0.31,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,524.0,658.0,79.6,9558.0,3253.0,226.0,266.0,85.0,213.0,243.0,87.7,66.0,109.0,60.6,0.0,0.07,0.07,-0.07,0.86,5.16,0.7,0.08,6.95,51.41,48.83,2.5,1.8,0.0,0.94,0.94,0.0,0.31,0.08,0.23,0.0,40.94,0.08,1.09,1.72,0.31,0.09,0.5,0.05,0.8,0.8,41.9,0.31,0.0,0.0,1.88,1.33,0.0,1.02,1.17,0.0,0.0,6.41,1.02,1.41,2.19,0.7,1.25,0.23,1.17,3.2,2.03,0.78,0.23,3.2,1.64,0.08,36.6
1781.0,Nacho Monreal,es ESP,DF,Real Sociedad,es La Liga,34.0,1986.0,26.0,23.0,2082,23.1,0.04,0.09,0.04,0.09,0.05,0.11,0.05,0.11,11.0,8.0,72.7,3.0,27.3,60.91,1.99,17.4,27.92,16.02,1.47,60.91,0.48,0.35,0.13,29.35,118.48,50.3,1.04,1.13,0.04,0.56,0.39,34.46,5.15,1.17,0.09,1.08,0.04,0.0,0.04,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,976.0,1235.0,79.0,14745.0,5438.0,536.0,593.0,90.4,353.0,433.0,81.5,55.0,118.0,46.6,0.0,0.06,0.06,-0.01,0.48,2.16,0.39,0.22,3.07,53.46,43.2,10.0,1.34,0.0,0.04,2.21,8.66,0.0,0.0,0.0,0.0,42.25,0.26,1.52,0.52,0.04,0.08,1.0,0.1,-0.2,-0.2,47.1,0.04,0.0,0.0,1.08,0.69,0.09,1.34,0.82,0.0,0.0,4.98,1.39,1.56,1.34,0.74,0.48,0.13,0.3,0.87,0.56,0.61,0.13,2.68,1.86,0.0,35.0
