Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
759,Désiré Doué,fr FRA,"MF,FW",Rennes,fr Ligue 1,,2005.0,31,17,1626,18.1,0.22,0.44,0.22,0.44,0.13,0.34,0.13,0.34,106.0,64.0,60.4,31.0,29.2,58.34,0.77,6.85,24.42,28.29,3.87,58.34,5.86,3.54,1.71,45.75,334.25,159.72,4.31,4.03,1.6,3.2,2.43,45.69,9.5,4.87,0.66,3.09,0.22,0.77,0.22,0.39,0.17,0.33,0.0,0.17,0.06,0.06,0.06,576.0,779.0,73.9,9991.0,3047.0,268.0,333.0,80.5,226.0,291.0,77.7,63.0,106.0,59.4,0.22,0.2,0.2,0.02,1.71,3.54,2.49,0.44,6.69,43.04,40.55,2.27,0.99,0.33,0.33,3.87,0.22,0.99,0.61,0.39,0.0,31.82,0.22,1.33,1.88,0.72,0.12,0.31,0.07,1.6,1.6,28.6,0.17,0.0,0.0,1.93,3.04,0.11,0.77,0.99,0.06,0.06,5.3,0.33,0.83,1.77,0.61,0.77,0.39,0.55,1.82,1.27,1.66,0.06,2.54,0.44,0.0,30.3
760,Guela Doué,ci CIV,DF,Rennes,fr Ligue 1,,2002.0,24,13,1234,13.7,0.0,0.15,0.0,0.15,0.04,0.12,0.04,0.12,29.0,20.0,69.0,7.0,24.1,61.53,4.82,19.71,24.67,17.96,1.75,61.53,2.12,1.46,0.51,37.15,250.29,124.67,2.99,2.99,0.66,1.39,1.09,32.26,6.2,2.84,0.58,2.04,0.15,0.15,0.22,0.22,0.07,0.44,0.0,0.0,0.0,0.15,0.0,502.0,669.0,75.0,9050.0,2831.0,202.0,240.0,84.2,229.0,297.0,77.1,55.0,100.0,55.0,0.15,0.08,0.1,0.07,1.24,3.43,0.95,0.44,3.87,48.83,40.58,8.25,0.58,0.15,0.07,3.14,7.66,0.0,0.0,0.0,0.0,36.64,0.0,1.31,1.09,0.22,0.0,0.0,0.03,-0.5,-0.5,48.6,0.07,0.07,0.0,2.12,0.8,0.0,1.09,1.53,0.15,0.0,5.69,1.31,1.39,2.04,1.02,0.88,0.15,1.61,2.34,0.73,0.88,0.07,3.14,4.74,0.07,68.8
761,Alfie Doughty,eng ENG,DF,Luton Town,eng Premier League,,1999.0,37,34,2925,32.5,0.06,0.31,0.06,0.31,0.04,0.23,0.04,0.23,67.0,33.0,49.3,24.0,35.8,61.48,3.14,16.65,20.46,25.17,2.34,61.48,2.06,1.02,0.74,27.6,169.91,85.97,2.89,1.6,0.86,1.57,0.4,29.78,5.05,3.54,0.49,1.75,1.45,0.12,0.18,0.03,0.0,0.25,0.15,0.03,0.06,0.0,0.0,1121.0,1686.0,66.5,20956.0,8325.0,496.0,571.0,86.9,431.0,571.0,75.5,166.0,426.0,39.0,0.25,0.19,0.17,0.05,2.15,2.18,1.32,0.74,3.26,51.88,36.62,15.05,2.74,0.0,0.28,10.46,7.66,4.65,2.03,2.46,0.15,34.49,0.22,1.85,0.8,0.25,0.08,0.25,0.05,0.7,0.7,65.7,0.15,0.0,0.0,0.95,0.28,0.4,0.95,1.23,0.0,0.0,5.69,0.71,0.37,1.94,0.89,0.55,0.49,1.14,2.52,1.38,1.57,0.28,2.89,1.32,0.12,45.1
762,Douglas,br BRA,MF,Nantes,fr Ligue 1,,1997.0,25,22,1772,19.7,0.0,0.0,0.0,0.0,0.06,0.12,0.06,0.12,8.0,2.0,25.0,4.0,50.0,63.35,3.35,15.74,38.43,9.9,0.71,63.35,0.41,0.1,0.2,45.28,217.61,89.14,0.61,0.81,0.05,0.81,0.41,40.91,0.91,1.88,0.1,1.32,0.25,0.0,0.05,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.0,904.0,1040.0,86.9,15549.0,4365.0,396.0,439.0,90.2,390.0,431.0,90.5,82.0,118.0,69.5,0.0,0.06,0.08,-0.06,0.86,4.31,0.56,0.05,5.33,52.79,50.3,2.39,1.73,0.2,0.41,1.02,0.1,0.56,0.41,0.1,0.0,45.89,0.1,0.56,0.81,0.25,0.0,0.0,0.07,-1.2,-1.2,28.6,0.36,0.0,0.0,2.44,1.22,0.0,1.32,2.13,0.0,0.05,6.4,0.41,1.02,3.55,1.73,1.52,0.3,1.52,2.99,1.47,1.12,0.41,4.87,1.52,0.0,50.8
763,Ismaël Doukouré,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,,2003.0,22,19,1656,18.4,0.0,0.0,0.0,0.0,0.02,0.03,0.02,0.03,31.0,22.0,71.0,9.0,29.0,49.95,3.04,14.84,31.79,3.91,0.11,49.95,1.68,1.2,0.49,36.52,210.71,93.48,0.82,0.87,0.0,0.6,1.3,32.99,0.38,1.3,0.0,1.03,0.05,0.0,0.0,0.05,0.16,0.0,0.0,0.0,0.0,0.0,0.0,660.0,771.0,85.6,12844.0,3733.0,237.0,276.0,85.9,341.0,367.0,92.9,75.0,108.0,69.4,0.0,0.01,0.02,-0.01,0.49,3.37,0.27,0.0,4.35,41.9,39.62,2.17,1.25,0.22,0.38,0.0,0.43,0.0,0.0,0.0,0.0,35.87,0.11,0.49,0.49,0.0,0.0,0.0,0.03,-0.3,-0.3,45.2,0.22,0.0,0.0,1.03,0.6,0.0,1.03,0.87,0.0,0.0,5.43,0.76,0.92,1.25,0.38,0.76,0.11,0.71,1.14,0.43,1.03,0.38,2.28,1.58,0.11,61.9
765,Anastasios Douvikas,gr GRE,FW,Celta Vigo,es La Liga,,1999.0,32,7,905,10.1,0.7,0.8,0.7,0.8,0.46,0.59,0.46,0.59,22.0,9.0,40.9,11.0,50.0,28.91,0.99,2.48,12.18,14.36,4.85,28.91,2.18,0.89,1.09,17.03,83.37,31.58,0.99,0.59,0.59,3.76,1.98,21.58,5.25,1.99,0.2,1.09,0.0,0.3,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,105.0,166.0,63.3,1387.0,216.0,63.0,91.0,69.2,29.0,45.0,64.4,4.0,7.0,57.1,0.1,0.13,0.06,-0.03,0.79,0.69,0.59,0.1,1.29,16.44,15.25,1.19,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.4,2.59,1.49,0.27,0.47,0.18,2.4,2.4,55.6,0.2,0.0,0.0,1.78,2.97,0.59,0.2,0.69,0.0,0.0,2.18,3.47,2.77,1.49,0.2,0.59,0.69,0.3,0.79,0.5,0.59,0.3,1.68,0.89,0.0,37.5
766,Artem Dovbyk,ua UKR,FW,Girona,es La Liga,,1997.0,36,32,2587,28.7,0.83,1.11,0.59,0.87,0.84,1.05,0.62,0.84,25.0,17.0,68.0,8.0,32.0,21.11,0.66,1.25,8.01,11.88,6.45,20.84,0.87,0.59,0.28,12.23,45.09,15.64,0.63,0.24,0.56,1.74,1.36,16.97,4.11,1.98,0.45,1.43,0.0,0.21,0.28,0.07,0.0,0.31,0.0,0.03,0.1,0.0,0.0,277.0,392.0,70.7,3272.0,471.0,186.0,235.0,79.1,62.0,89.0,69.7,5.0,6.0,83.3,0.28,0.22,0.13,0.06,0.94,0.31,0.35,0.0,0.91,13.66,12.51,0.98,0.0,0.07,0.07,0.03,0.0,0.0,0.0,0.0,0.0,9.65,0.17,0.56,2.68,1.25,0.22,0.47,0.23,-0.2,-0.9,49.4,0.07,0.0,0.0,0.94,0.45,1.15,0.0,0.1,0.0,0.0,0.84,1.36,1.39,0.14,0.07,0.03,0.03,0.0,0.07,0.07,0.28,0.03,0.14,0.59,0.0,0.0
769,Tommy Doyle,eng ENG,MF,Wolves,eng Premier League,,2001.0,26,11,1222,13.6,0.0,0.0,0.0,0.0,0.03,0.06,0.03,0.06,3.0,1.0,33.3,1.0,33.3,78.01,2.94,19.49,45.59,13.38,0.44,78.01,0.22,0.07,0.07,46.84,227.28,103.53,1.54,1.25,0.15,0.51,0.51,56.32,1.25,1.91,0.37,1.47,0.44,0.0,0.0,0.0,0.0,0.29,0.07,0.0,0.0,0.0,0.0,801.0,955.0,83.9,15164.0,4208.0,309.0,331.0,93.4,361.0,399.0,90.5,106.0,178.0,59.6,0.0,0.03,0.07,-0.03,0.59,6.32,0.51,0.15,5.96,70.22,64.56,5.07,3.24,0.15,1.1,2.06,0.59,1.1,0.59,0.22,0.0,58.9,0.59,0.81,1.03,0.22,0.0,0.0,0.03,-0.4,-0.4,0.0,0.15,0.0,0.0,0.81,0.29,0.0,0.88,0.96,0.0,0.0,6.84,0.0,0.29,1.91,0.81,0.74,0.37,1.03,1.69,0.66,1.62,0.66,2.79,1.32,0.0,60.9
774,Domingos Duarte,pt POR,DF,Getafe,es La Liga,,1995.0,15,11,907,10.1,0.0,0.0,0.0,0.0,0.03,0.04,0.03,0.04,3.0,1.0,33.3,1.0,33.3,44.85,4.46,17.13,26.14,1.98,0.59,44.85,0.3,0.1,0.1,20.89,113.86,72.08,0.69,0.1,0.0,0.5,0.2,23.37,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,380.0,77.4,6753.0,2583.0,67.0,87.0,77.0,168.0,201.0,83.6,59.0,85.0,69.4,0.0,0.01,0.01,-0.01,0.2,3.96,0.1,0.1,4.65,37.62,36.14,1.29,1.09,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,29.11,0.2,0.4,0.1,0.0,0.0,0.0,0.27,-0.3,-0.3,58.3,0.5,0.2,0.1,0.79,0.79,0.0,0.79,0.4,0.0,0.0,4.46,1.39,0.99,0.69,0.59,0.0,0.1,0.5,0.69,0.2,0.69,0.5,1.49,2.67,0.0,71.4
775,Rubén Duarte,es ESP,DF,Alavés,es La Liga,,1995.0,28,21,1878,20.9,0.1,0.14,0.1,0.14,0.03,0.1,0.03,0.1,5.0,3.0,60.0,1.0,20.0,49.0,4.21,19.38,20.53,9.43,0.57,49.0,0.24,0.14,0.05,18.9,91.53,46.94,0.77,0.72,0.1,0.48,0.19,22.39,1.87,1.54,0.1,1.0,0.38,0.05,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,566.0,827.0,68.4,11070.0,5341.0,226.0,262.0,86.3,254.0,331.0,76.7,80.0,198.0,40.4,0.05,0.07,0.07,-0.02,0.81,2.78,0.72,0.48,3.88,39.57,31.48,7.66,2.63,0.0,0.38,3.35,4.98,0.05,0.0,0.0,0.0,27.08,0.43,0.48,0.72,0.24,0.13,0.4,0.05,1.3,1.3,50.9,0.33,0.0,0.0,1.48,1.44,0.0,1.1,0.96,0.0,0.0,4.45,1.29,1.24,1.87,1.0,0.77,0.1,1.0,1.48,0.48,1.0,0.29,2.97,3.3,0.0,67.7
777,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,,1994.0,33,32,2696,30.0,0.4,0.7,0.23,0.53,0.43,0.69,0.26,0.52,28.0,12.0,42.9,16.0,57.1,38.87,0.83,2.7,17.7,18.63,3.67,38.67,0.93,0.4,0.53,19.53,70.17,27.8,0.57,0.67,0.23,1.77,0.57,25.97,5.0,3.64,0.47,1.7,1.33,0.17,0.3,0.1,0.03,0.23,0.17,0.0,0.03,0.03,0.0,566.0,950.0,59.6,9838.0,3256.0,273.0,360.0,75.8,184.0,300.0,61.3,84.0,203.0,41.4,0.3,0.26,0.22,0.04,1.93,1.37,1.0,0.07,2.93,31.67,25.03,6.4,1.83,0.37,0.33,5.3,0.17,3.23,1.17,1.63,0.0,18.87,0.23,0.53,2.47,1.07,0.09,0.22,0.11,-0.8,-0.9,33.3,0.3,0.0,0.0,0.2,0.6,0.6,0.13,0.1,0.03,0.0,2.77,0.7,1.4,0.27,0.13,0.1,0.03,0.2,0.47,0.27,0.07,0.0,0.4,0.83,0.0,42.9
778,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,,1994.0,32,29,2456,27.3,0.04,0.18,0.04,0.18,0.08,0.2,0.05,0.17,38.0,21.0,55.3,13.0,34.2,53.96,1.9,9.93,32.89,12.12,0.7,53.92,1.39,0.77,0.48,28.42,150.44,57.0,1.25,1.06,0.22,1.79,0.88,29.45,1.72,3.41,0.33,1.94,0.99,0.07,0.11,0.18,0.11,0.18,0.07,0.0,0.0,0.04,0.04,906.0,1209.0,74.9,17261.0,5504.0,379.0,440.0,86.1,372.0,461.0,80.7,136.0,250.0,54.4,0.15,0.12,0.11,0.03,1.94,4.32,0.77,0.15,4.29,44.29,38.42,5.71,3.44,0.18,0.73,3.44,0.18,1.98,0.4,1.17,0.0,33.19,0.15,0.7,0.84,0.22,0.04,0.17,0.06,-1.2,-0.4,26.9,0.51,0.07,0.07,1.98,1.87,0.0,0.95,1.43,0.0,0.0,7.14,0.26,0.7,2.16,0.62,1.28,0.26,1.14,1.9,0.77,1.06,0.44,3.11,0.77,0.0,59.6
779,Denzel Dumfries,nl NED,DF,Inter,it Serie A,,1996.0,31,19,1639,18.2,0.22,0.44,0.22,0.44,0.12,0.39,0.12,0.39,33.0,14.0,42.4,12.0,36.4,53.68,1.76,12.69,21.15,20.16,4.01,53.68,1.81,0.77,0.66,27.58,139.12,61.59,2.75,1.04,0.6,1.59,0.49,34.4,8.08,2.59,0.44,2.03,0.16,0.16,0.05,0.16,0.0,0.27,0.0,0.05,0.0,0.11,0.0,614.0,801.0,76.7,9956.0,2925.0,287.0,345.0,83.2,265.0,335.0,79.1,41.0,70.0,58.6,0.22,0.27,0.18,-0.05,1.48,1.87,1.59,0.71,2.8,44.01,36.04,7.8,0.22,0.0,0.11,2.58,7.58,0.0,0.0,0.0,0.0,33.74,0.16,0.88,1.32,0.33,0.17,0.67,0.09,1.7,1.7,66.7,0.11,0.05,0.0,1.37,0.99,0.27,0.66,0.71,0.0,0.0,3.19,1.98,0.99,1.21,0.49,0.6,0.11,0.49,1.26,0.77,0.82,0.33,1.87,1.81,0.05,39.1
781,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,,1993.0,30,24,1888,21.0,0.1,0.33,0.1,0.33,0.07,0.17,0.07,0.17,40.0,20.0,50.0,16.0,40.0,56.38,1.24,7.48,33.24,16.33,0.81,56.38,1.9,0.95,0.76,30.19,141.62,68.67,1.1,1.24,0.14,0.86,0.9,37.0,2.24,2.86,0.48,2.1,0.52,0.1,0.1,0.0,0.05,0.29,0.1,0.0,0.1,0.0,0.0,800.0,1030.0,77.7,15638.0,4534.0,309.0,362.0,85.4,363.0,415.0,87.5,120.0,202.0,59.4,0.24,0.1,0.13,0.14,1.71,4.81,1.24,0.52,6.33,49.05,45.76,3.0,1.05,0.24,0.86,3.1,0.24,1.67,0.52,0.81,0.0,38.1,0.29,1.05,1.1,0.29,0.09,0.33,0.06,0.5,0.5,50.0,0.1,0.0,0.0,1.24,0.71,0.14,0.52,1.05,0.0,0.0,5.57,1.38,1.38,1.67,0.62,0.71,0.33,0.71,1.67,0.95,1.29,0.24,2.19,0.62,0.0,42.9
782,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,,1991.0,33,33,2869,31.9,0.09,0.13,0.09,0.13,0.1,0.12,0.1,0.12,8.0,5.0,62.5,2.0,25.0,109.12,17.37,56.77,48.34,4.55,1.6,109.12,0.25,0.16,0.06,75.77,337.05,175.71,1.03,0.56,0.06,0.28,0.06,84.04,0.41,1.51,0.22,1.22,0.09,0.0,0.19,0.0,0.0,0.19,0.0,0.0,0.03,0.0,0.0,2977.0,3233.0,92.1,50791.0,19478.0,1343.0,1382.0,97.2,1340.0,1417.0,94.6,216.0,340.0,63.5,0.03,0.03,0.07,0.0,0.41,6.39,0.25,0.03,4.76,101.35,94.2,6.87,3.61,0.06,0.5,0.22,0.16,0.0,0.0,0.0,0.0,93.32,0.28,0.16,1.04,0.38,0.09,0.25,0.09,-0.1,-0.1,64.0,0.22,0.03,0.0,0.72,0.38,0.03,0.97,0.44,0.0,0.03,5.64,1.79,1.0,0.85,0.53,0.28,0.03,0.41,1.13,0.72,1.54,1.16,1.82,2.82,0.03,36.1
785,Hugo Duro,es ESP,FW,Valencia,es La Liga,,1999.0,37,35,2976,33.1,0.39,0.45,0.39,0.45,0.35,0.39,0.35,0.39,41.0,13.0,31.7,22.0,53.7,27.58,1.09,2.78,12.57,12.63,3.72,27.58,1.24,0.39,0.66,15.47,61.42,23.63,0.82,0.6,0.39,2.84,1.15,20.12,4.74,1.48,0.27,0.76,0.0,0.12,0.15,0.42,0.03,0.12,0.0,0.03,0.03,0.09,0.0,406.0,570.0,71.2,5076.0,712.0,259.0,322.0,80.4,108.0,151.0,71.5,7.0,15.0,46.7,0.06,0.04,0.02,0.02,0.42,0.57,0.12,0.0,1.03,17.22,15.77,1.36,0.03,0.0,0.0,0.21,0.12,0.0,0.0,0.0,0.0,12.27,0.09,0.48,2.0,0.88,0.2,0.45,0.17,1.5,1.5,31.7,0.12,0.0,0.0,1.24,2.87,0.51,0.15,0.24,0.09,0.0,2.45,1.75,3.78,0.48,0.15,0.24,0.09,0.27,0.88,0.6,0.73,0.15,0.63,0.82,0.0,31.0
786,Jean-Kevin Duverne,ht HAI,DF,Nantes,fr Ligue 1,,1997.0,19,15,1348,15.0,0.0,0.0,0.0,0.0,0.02,0.03,0.02,0.03,15.0,9.0,60.0,6.0,40.0,59.6,3.53,21.6,29.6,8.87,0.4,59.6,1.0,0.6,0.4,41.4,216.0,109.6,1.2,1.87,0.07,1.4,0.53,37.07,1.53,0.8,0.0,0.67,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,597.0,743.0,80.3,10059.0,4272.0,273.0,302.0,90.4,263.0,315.0,83.5,47.0,94.0,50.0,0.0,0.01,0.02,-0.01,0.2,3.0,0.53,0.2,4.27,49.53,43.53,5.73,1.0,0.0,0.13,0.87,4.73,0.0,0.0,0.0,0.0,39.8,0.27,0.73,0.27,0.07,0.0,0.0,0.07,-0.3,-0.3,50.0,0.33,0.0,0.0,1.93,1.07,0.0,1.2,1.27,0.0,0.07,5.33,1.0,1.0,2.47,1.07,1.13,0.27,1.2,2.93,1.73,1.13,0.33,3.67,2.27,0.0,40.9
787,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,,1993.0,28,25,1959,21.8,0.6,1.01,0.28,0.69,0.49,0.68,0.23,0.43,77.0,28.0,36.4,43.0,55.8,58.58,0.37,3.99,27.06,28.07,4.04,58.26,3.53,1.28,1.97,37.06,232.94,105.32,3.62,2.8,1.42,3.21,1.88,45.55,7.66,4.36,0.87,2.57,1.15,0.14,0.18,0.28,0.05,0.55,0.18,0.09,0.0,0.05,0.0,790.0,1000.0,79.0,12944.0,3000.0,409.0,461.0,88.7,272.0,330.0,82.4,80.0,140.0,57.1,0.41,0.2,0.18,0.22,2.29,3.07,1.7,0.0,5.6,45.87,40.23,5.37,1.24,0.32,0.5,4.04,0.46,2.48,1.01,1.24,0.0,36.24,0.28,0.92,2.39,0.74,0.12,0.38,0.1,2.4,0.9,25.0,0.14,0.0,0.0,0.55,2.29,0.23,0.14,0.6,0.0,0.0,3.81,0.32,0.96,1.01,0.14,0.46,0.41,0.09,0.83,0.73,0.55,0.0,1.15,0.28,0.05,11.1
788,Aron Dønnum,no NOR,"FW,MF",Toulouse,fr Ligue 1,,1998.0,27,19,1595,17.7,0.0,0.06,0.0,0.06,0.06,0.18,0.06,0.18,74.0,31.0,41.9,34.0,45.9,43.73,1.07,6.1,19.38,19.27,2.71,43.73,4.18,1.75,1.92,33.95,247.8,113.05,3.9,2.09,1.19,2.6,1.3,32.03,6.78,2.99,0.23,1.69,0.23,0.17,0.4,0.4,0.11,0.17,0.0,0.0,0.0,0.06,0.0,428.0,571.0,75.0,7389.0,2129.0,214.0,261.0,82.0,154.0,197.0,78.2,49.0,78.0,62.8,0.06,0.12,0.17,-0.06,1.36,2.03,1.3,0.11,3.73,32.26,30.79,1.36,0.28,0.23,0.73,1.58,0.56,0.51,0.11,0.28,0.0,24.18,0.11,0.96,1.18,0.51,0.0,0.0,0.05,-1.0,-1.0,31.6,0.45,0.0,0.0,1.75,2.03,0.23,0.45,0.56,0.06,0.0,4.29,0.34,0.73,0.9,0.17,0.45,0.28,0.4,1.24,0.85,0.73,0.0,1.36,0.9,0.06,31.8
791,Festy Ebosele,ie IRL,DF,Udinese,it Serie A,,2002.0,31,20,1700,18.9,0.0,0.0,0.0,0.0,0.04,0.14,0.04,0.14,108.0,49.0,45.4,37.0,34.3,37.35,1.85,8.78,12.96,16.61,2.43,37.35,5.71,2.59,1.96,21.48,195.34,99.84,3.54,2.38,1.59,2.96,1.8,21.43,5.19,2.91,0.21,1.59,0.05,0.53,0.11,0.63,0.0,0.0,0.0,0.05,0.0,0.16,0.0,278.0,419.0,66.3,4631.0,1636.0,140.0,182.0,76.9,98.0,149.0,65.8,27.0,51.0,52.9,0.0,0.1,0.08,-0.1,0.79,1.16,0.58,0.26,1.85,22.17,18.94,3.17,0.11,0.05,0.26,2.38,3.07,0.0,0.0,0.0,0.0,14.71,0.05,1.11,0.85,0.26,0.0,0.0,0.05,-0.8,-0.8,47.1,0.32,0.05,0.05,1.53,2.38,0.05,0.53,1.06,0.05,0.16,3.92,0.85,0.95,1.75,1.22,0.48,0.05,1.11,1.85,0.74,1.75,0.11,2.28,1.43,0.0,60.0
793,Tyronne Ebuehi,ng NGA,DF,Empoli,it Serie A,,1995.0,15,11,1099,12.2,0.0,0.08,0.0,0.08,0.02,0.1,0.02,0.1,13.0,4.0,30.8,7.0,53.8,54.75,3.61,21.8,21.15,12.3,1.64,54.75,1.07,0.33,0.57,28.28,165.57,99.75,2.79,1.15,0.49,1.56,0.33,29.51,2.87,1.39,0.08,1.15,0.16,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,426.0,570.0,74.7,6790.0,2586.0,233.0,260.0,89.6,152.0,205.0,74.1,29.0,66.0,43.9,0.08,0.07,0.05,0.01,0.9,1.8,0.74,0.33,3.03,46.72,36.23,10.41,0.74,0.0,0.25,1.89,9.67,0.0,0.0,0.0,0.0,34.92,0.08,1.56,0.41,0.08,0.0,0.0,0.05,-0.3,-0.3,30.8,0.0,0.0,0.0,0.57,0.74,0.25,0.49,0.74,0.0,0.0,5.74,0.66,1.48,1.15,0.74,0.41,0.0,0.57,0.9,0.33,0.74,0.33,1.64,2.21,0.08,63.6
795,Éderson,br BRA,MF,Atalanta,it Serie A,,1999.0,36,32,2869,31.9,0.19,0.22,0.19,0.22,0.11,0.15,0.11,0.15,42.0,22.0,52.4,18.0,42.9,63.54,2.51,15.92,36.33,12.07,1.29,63.54,1.32,0.69,0.56,37.55,172.48,76.74,1.0,0.82,0.22,1.03,1.13,43.04,1.57,2.23,0.19,1.91,0.09,0.16,0.0,0.03,0.03,0.19,0.0,0.0,0.0,0.0,0.0,1390.0,1662.0,83.6,25167.0,8622.0,549.0,632.0,86.9,685.0,756.0,90.6,130.0,191.0,68.1,0.03,0.04,0.07,-0.01,0.56,5.64,1.25,0.16,6.71,52.1,50.5,1.38,1.32,0.19,0.53,0.53,0.06,0.0,0.0,0.0,0.0,43.57,0.22,0.85,1.19,0.35,0.16,0.55,0.09,2.5,2.5,58.3,0.25,0.0,0.0,1.41,1.07,0.0,1.29,1.54,0.0,0.0,5.89,1.1,0.78,2.6,1.19,1.19,0.22,1.38,1.97,0.6,1.5,0.25,3.89,1.03,0.03,69.8
796,Odsonne Édouard,fr FRA,"FW,MF",Crystal Palace,eng Premier League,,1998.0,30,17,1555,17.3,0.41,0.41,0.41,0.41,0.36,0.43,0.36,0.43,50.0,19.0,38.0,24.0,48.0,34.51,1.04,3.41,12.83,18.84,5.66,34.51,2.89,1.1,1.39,19.71,101.85,50.69,1.91,1.04,1.45,3.18,1.5,23.99,5.78,2.6,0.12,1.68,0.0,0.4,0.4,0.06,0.06,0.12,0.0,0.0,0.0,0.0,0.0,249.0,350.0,71.1,3106.0,704.0,164.0,207.0,79.2,61.0,80.0,76.3,7.0,11.0,63.6,0.0,0.07,0.06,-0.07,1.04,0.69,0.87,0.06,2.08,20.23,19.54,0.52,0.0,0.23,0.0,0.58,0.0,0.06,0.0,0.0,0.0,14.39,0.17,1.16,2.95,1.1,0.14,0.37,0.12,0.8,0.8,35.7,0.23,0.0,0.0,1.79,1.27,0.52,0.35,0.69,0.0,0.0,2.2,1.73,3.12,1.39,0.46,0.46,0.46,0.23,1.1,0.87,0.98,0.06,1.73,1.1,0.0,21.1
