,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
1525,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,2002,28,25,"2,202",24.5,1,1,2,1,0,0,2,0,1.4,1.4,2.7,4.1,79,80,118,0.04,0.04,0.08,0.04,0.08,0.06,0.11,0.17,0.06,0.17,Matches
1526,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,23,1997,30,22,"1,969",21.9,3,1,4,3,0,0,4,0,1.8,1.8,2.7,4.5,60,97,136,0.14,0.05,0.18,0.14,0.18,0.08,0.13,0.21,0.08,0.21,Matches
1527,Javier Llabrés,es ESP,"FW,MF",Mallorca,es La Liga,18,2002,5,1,132,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,5,15,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17,Matches
1528,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,1993,28,28,"2,340",26.0,3,0,3,3,0,0,7,0,1.0,1.0,0.1,1.0,20,97,1,0.12,0.00,0.12,0.12,0.12,0.04,0.00,0.04,0.04,0.04,Matches
1529,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,26,1995,29,29,"2,447",27.2,0,2,2,0,0,0,5,0,0.7,0.7,2.6,3.3,63,81,181,0.00,0.07,0.07,0.00,0.07,0.02,0.10,0.12,0.02,0.12,Matches
1530,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,1986,38,38,"3,420",38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
1531,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,25,1996,9,2,238,2.6,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,10,8,15,0.00,0.00,0.00,0.00,0.00,0.23,0.26,0.49,0.23,0.49,Matches
1532,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,es La Liga,25,1996,16,11,994,11.0,1,1,2,1,0,0,3,0,1.1,1.1,2.4,3.5,33,68,71,0.09,0.09,0.18,0.09,0.18,0.10,0.22,0.32,0.10,0.32,Matches
1533,Julen Lobete,es ESP,"FW,MF",Real Sociedad,es La Liga,20,2000,13,2,284,3.2,2,0,2,2,0,0,0,0,1.0,1.0,0.0,1.0,3,4,29,0.63,0.00,0.63,0.63,0.63,0.33,0.01,0.33,0.33,0.33,Matches
1534,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,1994,23,19,"1,686",18.7,1,0,1,1,0,0,2,0,0.1,0.1,0.7,0.8,25,93,13,0.05,0.00,0.05,0.05,0.05,0.01,0.04,0.04,0.01,0.04,Matches
1535,Jürgen Locadia,nl NED,"MF,FW",Brighton,eng Premier League,27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.61,0.61,Matches
1536,Jürgen Locadia,nl NED,"FW,MF",Bochum,de Bundesliga,27,1993,11,4,444,4.9,2,1,3,1,1,1,0,0,1.7,0.9,0.8,1.7,6,16,25,0.41,0.20,0.61,0.20,0.41,0.35,0.16,0.51,0.19,0.35,Matches
1537,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,1998,31,23,"2,160",24.0,3,3,6,3,0,0,6,0,2.2,2.2,1.3,3.5,15,147,32,0.12,0.12,0.25,0.12,0.25,0.09,0.06,0.15,0.09,0.15,Matches
1538,Bradley Locko,fr FRA,"MF,DF",Reims,fr Ligue 1,19,2002,24,11,"1,011",11.2,1,1,2,1,0,0,4,0,0.2,0.2,0.3,0.5,30,39,40,0.09,0.09,0.18,0.09,0.18,0.02,0.02,0.04,0.02,0.04,Matches
1539,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,1998,29,13,"1,181",13.1,2,2,4,2,0,0,4,0,0.7,0.7,1.8,2.5,39,32,88,0.15,0.15,0.30,0.15,0.30,0.05,0.14,0.19,0.05,0.19,Matches
1540,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,25,1996,24,13,"1,394",15.5,0,2,2,0,0,0,1,0,1.2,1.2,2.4,3.6,69,108,53,0.00,0.13,0.13,0.00,0.13,0.08,0.16,0.24,0.08,0.24,Matches
1541,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,1990,6,4,410,4.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,4,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
1542,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,1987,13,3,308,3.4,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,5,3,24,0.29,0.00,0.29,0.29,0.29,0.25,0.04,0.30,0.25,0.30,Matches
1543,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,1997,24,15,"1,464",16.3,1,1,2,1,0,0,1,0,0.7,0.7,0.8,1.6,2,43,15,0.06,0.06,0.12,0.06,0.12,0.05,0.05,0.10,0.05,0.10,Matches
1544,Ademola Lookman,ng NGA,"FW,MF",Leicester City,eng Premier League,23,1997,26,16,"1,453",16.1,6,0,6,6,0,0,2,0,4.5,4.5,1.9,6.4,43,54,139,0.37,0.00,0.37,0.37,0.37,0.28,0.11,0.40,0.28,0.40,Matches
1545,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,1990,34,34,"2,982",33.1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1546,David López,es ESP,"MF,DF",Espanyol,es La Liga,31,1989,18,8,743,8.3,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,2,23,6,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.10,0.05,0.10,Matches
1547,Diego López,es ESP,GK,Espanyol,es La Liga,39,1981,36,36,"3,177",35.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1548,Javi López,es ESP,DF,Alavés,es La Liga,19,2002,9,4,462,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,6,13,18,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
1549,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,1997,35,33,"2,938",32.6,2,1,3,2,0,0,14,0,1.5,1.5,2.4,3.9,77,236,41,0.06,0.03,0.09,0.06,0.09,0.05,0.07,0.12,0.05,0.12,Matches
1550,Pau López,es ESP,GK,Marseille,fr Ligue 1,26,1994,29,29,"2,610",29.0,0,1,1,0,0,0,4,0,0.0,0.0,0.7,0.7,0,1,0,0.00,0.03,0.03,0.00,0.03,0.00,0.02,0.02,0.00,0.02,Matches
1551,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,1995,27,13,"1,160",12.9,0,0,0,0,0,0,5,0,1.1,1.1,1.4,2.6,16,68,36,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.20,0.09,0.20,Matches
1552,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,2002,26,19,"1,642",18.2,0,0,0,0,0,0,4,0,1.0,1.0,0.3,1.3,16,50,31,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
1553,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,2000,3,3,269,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,6,20,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
1554,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,1986,33,33,"2,935",32.6,2,0,2,2,0,0,5,0,2.2,2.2,0.7,2.9,14,96,25,0.06,0.00,0.06,0.06,0.06,0.07,0.02,0.09,0.07,0.09,Matches
1555,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1556,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,2001,10,9,885,9.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1557,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,1998,30,19,"1,782",19.8,0,0,0,0,0,0,4,0,0.8,0.8,1.2,2.0,50,79,101,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
1558,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1559,Mamadou Loum,sn SEN,MF,Alavés,es La Liga,24,1996,32,26,"2,312",25.7,2,0,2,2,0,0,10,0,2.9,2.9,0.6,3.4,13,72,14,0.08,0.00,0.08,0.08,0.08,0.11,0.02,0.13,0.11,0.13,Matches
1560,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,1999,20,17,"1,416",15.7,0,0,0,0,0,0,6,0,1.2,1.2,1.1,2.3,17,67,24,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15,Matches
1561,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,2000,6,3,305,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,2,10,4,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
1562,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,2000,16,14,"1,238",13.8,0,0,0,0,0,0,4,0,0.5,0.5,0.3,0.7,3,21,2,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
1563,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,1997,26,15,"1,416",15.7,2,2,4,1,1,1,0,0,2.9,2.1,4.1,6.2,20,67,64,0.13,0.13,0.25,0.06,0.19,0.20,0.27,0.47,0.14,0.42,Matches
1564,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,1989,25,20,"1,772",19.7,1,2,3,1,0,0,3,1,0.7,0.7,2.1,2.8,21,74,39,0.05,0.10,0.15,0.05,0.15,0.03,0.11,0.14,0.03,0.14,Matches
1565,Anthony Lozano,hn HON,"FW,MF",Cádiz,es La Liga,28,1993,31,21,"1,672",18.6,7,2,9,7,0,0,8,0,5.1,5.0,0.9,5.9,43,25,84,0.38,0.11,0.48,0.38,0.48,0.27,0.05,0.32,0.27,0.32,Matches
1566,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,1995,30,20,"1,613",17.9,5,5,10,5,0,0,3,0,5.9,5.7,2.2,7.9,82,53,179,0.28,0.28,0.56,0.28,0.56,0.33,0.12,0.45,0.32,0.44,Matches
1567,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,1998,28,18,"1,445",16.1,1,1,2,1,0,0,3,1,2.5,2.5,1.8,4.3,42,81,71,0.06,0.06,0.12,0.06,0.12,0.15,0.11,0.27,0.15,0.27,Matches
1568,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,1997,13,9,743,8.3,1,0,1,1,0,0,2,0,0.7,0.7,0.3,1.0,9,15,25,0.12,0.00,0.12,0.12,0.12,0.09,0.03,0.12,0.09,0.12,Matches
1569,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,1999,22,9,992,11.0,0,1,1,0,0,0,2,0,0.1,0.1,0.3,0.4,3,33,11,0.00,0.09,0.09,0.00,0.09,0.01,0.03,0.03,0.01,0.03,Matches
1570,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,1995,24,22,"1,871",20.8,2,4,6,2,0,0,8,2,1.2,1.2,2.6,3.8,36,67,92,0.10,0.19,0.29,0.10,0.29,0.06,0.12,0.18,0.06,0.18,Matches
1571,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,34,1987,35,31,"2,719",30.2,13,7,20,10,3,5,7,0,14.3,10.4,5.2,15.6,100,97,241,0.43,0.23,0.66,0.33,0.56,0.47,0.17,0.65,0.34,0.52,Matches
1572,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,1990,34,30,"2,672",29.7,1,0,1,1,0,0,9,0,2.1,2.1,0.4,2.4,15,113,8,0.03,0.00,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,Matches
1573,Luismi,es ESP,"FW,MF",Sevilla,es La Liga,20,2001,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1574,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,1998,34,31,"2,715",30.2,2,3,5,2,0,0,7,0,2.0,2.0,2.5,4.4,28,105,44,0.07,0.10,0.17,0.07,0.17,0.07,0.08,0.15,0.07,0.15,Matches
1575,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,1993,26,16,"1,589",17.7,8,0,8,7,1,1,1,0,6.6,5.8,3.0,8.8,29,19,125,0.45,0.00,0.45,0.40,0.40,0.38,0.17,0.54,0.33,0.50,Matches
1576,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,2002,24,24,"2,095",23.3,2,0,2,2,0,0,1,0,1.7,1.7,0.2,1.9,12,80,0,0.09,0.00,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Matches
1577,Dodi Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,23,1997,3,2,176,2.0,1,0,1,0,1,1,0,0,1.2,0.4,0.0,0.4,5,2,7,0.51,0.00,0.51,0.00,0.00,0.59,0.00,0.59,0.19,0.19,Matches
1578,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,de Bundesliga,23,1997,19,7,882,9.8,1,2,3,1,0,0,2,0,2.6,2.6,2.4,5.1,38,23,80,0.10,0.20,0.31,0.10,0.31,0.27,0.25,0.52,0.27,0.52,Matches
1579,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,1996,35,34,"2,982",33.1,5,4,9,2,3,3,10,0,4.7,2.3,4.0,6.3,68,148,57,0.15,0.12,0.27,0.06,0.18,0.14,0.12,0.26,0.07,0.19,Matches
1580,Levi Lumeka,eng ENG,"MF,FW",Troyes,fr Ligue 1,22,1998,5,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1581,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1582,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1583,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,1996,24,22,"1,958",21.8,0,1,1,0,0,0,8,1,0.7,0.7,0.5,1.1,21,76,3,0.00,0.05,0.05,0.00,0.05,0.03,0.02,0.05,0.03,0.05,Matches
1584,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,1987,27,27,"2,430",27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1585,Lyanco,br BRA,DF,Southampton,eng Premier League,24,1997,15,9,911,10.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,3,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
1586,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,it Serie A,27,1993,28,21,"1,817",20.2,1,0,1,1,0,0,2,0,1.1,1.1,1.1,2.1,28,34,57,0.05,0.00,0.05,0.05,0.05,0.05,0.05,0.11,0.05,0.11,Matches
1587,Yannis M'Bemba,ga GAB,"DF,FW",Nantes,fr Ligue 1,20,2001,2,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,1.75,0.00,1.75,1.75,1.75,Matches
1588,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,22,1998,33,22,"2,123",23.6,5,2,7,3,2,3,4,0,6.3,4.0,1.9,5.9,30,137,66,0.21,0.08,0.30,0.13,0.21,0.27,0.08,0.35,0.17,0.25,Matches
1589,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,27,1993,22,5,523,5.8,0,1,1,0,0,0,1,0,0.0,0.0,0.9,1.0,13,12,33,0.00,0.17,0.17,0.00,0.17,0.01,0.16,0.17,0.01,0.17,Matches
1590,Darwin Machís,ve VEN,"MF,FW",Granada,es La Liga,28,1993,25,16,"1,376",15.3,4,2,6,4,0,0,2,0,1.8,1.8,2.3,4.1,51,35,97,0.26,0.13,0.39,0.26,0.39,0.12,0.15,0.27,0.12,0.27,Matches
1591,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,22,19,"1,529",17.0,0,0,0,0,0,0,7,0,0.3,0.3,1.4,1.7,51,70,91,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Matches
1592,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,24,1996,35,28,"2,459",27.3,12,8,20,12,0,0,3,0,7.5,7.5,5.1,12.7,53,136,141,0.44,0.29,0.73,0.44,0.73,0.28,0.19,0.46,0.28,0.46,Matches
1593,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,1985,17,16,"1,485",16.5,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.06,0.06,0.00,0.06,0.00,0.02,0.02,0.00,0.02,Matches
1594,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,1997,35,35,"2,945",32.7,1,4,5,1,0,0,10,0,1.7,1.7,2.1,3.8,72,53,108,0.03,0.12,0.15,0.03,0.15,0.05,0.06,0.12,0.05,0.12,Matches
1595,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,1994,15,5,525,5.8,2,0,2,2,0,0,0,0,1.4,1.4,0.2,1.7,3,4,31,0.34,0.00,0.34,0.34,0.34,0.24,0.04,0.29,0.24,0.29,Matches
1596,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,23,1997,35,35,"3,063",34.0,5,0,5,5,0,0,8,1,3.2,3.2,0.7,3.9,12,110,9,0.15,0.00,0.15,0.15,0.15,0.09,0.02,0.12,0.09,0.12,Matches
1597,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,1998,35,33,"2,819",31.3,2,3,5,2,0,0,9,0,4.0,4.0,2.4,6.4,39,120,68,0.06,0.10,0.16,0.06,0.16,0.13,0.08,0.21,0.13,0.20,Matches
1598,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1599,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,1984,12,2,271,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,20,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
1600,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,1995,14,5,530,5.9,0,0,0,0,0,0,3,1,0.9,0.9,0.0,0.9,5,12,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
1601,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,1995,4,3,239,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1602,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,23,1998,28,16,"1,463",16.3,0,1,1,0,0,0,4,0,0.5,0.5,0.8,1.4,16,68,15,0.00,0.06,0.06,0.00,0.06,0.03,0.05,0.09,0.03,0.09,Matches
1603,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,fr Ligue 1,24,1997,24,19,"1,717",19.1,1,0,1,1,0,0,2,0,1.1,1.1,0.6,1.7,8,79,35,0.05,0.00,0.05,0.05,0.05,0.06,0.03,0.09,0.06,0.09,Matches
1604,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,1993,30,28,"2,515",27.9,1,0,1,1,0,0,9,1,1.9,1.9,0.1,2.1,22,115,5,0.04,0.00,0.04,0.04,0.04,0.07,0.00,0.07,0.07,0.07,Matches
1605,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,30,1991,28,15,"1,498",16.6,11,5,16,7,4,5,0,0,10.1,6.2,4.2,10.4,74,70,234,0.66,0.30,0.96,0.42,0.72,0.61,0.25,0.86,0.37,0.62,Matches
1606,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,1999,29,21,"1,864",20.7,1,6,7,1,0,0,0,0,1.5,1.5,3.5,5.0,26,83,51,0.05,0.29,0.34,0.05,0.34,0.07,0.17,0.24,0.07,0.24,Matches
1607,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,1996,17,16,"1,267",14.1,2,0,2,2,0,0,6,0,0.9,0.9,0.4,1.4,14,53,28,0.14,0.00,0.14,0.14,0.14,0.07,0.03,0.10,0.07,0.10,Matches
1608,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,1995,32,32,"2,880",32.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,0,1,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches
1609,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,1997,8,2,268,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,2,15,8,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12,Matches
1610,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,1997,8,7,487,5.4,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.8,13,24,33,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.16,0.05,0.16,Matches
1611,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,1998,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,1.13,1.13,0.00,1.13,Matches
1612,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,29,1991,15,2,327,3.6,2,0,2,2,0,0,1,0,1.2,1.2,0.5,1.7,17,11,47,0.55,0.00,0.55,0.55,0.55,0.33,0.14,0.47,0.33,0.47,Matches
1613,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,23,1998,29,21,"1,832",20.4,6,8,14,6,0,0,1,0,5.3,5.3,5.2,10.6,77,147,126,0.29,0.39,0.69,0.29,0.69,0.26,0.26,0.52,0.26,0.52,Matches
1614,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,1998,33,26,"2,351",26.1,1,3,4,1,0,0,7,1,3.0,3.0,2.2,5.2,55,95,61,0.04,0.11,0.15,0.04,0.15,0.11,0.08,0.20,0.11,0.20,Matches
1615,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,18,2002,23,1,322,3.6,0,0,0,0,0,0,4,0,0.5,0.5,0.5,1.0,10,2,24,0.00,0.00,0.00,0.00,0.00,0.14,0.15,0.29,0.14,0.29,Matches
1616,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,1995,35,34,"2,936",32.6,1,2,3,1,0,0,5,0,2.6,2.6,0.8,3.4,28,51,44,0.03,0.06,0.09,0.03,0.09,0.08,0.03,0.10,0.08,0.10,Matches
1617,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,14,13,"1,115",12.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,3,35,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Matches
1618,Kévin Malcuit,ma MAR,"DF,MF",Napoli,it Serie A,30,1991,8,2,288,3.2,0,1,1,0,0,0,3,0,0.0,0.0,0.2,0.3,8,11,19,0.00,0.31,0.31,0.00,0.31,0.01,0.07,0.08,0.01,0.08,Matches
1619,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,2001,8,2,148,1.6,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,7,3,8,0.61,0.00,0.61,0.61,0.61,0.26,0.04,0.30,0.26,0.30,Matches
1620,Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,22,1998,28,11,"1,019",11.3,2,2,4,2,0,0,5,0,2.3,2.3,1.8,4.1,12,43,74,0.18,0.18,0.35,0.18,0.35,0.20,0.16,0.36,0.20,0.36,Matches
1621,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,1999,27,20,"1,684",18.7,5,3,8,5,0,0,2,0,4.6,4.6,4.1,8.6,61,39,144,0.27,0.16,0.43,0.27,0.43,0.24,0.22,0.46,0.24,0.46,Matches
1622,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,28,1993,30,19,"1,592",17.7,6,5,11,6,0,0,10,0,3.3,3.3,5.9,9.2,59,111,141,0.34,0.28,0.62,0.34,0.62,0.19,0.33,0.52,0.19,0.52,Matches
1623,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,21,21,"1,826",20.3,1,1,2,1,0,0,5,2,0.9,0.9,2.7,3.6,38,90,136,0.05,0.05,0.10,0.05,0.10,0.04,0.14,0.18,0.04,0.18,Matches
1624,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,1999,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,0.40,Matches
1625,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,1995,26,11,"1,143",12.7,1,2,3,1,0,0,7,0,1.1,1.1,1.7,2.8,7,53,11,0.08,0.16,0.24,0.08,0.24,0.09,0.13,0.22,0.09,0.22,Matches
1626,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,2000,18,18,"1,620",18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1627,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,1997,30,19,"1,768",19.6,5,0,5,3,2,3,9,0,7.5,5.1,1.2,6.3,32,29,93,0.25,0.00,0.25,0.15,0.15,0.38,0.06,0.44,0.26,0.32,Matches
